rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__1_5,eval__by_group__1_3,eval__by_group__1_2,eval__by_group__1_0,eval__by_group__0_3,eval__by_group__0_2,eval__by_group__0_0,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
NearMiss,4,,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,2,4.0531158447265625e-06,already_evaluated,0.011986207962036134,0.28_0.2_0.0_0.2_0.0,0.65_0.65_0.64_0.63_0.64,0.2972599506378174,0.1359146904850059,0.49,0.64,0.67,0.92,0.15,0.54,0.55,0.6423131560738057,1746712126.1757033,,RandomForestClassifier,,,,,75,5,,6,4,1,,entropy,False,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.25,PCA,2,,5.245208740234375e-06,already_evaluated,0.00595698356628418,0.35_0.13_0.0_0.17_0.11,0.64_0.63_0.63_0.64_0.63,1.2344675064086914,0.15304834272841725,0.58,0.71,0.81,0.93,0.15,0.49,0.5,0.6342333428438461,1746712126.2102113,,MLPClassifier,adam,10,,1,,,,,,,invscaling,,,0.01,relu
SMOTE,,5,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,PCA,2,,4.291534423828125e-06,already_evaluated,0.013600397109985351,0.27_0.05_0.0_0.0_0.0,0.65_0.64_0.64_0.63_0.63,0.9895213127136231,0.06391532208328837,0.25,0.36,0.38,1.0,0.08,0.26,0.24,0.6389563564216421,1746712126.2454891,,RandomForestClassifier,,,,,75,6,,4,2,3,,gini,False,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.25,PCA,2,,3.5762786865234375e-06,already_evaluated,0.01561422348022461,0.37_0.18_0.35_0.26_0.0,0.61_0.61_0.6_0.6_0.59,0.01475367546081543,0.23423335759930422,0.57,0.61,0.68,1.0,0.23,0.56,0.47,0.6027029883767707,1746712126.27932,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,PCA,4,,3.814697265625e-06,already_evaluated,0.008809709548950195,0.15_0.16_0.0_0.0_0.0,0.65_0.64_0.63_0.63_0.63,0.3758803367614746,0.061664566267590835,0.37,0.51,0.56,0.99,0.06,0.24,0.25,0.6361605144240341,1746712126.313779,,RandomForestClassifier,,,,,50,3,,6,2,1,,gini,False,,
NearMiss,2,,rebalancing_mitigation_features_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,50,1.0,,PCA,7,,5.245208740234375e-06,already_evaluated,0.017852020263671876,0.34_0.28_0.53_0.23_0.58,0.63_0.62_0.62_0.64_0.63,4.531691980361939,0.39141535893649754,0.57,0.68,0.76,0.8,0.41,0.77,0.71,0.6277901640845022,1746712126.3479195,,RandomForestClassifier,,,,,50,4,,4,3,5,,entropy,False,,
SMOTE,,6,features_mitigation_rebalancing_normalization_classification,False,,True,,StandardScaler,LFR_wrapper,1.0,200,2.0,,FunctionTransformer,,,1.0013580322265625e-05,already_evaluated,0.013935089111328125,0.98_0.71_0.56_0.5_0.2,0.5_0.63_0.6_0.62_0.64,4.40775351524353,0.5911083741817729,0.82,0.78,0.85,0.88,0.59,0.87,0.79,0.5993157449986748,1746712126.4009097,,RandomForestClassifier,,,,,10,4,,5,2,3,,gini,False,,
NearMiss,2,,mitigation_rebalancing_features_normalization_classification,False,,False,,StandardScaler,LFR_wrapper,0.1,10,0.1,,PCA,2,,5.245208740234375e-06,already_evaluated,0.01562533378601074,0.36_0.24_0.55_0.55_0.0,0.64_0.65_0.6_0.62_0.64,4.65076174736023,0.34130865255011755,0.58,0.7,0.77,0.84,0.36,0.76,0.7,0.6295113297394789,1746712126.4422793,,RandomForestClassifier,,,,,10,4,,4,2,3,,entropy,False,,
SMOTE,,5,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,LFR_wrapper,2.0,50,0.1,,FunctionTransformer,,,5.7220458984375e-06,already_evaluated,0.015084314346313476,0.36_0.23_0.37_0.24_0.11,0.63_0.64_0.64_0.63_0.66,5.97496190071106,0.2627512783158509,0.5,0.61,0.65,0.8,0.28,0.66,0.69,0.6384135597996174,1746712126.4873662,,MLPClassifier,sgd,25,,1,,,,,,,constant,,,0.0001,relu
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,,False,,True,RobustScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,4.76837158203125e-06,already_evaluated,0.008220100402832031,0.27_0.18_0.17_0.14_0.28,0.67_0.67_0.67_0.68_0.66,0.20938901901245116,0.20838747838935717,0.31,0.36,0.3,1.0,0.28,0.37,0.32,0.6687984996395507,1746712126.534777,,RandomForestClassifier,,,,,25,2,,6,2,4,,gini,False,,
