rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
NearMiss,1,,mitigation_normalization_rebalancing_features_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.25,PCA,5,,0.6440820693969727,success,0.014099216461181641,0.42_0.46_0.31_0.26_0.0,0.6_0.53_0.52_0.49_0.52,0.0764284610748291,0.28935185185185186,0.57,0.9,0.32,0.65,0.5307142857142857,1746719934.1668928,uniform,KNeighborsClassifier,,,9,,,,euclidean,,,,,,,,
NearMiss,2,,features_rebalancing_mitigation_normalization_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,SelectKBest,,5,0.30231404304504395,success,0.012470769882202148,0.0_0.49_0.47_0.42_0.0,0.69_0.7_0.5_0.66_0.68,0.007599258422851562,0.27760207438368356,0.5,0.82,0.37,0.69,0.6454761904761904,1746719933.1630251,uniform,KNeighborsClassifier,,,10,,,,manhattan,,,,,,,,
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,10,1.5226023197174072,success,0.004039764404296875,0.75_0.8_0.72_0.5_0.76,0.51_0.55_0.57_0.54_0.53,0.2707167148590088,0.7065517241379311,0.82,0.95,0.75,0.89,0.5404761904761904,1746719932.4835625,,MLPClassifier,lbfgs,25,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,50,0.5,,SelectKBest,,6,5.078867197036743,success,0.007968521118164063,1.0_0.75_0.97_0.83_0.9,0.5_0.53_0.5_0.51_0.53,0.7857671737670898,0.889080459770115,0.91,0.98,0.92,0.94,0.5157142857142857,1746719930.594596,distance,KNeighborsClassifier,,,11,,,,manhattan,,,,,,,,
SMOTE,,6,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,50,0.5,,FunctionTransformer,,,6.254584074020386,success,0.007536602020263672,0.0_0.31_0.66_0.55_0.66,0.57_0.54_0.54_0.52_0.52,1.199899387359619,0.4341475095785441,0.57,0.75,0.7,0.71,0.5378571428571429,1746719925.14233,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,1,,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,8,0.8420240879058838,success,0.011077785491943359,0.0_0.62_0.52_0.42_0.0,0.66_0.66_0.64_0.65_0.63,0.12271533012390137,0.3132967607105538,0.75,0.83,0.4,0.72,0.647142857142857,1746719913.252101,,RandomForestClassifier,,,,,100,2,,6,2,4,,gini,False,,
NearMiss,2,,mitigation_normalization_rebalancing_features_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,7,0.4143846035003662,success,0.015369224548339843,0.0_0.54_0.47_0.0_0.0,0.7_0.65_0.62_0.67_0.59,0.02416677474975586,0.2022528735632184,0.72,0.46,0.2,0.7,0.6454761904761904,1746719911.840705,uniform,KNeighborsClassifier,,,8,,,,manhattan,,,,,,,,
NearMiss,3,,mitigation_features_normalization_rebalancing_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.9878301620483398,success,0.012498807907104493,0.29_0.0_0.39_0.52_0.3,0.67_0.67_0.63_0.6_0.61,0.14669976234436036,0.29885057471264365,0.45,0.95,0.47,0.69,0.6364285714285715,1746719911.0727556,,RandomForestClassifier,,,,,100,4,,6,2,1,,entropy,False,,
SMOTE,,8,features_mitigation_rebalancing_normalization_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,PCA,4,,0.0005075931549072266,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719909.7321198,,MLPClassifier,sgd,50,,1,,,,,,,invscaling,,,0.001,relu
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,7,,0.6224155426025391,success,0.006150579452514649,0.97_0.9_0.97_0.83_0.97,0.51_0.52_0.5_0.51_0.51,0.08463864326477051,0.926929392446634,0.97,1.0,0.97,0.98,0.5095238095238095,1746719909.3099155,,RandomForestClassifier,,,,,50,4,,4,1,3,,entropy,True,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,100,2.0,,FunctionTransformer,,,157.8661925792694,success,0.03214540481567383,1.0_1.0_1.0_0.83_0.83,0.5_0.5_0.5_0.51_0.52,31.50828375816345,0.9333333333333333,0.96,1.0,0.93,0.97,0.5057142857142857,1746719908.3380089,,MLPClassifier,lbfgs,25,,20,,,,,,,constant,,,0.01,relu
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,PCA,2,,2.8842997550964355,success,0.010457086563110351,1.0_1.0_0.86_1.0_1.0,0.5_0.5_0.52_0.5_0.5,0.5320056915283203,0.9724137931034482,0.97,1.0,1.0,0.99,0.5040476190476191,1746719750.119599,,RandomForestClassifier,,,,,100,2,,2,1,2,,entropy,False,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,100,0.1,,PCA,3,,4.788799524307251,success,0.009263134002685547,0.42_0.5_0.76_0.37_0.66,0.62_0.59_0.55_0.53_0.52,0.911414909362793,0.539655172413793,0.64,0.87,0.64,0.77,0.5619047619047619,1746719746.8858542,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,4,,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,3,0.3028109073638916,success,0.01518564224243164,0.0_0.38_0.25_0.0_0.0,0.56_0.64_0.6_0.63_0.63,0.008736753463745117,0.1261904761904762,0.38,0.52,0.46,0.54,0.6128571428571428,1746719741.7190626,uniform,KNeighborsClassifier,,,6,,,,minkowski,,,,,,,,
SMOTE,,5,features_normalization_rebalancing_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,4,,0.0004956722259521484,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719735.3851585,,RandomForestClassifier,,,,,10,3,,4,2,1,,entropy,True,,
NearMiss,2,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,4,0.7178933620452881,success,0.00710000991821289,0.0_0.42_0.45_0.21_0.0,0.72_0.64_0.71_0.57_0.63,0.08929233551025391,0.21666666666666665,0.51,0.89,0.25,0.57,0.6528571428571429,1746719735.0399513,,RandomForestClassifier,,,,,50,4,,4,2,3,,entropy,False,,
NearMiss,2,,normalization_features_rebalancing_mitigation_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,50,2.0,,FunctionTransformer,,,11.163625478744507,success,0.008383655548095703,0.42_0.31_0.65_0.34_0.66,0.59_0.55_0.51_0.51_0.52,2.1936562061309814,0.4748655913978495,0.58,0.94,0.52,0.71,0.5347619047619048,1746719733.9779105,,RandomForestClassifier,,,,,25,2,,3,1,1,,gini,True,,
SMOTE,,5,normalization_features_mitigation_rebalancing_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,9,0.3514835834503174,success,0.019605588912963868,0.6_0.0_0.3_0.0_0.52,0.69_0.68_0.71_0.7_0.64,0.009428310394287109,0.28621374856535964,0.69,0.67,0.38,0.54,0.6852380952380951,1746719722.4711828,uniform,KNeighborsClassifier,,,20,,,,manhattan,,,,,,,,
NearMiss,1,,mitigation_normalization_features_rebalancing_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,SelectKBest,,9,0.680182933807373,success,0.006419658660888672,0.37_0.0_0.24_0.42_0.64,0.64_0.65_0.63_0.53_0.6,0.09198932647705078,0.3326541274817137,0.77,0.86,0.61,0.57,0.6097619047619047,1746719721.7481103,,MLPClassifier,lbfgs,10,,1,,,,,,,adaptive,,,0.001,tanh
SMOTE,,6,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,PCA,5,,0.0003581047058105469,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719720.7334743,,RandomForestClassifier,,,,,100,5,,5,1,1,,entropy,True,,
SMOTE,,8,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,PCA,7,,0.32936620712280273,success,0.014973878860473633,0.0_0.0_0.0_0.53_0.0,0.69_0.64_0.69_0.62_0.63,0.0108734130859375,0.10545454545454547,0.96,0.68,0.13,0.59,0.6552380952380952,1746719720.3854105,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,4,,features_mitigation_rebalancing_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.5,50,1.0,,PCA,4,,0.0005772113800048828,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719719.722575,,MLPClassifier,lbfgs,25,,20,,,,,,,constant,,,0.01,logistic
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,6,0.23293757438659668,success,0.0031208515167236326,0.82_0.8_0.86_0.75_0.9,0.62_0.56_0.54_0.58_0.52,0.01625404357910156,0.8258307210031347,0.85,0.93,0.94,0.88,0.5626190476190476,1746719714.268658,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,9,0.16660809516906738,success,0.0030823707580566405,0.79_0.79_0.83_0.6_0.88,0.56_0.57_0.5_0.53_0.52,0.002775144577026367,0.7769566353187043,0.87,0.81,0.91,0.84,0.534047619047619,1746719713.701834,distance,KNeighborsClassifier,,,7,,,,manhattan,,,,,,,,
NearMiss,2,,normalization_mitigation_rebalancing_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,7,,0.3239102363586426,success,0.011745929718017578,0.31_0.39_0.38_0.33_0.0,0.56_0.57_0.49_0.51_0.48,0.018226480484008788,0.28221127531472356,0.43,0.94,0.39,0.61,0.5221428571428571,1746719713.1861546,uniform,KNeighborsClassifier,,,10,,,,euclidean,,,,,,,,
SMOTE,,7,rebalancing_features_normalization_mitigation_classification,False,,False,,StandardScaler,LFR_wrapper,1.0,50,1.0,,FunctionTransformer,,,9.436328649520874,success,0.05428247451782227,0.62_0.7_0.97_0.62_0.5,0.43_0.46_0.5_0.45_0.54,1.769413423538208,0.6811803713527851,0.78,0.88,0.78,0.78,0.4757142857142857,1746719712.4987316,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,8,normalization_rebalancing_features_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,3,,0.0004036426544189453,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719702.7259407,,MLPClassifier,adam,10,,10,,,,,,,adaptive,,,0.001,tanh
SMOTE,,8,mitigation_normalization_rebalancing_features_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,30.58700704574585,fail,0.047508764266967776,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,6.026314735412598,-inf,-inf,-inf,-inf,-inf,0.5,1746719702.3494139,,MLPClassifier,sgd,50,,20,,,,,,,invscaling,,,0.001,logistic
NearMiss,4,,normalization_features_rebalancing_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,SelectKBest,,6,0.8404817581176758,success,0.009769868850708009,0.62_0.42_0.56_0.37_0.52,0.66_0.69_0.64_0.62_0.52,0.1192314624786377,0.49718390804597706,0.63,0.86,0.6,0.71,0.6264285714285714,1746719671.4238853,,RandomForestClassifier,,,,,75,3,,4,2,2,,gini,True,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,6,0.26242566108703613,success,0.011771249771118163,0.75_0.9_0.5_0.8_0.83,0.54_0.57_0.62_0.54_0.52,0.004427719116210938,0.7566666666666667,0.83,0.92,0.82,0.79,0.5576190476190476,1746719670.2592363,uniform,KNeighborsClassifier,,,11,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,7,0.24780583381652832,success,0.0032824039459228515,0.72_0.73_0.83_0.79_0.83,0.58_0.58_0.53_0.55_0.54,0.017976760864257812,0.7822988505747126,0.79,0.97,0.88,0.89,0.5547619047619047,1746719664.4610121,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,PCA,5,,0.3243074417114258,success,0.0133209228515625,0.59_0.8_0.68_0.74_0.69,0.59_0.6_0.56_0.65_0.56,0.00543360710144043,0.6996029258098224,0.74,0.84,0.83,0.72,0.5916666666666666,1746719663.8567936,uniform,KNeighborsClassifier,,,10,,,,euclidean,,,,,,,,
NearMiss,1,,features_rebalancing_normalization_mitigation_classification,,False,,False,RobustScaler,LFR_wrapper,2.0,10,0.5,,FunctionTransformer,,,9.216512680053711,success,0.01177978515625,0.85_0.58_0.43_0.39_0.5,0.56_0.56_0.51_0.47_0.55,1.7942960739135743,0.5493484848484849,0.57,1.0,0.65,0.71,0.5326190476190475,1746719663.193124,,RandomForestClassifier,,,,,50,6,,2,2,4,,entropy,False,,
SMOTE,,6,normalization_rebalancing_mitigation_features_classification,True,,True,,StandardScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.5126805305480957,success,0.006538200378417969,0.24_0.27_0.0_0.0_0.0,0.52_0.59_0.62_0.65_0.67,0.05901045799255371,0.10287878787878788,1.0,0.18,0.27,0.44,0.6111904761904763,1746719653.5528803,,RandomForestClassifier,,,,,25,3,,6,1,1,,entropy,False,,
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,6,,0.0008122920989990234,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719652.7116387,distance,KNeighborsClassifier,,,16,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,3,,0.7120652198791504,success,0.005194425582885742,1.0_0.83_0.92_0.83_0.83,0.5_0.52_0.51_0.52_0.53,0.1075904369354248,0.8846153846153847,0.91,0.98,0.9,0.95,0.5159523809523809,1746719652.3835778,,RandomForestClassifier,,,,,50,4,,3,4,4,,entropy,False,,
NearMiss,4,,features_mitigation_normalization_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,4,,0.32974696159362793,success,0.012276363372802735,0.34_0.47_0.41_0.42_0.48,0.64_0.64_0.52_0.61_0.52,0.014653253555297851,0.42362889983579644,0.52,0.75,0.53,0.67,0.5864285714285714,1746719651.3432302,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,features_mitigation_normalization_rebalancing_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.3329164981842041,success,0.006297111511230469,0.0_0.0_0.0_0.0_0.0,0.65_0.69_0.69_0.65_0.71,0.0285433292388916,0.0,0.74,0.47,0.26,0.58,0.6788095238095239,1746719650.6284995,,RandomForestClassifier,,,,,10,5,,2,2,3,,gini,True,,
NearMiss,1,,normalization_features_rebalancing_mitigation_classification,,True,,False,RobustScaler,CorrelationRemover,,,,1.0,PCA,8,,0.0003876686096191406,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719645.0437884,uniform,KNeighborsClassifier,,,9,,,,manhattan,,,,,,,,
NearMiss,2,,features_mitigation_normalization_rebalancing_classification,,True,,False,RobustScaler,LFR_wrapper,0.1,50,0.1,,PCA,4,,0.00035262107849121094,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719644.7207239,,MLPClassifier,sgd,10,,20,,,,,,,constant,,,0.0001,tanh
SMOTE,,6,rebalancing_normalization_features_mitigation_classification,True,,True,,StandardScaler,LFR_wrapper,2.0,200,1.0,,PCA,8,,0.0004029273986816406,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719644.4024823,uniform,KNeighborsClassifier,,,18,,,,euclidean,,,,,,,,
NearMiss,2,,mitigation_rebalancing_normalization_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,4.086045265197754,fail,0.005549860000610351,,,0.8095203876495362,-inf,-inf,-inf,-inf,-inf,-inf,1746719644.083576,uniform,KNeighborsClassifier,,,10,,,,manhattan,,,,,,,,
SMOTE,,7,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,4,,2.015157699584961,success,0.004140043258666992,0.0_0.38_0.17_0.36_0.0,0.6_0.6_0.65_0.61_0.61,0.3694933891296387,0.18207625707625705,0.54,0.85,0.4,0.55,0.6147619047619047,1746719639.6772861,,MLPClassifier,sgd,25,,1,,,,,,,adaptive,,,0.0001,relu
SMOTE,,6,normalization_rebalancing_mitigation_features_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,6,0.8536069393157959,success,0.0048310279846191405,0.0_0.53_0.0_0.62_0.0,0.68_0.64_0.71_0.69_0.7,0.12396326065063476,0.22999999999999998,0.77,0.77,0.32,0.64,0.6845238095238095,1746719637.3452623,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,4,,rebalancing_normalization_mitigation_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,SelectKBest,,6,1.3923602104187012,success,0.010106420516967774,0.0_0.0_0.0_0.0_0.0,0.71_0.67_0.74_0.61_0.61,0.2258077621459961,0.0,0.8,0.45,0.09,0.79,0.6683333333333333,1746719636.1548324,,RandomForestClassifier,,,,,100,6,,6,4,4,,entropy,True,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,1,0.9163191318511963,success,0.004022026062011718,0.52_1.0_1.0_0.64_1.0,0.53_0.5_0.5_0.52_0.5,0.1485888957977295,0.8307210031347962,0.86,1.0,1.0,0.93,0.5097619047619047,1746719634.4322913,,MLPClassifier,adam,25,,20,,,,,,,adaptive,,,1e-05,tanh
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.4886360168457031,success,0.004263782501220703,0.2_0.4_0.4_0.74_0.62,0.6_0.6_0.59_0.6_0.61,0.06414389610290527,0.47333855799373037,0.75,0.59,0.58,0.78,0.5988095238095238,1746719628.2877786,,MLPClassifier,lbfgs,5,,10,,,,,,,adaptive,,,1e-05,tanh
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,1.9301772117614746,success,0.009633111953735351,1.0_1.0_1.0_0.97_1.0,0.5_0.5_0.5_0.49_0.5,0.34279665946960447,0.9949999999999999,0.99,1.0,1.0,0.99,0.4978571428571429,1746719627.4726272,,RandomForestClassifier,,,,,25,4,,6,3,1,,entropy,False,,
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,100,0.1,,PCA,4,,6.01832389831543,success,0.009777450561523437,0.0_0.53_0.6_0.38_0.65,0.6_0.57_0.54_0.57_0.6,1.1607190132141114,0.4332183908045977,0.61,0.76,0.54,0.72,0.5769047619047618,1746719625.2074254,,RandomForestClassifier,,,,,25,2,,4,2,1,,entropy,True,,
SMOTE,,6,rebalancing_mitigation_features_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,SelectKBest,,2,0.5420763492584229,success,0.005892372131347657,0.0_0.0_0.0_0.0_0.0,0.64_0.67_0.7_0.65_0.72,0.06596293449401855,0.0,0.9,0.13,0.21,0.4,0.6764285714285714,1746719618.8797727,,RandomForestClassifier,,,,,25,4,,4,2,3,,entropy,True,,
NearMiss,2,,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,6,,0.31614065170288086,success,0.007092905044555664,0.44_0.4_0.4_0.0_0.34,0.63_0.62_0.64_0.65_0.71,0.024208927154541017,0.3160939060939061,0.73,0.41,0.76,0.68,0.65,1746719617.827819,distance,KNeighborsClassifier,,,10,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.26384878158569336,success,0.006094646453857422,0.95_0.75_0.93_0.95_0.91,0.51_0.52_0.52_0.51_0.51,0.017672967910766602,0.8998432601880877,0.98,1.0,0.95,0.94,0.5161904761904761,1746719617.1977377,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,2,,features_normalization_mitigation_rebalancing_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,PCA,7,,0.0005040168762207031,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719616.629146,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,4,0.26873183250427246,success,0.00445246696472168,0.8_0.75_0.93_0.83_0.91,0.54_0.56_0.51_0.52_0.53,0.0184506893157959,0.8446917450365726,0.9,0.96,0.92,0.92,0.5295238095238095,1746719616.3175275,,RandomForestClassifier,,,,,10,4,,4,1,3,,gini,True,,
SMOTE,,6,rebalancing_normalization_mitigation_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,50,0.1,,PCA,4,,1.4445037841796875,success,0.009328508377075195,0.24_0.48_0.0_0.58_0.42,0.56_0.51_0.56_0.49_0.55,0.24645490646362306,0.34371980676328506,0.73,0.73,0.34,0.68,0.5335714285714286,1746719611.0173802,distance,KNeighborsClassifier,,,3,,,,minkowski,,,,,,,,
NearMiss,2,,normalization_mitigation_rebalancing_features_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,SelectKBest,,4,0.9730117321014404,success,0.011837148666381836,0.0_0.42_0.76_0.41_0.0,0.72_0.65_0.67_0.58_0.59,0.14128508567810058,0.31760710553814003,0.55,0.94,0.41,0.72,0.6404761904761905,1746719609.1939573,,RandomForestClassifier,,,,,75,5,,5,3,4,,entropy,False,,
SMOTE,,6,normalization_rebalancing_mitigation_features_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,PCA,1,,0.2832484245300293,success,0.00793285369873047,0.72_0.29_0.53_0.77_0.73,0.52_0.52_0.54_0.54_0.53,0.01878843307495117,0.6094734299516908,0.88,0.7,0.66,0.71,0.5302380952380952,1746719607.912485,distance,KNeighborsClassifier,,,15,,,,euclidean,,,,,,,,
NearMiss,1,,features_mitigation_normalization_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,SelectKBest,,1,0.37775206565856934,success,0.004950046539306641,0.0_0.0_0.0_0.0_0.0,0.68_0.69_0.72_0.65_0.69,0.03976569175720215,0.0,0.68,0.3,0.25,0.61,0.6835714285714285,1746719607.330042,,RandomForestClassifier,,,,,25,4,,4,2,3,,gini,True,,
NearMiss,4,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,PCA,3,,0.0004913806915283203,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719606.6377752,,RandomForestClassifier,,,,,25,4,,5,1,3,,entropy,False,,
SMOTE,,6,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,10,0.5,,FunctionTransformer,,,4.539271593093872,success,0.036627006530761716,0.85_1.0_0.97_0.83_0.83,0.54_0.5_0.5_0.51_0.52,0.7876580715179443,0.8964367816091954,0.93,1.0,0.92,0.94,0.5152380952380952,1746719606.3207858,distance,KNeighborsClassifier,,,14,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,True,,False,,StandardScaler,LFR_wrapper,0.5,50,0.1,,PCA,2,,5.494662523269653,success,0.00625004768371582,0.86_0.75_0.93_0.83_0.91,0.54_0.57_0.5_0.52_0.53,1.062018346786499,0.8559561128526646,0.88,1.0,0.92,0.93,0.5314285714285714,1746719601.469433,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,relu
NearMiss,1,,normalization_features_rebalancing_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,3,,0.30452632904052734,success,0.005111408233642578,0.0_0.0_0.23_0.21_0.0,0.56_0.58_0.59_0.55_0.56,0.02247314453125,0.08787878787878788,0.71,0.73,0.12,0.38,0.5676190476190476,1746719595.6670072,,RandomForestClassifier,,,,,10,5,,4,3,3,,gini,False,,
NearMiss,2,,mitigation_rebalancing_normalization_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,PCA,5,,1.290470838546753,success,0.009170818328857421,0.0_0.0_0.0_0.0_0.0,0.61_0.64_0.61_0.55_0.55,0.2134687900543213,0.0,0.55,0.89,0.0,0.66,0.5897619047619047,1746719590.6470075,,RandomForestClassifier,,,,,100,5,,4,1,3,,gini,True,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,PCA,4,,0.9025747776031494,success,0.008418560028076172,0.75_0.75_0.92_0.83_0.72,0.52_0.59_0.51_0.52_0.52,0.14030218124389648,0.7948717948717949,0.84,0.98,0.84,0.94,0.5316666666666666,1746719589.058066,,RandomForestClassifier,,,,,50,5,,4,4,5,,gini,False,,
SMOTE,,5,normalization_mitigation_rebalancing_features_classification,True,,True,,StandardScaler,LFR_wrapper,2.0,200,0.1,,FunctionTransformer,,,3.007169008255005,fail,0.008281469345092773,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,0.5615811824798584,-inf,-inf,-inf,-inf,-inf,0.5,1746719587.8559897,,MLPClassifier,sgd,25,,20,,,,,,,invscaling,,,0.0001,logistic
NearMiss,1,,rebalancing_features_mitigation_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,1.36714768409729,success,0.005181264877319336,0.42_0.72_0.56_0.53_0.46,0.6_0.61_0.56_0.57_0.6,0.2378530979156494,0.5381800766283525,0.63,0.75,0.67,0.82,0.5880952380952381,1746719584.5451436,,MLPClassifier,sgd,25,,1,,,,,,,adaptive,,,1e-05,logistic
