rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__1_5,eval__by_group__1_3,eval__by_group__1_2,eval__by_group__1_0,eval__by_group__0_3,eval__by_group__0_2,eval__by_group__0_0,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
SMOTE,,8,mitigation_features_normalization_rebalancing_classification,False,,False,,StandardScaler,FunctionTransformer,,,,,PCA,1,,9.059906005859375e-06,already_evaluated,0.06866607666015626,0.56_0.46_0.78_0.63_0.4,0.65_0.65_0.64_0.64_0.64,75.33566298484803,0.5637347400250878,0.75,0.75,0.85,1.0,0.61,0.84,0.81,0.642651370984652,1746698758.2649016,,MLPClassifier,lbfgs,50,,10,,,,,,,adaptive,,,0.0001,tanh
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,PCA,4,,4.291534423828125e-06,already_evaluated,0.014554452896118165,0.42_0.26_0.45_0.41_0.47,0.65_0.65_0.64_0.64_0.65,0.541492509841919,0.4012343194502332,0.73,0.73,0.75,0.99,0.49,0.61,0.6,0.64430875009747,1746698758.3676188,,RandomForestClassifier,,,,,100,6,,6,1,2,,entropy,True,,
NearMiss,2,,rebalancing_mitigation_features_normalization_classification,False,,True,,StandardScaler,LFR_wrapper,1.0,200,0.5,,PCA,2,,4.291534423828125e-06,already_evaluated,0.06859750747680664,0.42_0.43_0.8_0.55_0.34,0.64_0.61_0.62_0.61_0.62,72.64392638206482,0.5098110834097702,0.72,0.73,0.84,1.0,0.55,0.84,0.73,0.6212407929984942,1746698758.4738624,,MLPClassifier,lbfgs,50,,10,,,,,,,invscaling,,,0.0001,relu
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,1,5.0067901611328125e-06,already_evaluated,0.007547569274902344,0.49_0.31_0.58_0.52_0.42,0.63_0.65_0.64_0.63_0.62,0.09367485046386718,0.4630521209380952,0.64,0.65,0.71,1.0,0.46,0.69,0.71,0.6331615018254186,1746698758.5798488,,RandomForestClassifier,,,,,25,3,,2,2,5,,entropy,True,,
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,200,2.0,,FunctionTransformer,,,4.291534423828125e-06,already_evaluated,0.4011200428009033,nan_0.62_0.49_0.2_0.27,0.5_0.5_0.51_0.5_0.51,7.814307451248169,-inf,0.54,0.55,0.59,0.62,0.99,0.54,0.64,0.5026446389466382,1746698758.686433,distance,KNeighborsClassifier,,,8,,,,manhattan,,,,,,,,
NearMiss,3,,features_mitigation_rebalancing_normalization_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,4.0531158447265625e-06,already_evaluated,0.1485067367553711,0.13_0.07_0.4_0.07_0.22,0.62_0.63_0.64_0.65_0.63,0.04858856201171875,0.17861317358639656,0.54,0.57,0.64,1.0,0.21,0.54,0.64,0.6330858214468031,1746698758.7943306,uniform,KNeighborsClassifier,,,4,,,,euclidean,,,,,,,,
NearMiss,2,,normalization_features_rebalancing_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,3,,4.0531158447265625e-06,already_evaluated,0.011557579040527344,0.56_0.4_0.64_0.62_0.36,0.65_0.65_0.65_0.64_0.65,26.87294521331787,0.5168425306141937,0.74,0.75,0.83,1.0,0.57,0.85,0.78,0.6468090586971951,1746698758.9030015,,MLPClassifier,lbfgs,10,,10,,,,,,,constant,,,0.001,logistic
SMOTE,,8,rebalancing_normalization_mitigation_features_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,6,28.19365382194519,success,0.04220705032348633,0.54_0.55_0.39_0.44_0.54,0.66_0.63_0.63_0.65_0.65,4.224079132080078,0.4928617158788625,0.58,0.66,0.68,1.0,0.5,0.72,0.81,0.64393580316052,1746698788.9352624,distance,KNeighborsClassifier,,,9,,,,minkowski,,,,,,,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,6,10.821420192718506,success,0.0065285682678222655,0.7_0.49_0.84_0.46_0.55,0.63_0.67_0.61_0.67_0.67,2.121352958679199,0.6077495229009425,0.7,0.73,0.77,1.0,0.61,0.79,0.81,0.6510287207406702,1746698799.8570328,,MLPClassifier,sgd,10,,1,,,,,,,adaptive,,,0.0001,logistic
SMOTE,,6,rebalancing_mitigation_features_normalization_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,PCA,5,,80.15801239013672,fail,0.011545705795288085,,,15.981501531600951,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746698880.121673,,MLPClassifier,adam,5,,20,,,,,,,invscaling,,,0.0001,relu
FunctionTransformer,,,features_mitigation_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,200,0.1,,FunctionTransformer,,,54.84581446647644,success,0.016448354721069335,0.42_0.73_0.73_0.62_0.34,0.64_0.61_0.64_0.62_0.63,10.910314989089965,0.568718306293301,0.75,0.74,0.82,0.99,0.6,0.88,0.77,0.6278932243100271,1746698935.0704844,,RandomForestClassifier,,,,,10,5,,5,3,3,,gini,True,,
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,194.10005950927734,success,0.09624977111816406,0.51_0.68_0.71_0.54_0.35,0.64_0.63_0.62_0.61_0.62,38.534691381454465,0.5589567320868813,0.75,0.71,0.83,0.98,0.61,0.85,0.75,0.6252382048399874,1746699129.2898273,,MLPClassifier,lbfgs,50,,10,,,,,,,constant,,,1e-05,relu
NearMiss,2,,features_mitigation_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,100,2.0,,PCA,4,,0.0004572868347167969,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746699129.4182792,,RandomForestClassifier,,,,,100,6,,4,2,3,,gini,True,,
NearMiss,1,,normalization_features_rebalancing_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,4,,1.5691308975219727,success,0.12532925605773926,0.43_0.4_0.38_0.1_0.35,0.62_0.6_0.62_0.64_0.61,0.03310384750366211,0.33323294311249685,0.37,0.53,0.55,1.0,0.41,0.57,0.76,0.6185619774974557,1746699131.0926032,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,rebalancing_features_normalization_mitigation_classification,,,,,PowerTransformer,LFR_wrapper,2.0,200,0.5,,SelectKBest,,6,106.69355177879333,success,0.1345874309539795,0.54_0.44_0.58_0.48_0.47,0.62_0.61_0.62_0.63_0.62,20.84573640823364,0.5006000181602955,0.58,0.74,0.74,1.0,0.52,0.74,0.82,0.6200389518897793,1746699237.8977451,uniform,KNeighborsClassifier,,,7,,,,euclidean,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_features_mitigation_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,6,16.290966033935547,success,0.007337141036987305,0.55_0.53_0.73_0.61_0.31,0.65_0.64_0.64_0.63_0.64,3.214815950393677,0.5470317829613918,0.72,0.73,0.83,1.0,0.58,0.81,0.74,0.6389971771824694,1746699255.8531497,,RandomForestClassifier,,,,,10,4,,6,2,3,,entropy,True,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,PCA,4,,0.6680722236633301,success,0.007326793670654297,0.37_0.14_0.35_0.14_0.19,0.64_0.63_0.63_0.65_0.62,0.09021353721618652,0.23665199651710575,0.46,0.52,0.54,1.0,0.24,0.51,0.77,0.6342110061066555,1746699256.6292543,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,100,2.0,,FunctionTransformer,,,94.1543538570404,success,0.014635467529296875,0.55_0.65_0.83_0.77_0.75,0.65_0.62_0.62_0.62_0.61,18.7723117351532,0.7096627088006502,0.83,0.81,0.87,0.98,0.73,0.92,0.85,0.623136170002229,1746699350.9023561,,RandomForestClassifier,,,,,10,6,,4,2,3,,gini,True,,
SMOTE,,6,features_normalization_rebalancing_mitigation_classification,,,,,PowerTransformer,LFR_wrapper,2.0,10,0.5,,PCA,3,,0.0004918575286865234,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746699351.0357761,,RandomForestClassifier,,,,,10,6,,5,3,5,,gini,True,,
NearMiss,2,,mitigation_normalization_rebalancing_features_classification,,True,,True,RobustScaler,CorrelationRemover,,,,1.0,SelectKBest,,4,9.420131206512451,success,0.00676727294921875,0.43_0.22_0.36_0.26_0.38,0.69_0.69_0.67_0.69_0.69,1.7502991676330566,0.3287138659283635,0.7,0.66,0.67,1.0,0.34,0.49,0.42,0.6849033252157207,1746699360.5950594,,MLPClassifier,lbfgs,5,,5,,,,,,,invscaling,,,0.0001,logistic
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,False,,False,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,36.60041522979736,success,0.023377084732055665,0.55_0.46_0.75_0.67_0.85,0.65_0.59_0.64_0.62_0.6,7.244255399703979,0.6538442660845338,0.81,0.79,0.86,1.0,0.71,0.85,0.82,0.6220322195358158,1746699397.3239834,,RandomForestClassifier,,,,,100,4,,2,3,3,,gini,True,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,10,0.1,,PCA,7,,47.33561325073242,success,0.014948368072509766,0.44_0.53_0.73_0.53_0.31,0.64_0.65_0.61_0.61_0.64,9.407261323928832,0.5101188082891605,0.72,0.72,0.81,1.0,0.55,0.81,0.73,0.6287659463728128,1746699444.7805207,,RandomForestClassifier,,,,,25,3,,3,4,1,,entropy,True,,
SMOTE,,8,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,SelectKBest,,4,4.006728172302246,success,0.152968692779541,0.39_0.35_0.41_0.41_0.24,0.66_0.67_0.66_0.68_0.67,0.2752194881439209,0.3604145533465131,0.51,0.57,0.66,1.0,0.38,0.58,0.7,0.6689472643509331,1746699448.9248092,uniform,KNeighborsClassifier,,,20,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,1.0615406036376953,success,0.008549356460571289,0.45_0.45_0.47_0.49_0.29,0.65_0.67_0.66_0.66_0.65,0.16602234840393065,0.42890109723133873,0.53,0.54,0.57,1.0,0.43,0.66,0.72,0.6564738170031286,1746699451.9051597,,RandomForestClassifier,,,,,10,4,,4,3,3,,gini,True,,
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,100,0.1,,FunctionTransformer,,,38.81294369697571,success,0.020717859268188477,0.67_0.55_0.72_0.57_0.33,0.63_0.64_0.62_0.61_0.63,7.692870378494263,0.5669362706052893,0.74,0.72,0.86,1.0,0.64,0.82,0.75,0.6261137823360337,1746699490.835878,,RandomForestClassifier,,,,,75,2,,5,4,5,,entropy,True,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,5,2.381167411804199,success,0.016927003860473633,0.36_0.4_0.43_0.4_0.29,0.68_0.7_0.69_0.69_0.68,0.41144089698791503,0.3751071160048919,0.53,0.63,0.7,1.0,0.38,0.66,0.75,0.6875027596528442,1746699493.3375998,,RandomForestClassifier,,,,,100,2,,5,3,3,,gini,True,,
NearMiss,2,,features_mitigation_rebalancing_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,6,3.3078536987304688,success,0.004388618469238281,0.35_0.23_0.43_0.32_0.31,0.67_0.68_0.66_0.69_0.67,0.6223994731903076,0.32964529282003086,0.6,0.64,0.65,1.0,0.33,0.59,0.7,0.6744282753174085,1746699496.778218,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,5,,3.783505916595459,success,0.011771869659423829,0.43_0.48_0.45_0.44_0.29,0.69_0.68_0.68_0.7_0.67,0.7033904075622559,0.4181323109761742,0.58,0.63,0.69,1.0,0.43,0.63,0.72,0.6821153774811819,1746699500.6902945,,RandomForestClassifier,,,,,75,3,,6,3,2,,gini,True,,
SMOTE,,6,rebalancing_normalization_features_mitigation_classification,,False,,True,RobustScaler,CorrelationRemover,,,,0.5,SelectKBest,,7,6.67032527923584,success,0.006304931640625,0.48_0.46_0.53_0.59_0.34,0.68_0.67_0.67_0.69_0.68,1.259106492996216,0.4768684711734984,0.75,0.76,0.7,1.0,0.48,0.68,0.7,0.679773224769157,1746699507.4834545,,MLPClassifier,lbfgs,10,,1,,,,,,,invscaling,,,0.0001,relu
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,PCA,8,,0.0004298686981201172,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746699507.6274457,uniform,KNeighborsClassifier,,,4,,,,minkowski,,,,,,,,
SMOTE,,7,normalization_mitigation_rebalancing_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,PCA,7,,23.96383261680603,success,0.00978837013244629,0.57_0.61_0.51_0.62_0.43,0.67_0.68_0.66_0.68_0.66,4.744704818725586,0.5497632157473173,0.84,0.74,0.73,1.0,0.55,0.85,0.82,0.6698845808746738,1746699531.7270122,,MLPClassifier,adam,5,,10,,,,,,,constant,,,1e-05,logistic
FunctionTransformer,,,normalization_mitigation_rebalancing_features_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.75,PCA,4,,1.92747163772583,success,0.008726406097412109,0.26_0.1_0.27_0.25_0.09,0.65_0.63_0.62_0.64_0.64,0.339932918548584,0.19433887577799994,0.61,0.68,0.82,1.0,0.19,0.42,0.4,0.6360623279506634,1746699533.819093,,MLPClassifier,sgd,25,,1,,,,,,,invscaling,,,0.01,logistic
SMOTE,,6,normalization_rebalancing_mitigation_features_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,10,0.1,,FunctionTransformer,,,19.064504623413086,success,0.02127838134765625,0.45_0.5_0.44_0.45_0.56,0.62_0.61_0.61_0.6_0.59,3.741432523727417,0.479228156218911,0.61,0.7,0.71,1.0,0.48,0.68,0.9,0.6054827424747808,1746699554.681496,,RandomForestClassifier,,,,,75,5,,5,4,2,,entropy,False,,
SMOTE,,5,normalization_features_rebalancing_mitigation_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,13.577176809310913,success,0.1880345821380615,0.53_0.62_0.48_0.43_0.41,0.63_0.63_0.61_0.6_0.64,2.3110160350799562,0.4921830963363242,0.63,0.7,0.66,1.0,0.5,0.63,0.75,0.6200360530590718,1746699568.3854072,uniform,KNeighborsClassifier,,,10,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,100,0.1,,FunctionTransformer,,,156.5527482032776,success,0.03397889137268066,0.22_0.43_0.47_0.47_0.33,0.62_0.61_0.62_0.65_0.62,31.2225350856781,0.38396399679326965,0.46,0.59,0.68,1.0,0.44,0.84,0.88,0.6221036862277701,1746699725.0660307,,MLPClassifier,lbfgs,5,,20,,,,,,,constant,,,1e-05,logistic
