rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__1_5,eval__by_group__1_3,eval__by_group__1_2,eval__by_group__1_0,eval__by_group__0_3,eval__by_group__0_2,eval__by_group__0_0,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,200,1.0,,SelectKBest,,6,61.35843348503113,success,0.017145872116088867,0.43_0.39_0.77_0.56_0.32,0.64_0.62_0.63_0.6_0.64,7.115374898910522,0.4946942681592409,0.74,0.72,0.83,1.0,0.54,0.84,0.74,0.626441366862001,1746723714.3256621,,RandomForestClassifier,,,,,50,6,,6,2,5,,entropy,False,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,PCA,6,,94.1574113368988,success,0.011804914474487305,0.22_0.09_0.37_0.22_0.13,0.68_0.69_0.69_0.7_0.67,18.782838535308837,0.20542996078739878,0.67,0.63,0.69,1.0,0.21,0.43,0.48,0.6857541279250713,1746723652.8023193,,MLPClassifier,lbfgs,50,,1,,,,,,,adaptive,,,0.0001,tanh
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,6,0.8874869346618652,success,0.01105642318725586,0.26_0.27_0.33_0.19_0.19,0.66_0.67_0.66_0.68_0.66,0.12548513412475587,0.24605643425683987,0.41,0.5,0.54,1.0,0.25,0.51,0.83,0.6674805316920807,1746723558.486415,,RandomForestClassifier,,,,,50,3,,3,1,5,,gini,True,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,2.1648097038269043,success,0.22629714012145996,0.59_0.45_0.47_0.45_0.29,0.67_0.65_0.67_0.68_0.66,0.007132768630981445,0.4494263569056424,0.64,0.7,0.71,1.0,0.46,0.71,0.74,0.6649356681346331,1746723557.4423504,uniform,KNeighborsClassifier,,,11,,,,euclidean,,,,,,,,
SMOTE,,6,rebalancing_mitigation_normalization_features_classification,,False,,True,RobustScaler,LFR_wrapper,0.1,10,2.0,,PCA,4,,32.00040245056152,success,0.01384286880493164,0.57_0.41_0.72_0.53_0.36,0.65_0.62_0.63_0.6_0.62,6.342264556884766,0.5167730381815508,0.73,0.7,0.83,1.0,0.59,0.83,0.75,0.625163085741247,1746723555.1165197,,MLPClassifier,sgd,5,,10,,,,,,,constant,,,0.001,tanh
NearMiss,2,,rebalancing_normalization_mitigation_features_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,4,2.470745086669922,success,0.005979681015014648,0.37_0.31_0.37_0.4_0.21,0.68_0.69_0.69_0.68_0.67,0.4429130554199219,0.3308765368322898,0.51,0.62,0.66,1.0,0.33,0.59,0.68,0.6826569289816801,1746723522.9608443,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,rebalancing_mitigation_normalization_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,SelectKBest,,6,0.8552656173706055,success,0.006522274017333985,0.49_0.05_0.53_0.41_0.05,0.63_0.67_0.66_0.68_0.66,0.11231980323791504,0.3054193759310708,0.69,0.65,0.64,0.98,0.42,0.53,0.55,0.6587997492365242,1746723520.334551,,RandomForestClassifier,,,,,10,5,,2,2,4,,entropy,True,,
FunctionTransformer,,,normalization_mitigation_rebalancing_features_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,50,0.1,,FunctionTransformer,,,18.84580159187317,success,0.17925214767456055,0.4_0.45_0.43_0.39_0.3,0.64_0.66_0.64_0.66_0.63,3.381543684005737,0.3953303777173488,0.52,0.62,0.64,1.0,0.4,0.7,0.76,0.6432968577396057,1746723517.0548935,uniform,KNeighborsClassifier,,,18,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.3993229866027832,success,0.007238340377807617,0.28_0.24_0.34_0.37_0.15,0.67_0.68_0.67_0.69_0.67,0.03623046875,0.27625825526589187,0.46,0.56,0.6,1.0,0.28,0.49,0.64,0.6766804039069421,1746723498.0554285,,RandomForestClassifier,,,,,10,4,,4,2,3,,entropy,True,,
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,True,,True,,StandardScaler,LFR_wrapper,0.5,10,0.5,,FunctionTransformer,,,46.259045124053955,success,0.12918009757995605,1.0_0.25_1.0_1.0_1.0,0.5_0.65_0.5_0.5_0.5,8.992592239379883,0.8504651162790697,0.89,0.92,0.95,1.0,0.85,0.98,0.98,0.5301422553767929,1746723497.477264,,MLPClassifier,lbfgs,25,,20,,,,,,,invscaling,,,0.0001,logistic
NearMiss,1,,rebalancing_features_normalization_mitigation_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,8,2.224743127822876,success,0.17004013061523438,0.34_0.62_0.58_0.23_0.44,0.67_0.67_0.66_0.69_0.67,0.06257443428039551,0.4441667541004454,0.67,0.63,0.68,1.0,0.45,0.61,0.7,0.6726041683680274,1746723451.0695827,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
NearMiss,1,,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,9,2.006747007369995,success,0.15215888023376464,0.27_0.33_0.4_0.42_0.46,0.64_0.64_0.62_0.65_0.62,0.06011333465576172,0.3775193281509713,0.54,0.51,0.64,1.0,0.4,0.51,0.49,0.6358993209647374,1746723448.6957352,uniform,KNeighborsClassifier,,,5,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,2.0,,FunctionTransformer,,,13.586868286132812,success,0.017092370986938478,0.41_0.47_0.51_0.69_0.64,0.64_0.56_0.62_0.61_0.57,2.6558526039123533,0.5444405828483075,0.64,0.7,0.76,1.0,0.54,0.87,0.91,0.598644309555213,1746723446.5403576,,RandomForestClassifier,,,,,10,3,,6,1,1,,gini,False,,
NearMiss,2,,rebalancing_features_mitigation_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,4,,0.9758567810058594,success,0.005600166320800781,0.54_0.51_0.73_0.6_0.37,0.66_0.65_0.65_0.64_0.64,0.15451254844665527,0.5507745962229345,0.73,0.71,0.82,1.0,0.56,0.81,0.74,0.6478701934113681,1746723432.8031747,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,1.5555596351623535,success,0.015154695510864258,0.29_0.25_0.32_0.21_0.04,0.67_0.67_0.67_0.69_0.67,0.2525913715362549,0.2221837500093809,0.43,0.54,0.57,1.0,0.22,0.48,0.69,0.6752935944229043,1746723431.6792538,,RandomForestClassifier,,,,,100,4,,3,2,3,,entropy,True,,
SMOTE,,7,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,5,,0.6732180118560791,success,0.030501270294189455,0.36_0.51_0.41_0.3_0.33,0.64_0.63_0.64_0.66_0.63,0.045429563522338866,0.3798534620901961,0.55,0.5,0.6,1.0,0.43,0.5,0.58,0.6384116374418831,1746723428.0983593,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,PCA,4,,5.739103078842163,success,0.006209897994995117,0.58_0.46_0.68_0.73_0.7,0.65_0.61_0.63_0.64_0.59,1.1068423748016358,0.630940192129748,0.76,0.73,0.84,1.0,0.65,0.82,0.84,0.6232020251331137,1746723427.280166,,MLPClassifier,adam,5,,10,,,,,,,constant,,,0.01,relu
FunctionTransformer,,,rebalancing_features_mitigation_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,6,216.53232741355896,success,0.04675149917602539,0.3_0.18_0.43_0.31_0.21,0.67_0.67_0.67_0.68_0.68,43.15999069213867,0.2849323722611913,0.58,0.55,0.59,1.0,0.28,0.55,0.78,0.6737282914329845,1746723421.3693657,,MLPClassifier,lbfgs,25,,10,,,,,,,constant,,,0.001,relu
NearMiss,4,,rebalancing_mitigation_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,SelectKBest,,7,9.334749698638916,success,0.005422544479370117,0.48_0.26_0.39_0.36_0.26,0.68_0.68_0.67_0.7_0.68,1.8068137645721436,0.3509252114128287,0.72,0.69,0.7,1.0,0.35,0.59,0.63,0.6850507536480452,1746723204.6935334,,MLPClassifier,adam,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,PCA,4,,4.261812925338745,success,0.005703973770141602,0.73_0.64_0.67_0.42_0.55,0.66_0.64_0.64_0.64_0.64,0.8114911079406738,0.6028970546730548,0.76,0.78,0.82,1.0,0.62,0.83,0.83,0.6431557904010473,1746723195.2160773,,MLPClassifier,lbfgs,10,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,8,normalization_features_mitigation_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,3,,1.3914389610290527,success,0.006340980529785156,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.23729233741760253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1746723190.8106408,,MLPClassifier,sgd,5,,1,,,,,,,invscaling,,,0.001,logistic
SMOTE,,6,normalization_features_rebalancing_mitigation_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,30.206113815307617,fail,0.17206015586853027,nan_nan_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,5.672019052505493,-inf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1746723189.2598283,,MLPClassifier,sgd,25,,20,,,,,,,constant,,,0.01,logistic
SMOTE,,6,rebalancing_normalization_mitigation_features_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,200,1.0,,SelectKBest,,9,31.232710123062134,success,0.16659059524536132,0.42_0.47_0.52_0.32_0.42,0.64_0.64_0.61_0.65_0.62,3.844879484176636,0.42995142413386345,0.58,0.64,0.69,1.0,0.43,0.7,0.77,0.6334588454181681,1746723158.907862,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,1,0.5949962139129639,fail,0.03872413635253906,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,0.010680246353149413,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746723125.7395353,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,7,0.8912334442138672,success,0.009370756149291993,0.36_0.43_0.41_0.39_0.29,0.69_0.69_0.69_0.69_0.67,0.12891206741333008,0.378613249424059,0.55,0.62,0.7,1.0,0.38,0.65,0.74,0.685212671911436,1746723125.0084512,,RandomForestClassifier,,,,,25,4,,6,3,4,,entropy,False,,
SMOTE,,5,rebalancing_mitigation_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,6,2.1412510871887207,success,0.012724065780639648,0.39_0.46_0.45_0.32_0.36,0.69_0.69_0.69_0.69_0.66,0.354767894744873,0.3950426665002884,0.58,0.64,0.65,1.0,0.4,0.64,0.67,0.6827038663277624,1746723123.9808235,,RandomForestClassifier,,,,,75,4,,4,2,3,,gini,True,,
NearMiss,2,,rebalancing_features_normalization_mitigation_classification,,True,,False,RobustScaler,LFR_wrapper,0.1,10,1.0,,SelectKBest,,6,7.176575183868408,success,0.142867374420166,0.46_0.47_0.55_0.47_0.34,0.63_0.62_0.64_0.65_0.64,1.0988409519195557,0.45885685019729827,0.63,0.66,0.72,1.0,0.46,0.68,0.77,0.6368296181397115,1746723121.6960294,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,8,features_normalization_rebalancing_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,3,0.3858034610748291,success,0.010611581802368163,0.48_0.44_0.63_0.48_0.36,0.62_0.61_0.61_0.6_0.6,0.02637372016906738,0.47707123126447576,0.58,0.73,0.77,1.0,0.5,0.78,0.85,0.6071508135248529,1746723114.3856916,distance,KNeighborsClassifier,,,4,,,,minkowski,,,,,,,,
NearMiss,2,,features_normalization_mitigation_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,7,1.9071307182312012,success,0.14629578590393066,0.29_0.37_0.33_0.36_0.43,0.66_0.65_0.64_0.66_0.65,0.05932207107543945,0.35804904444463687,0.48,0.5,0.57,1.0,0.38,0.59,0.75,0.6517541632633584,1746723113.8659568,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,2,,features_normalization_mitigation_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,FunctionTransformer,,,2.097452402114868,success,0.009161901473999024,0.42_0.34_0.45_0.39_0.25,0.68_0.69_0.68_0.69_0.67,0.37197418212890626,0.36799902814238494,0.51,0.56,0.61,1.0,0.38,0.57,0.62,0.6814704804891958,1746723111.8278096,,RandomForestClassifier,,,,,10,4,,6,3,5,,gini,False,,
NearMiss,2,,rebalancing_normalization_features_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,PCA,4,,0.0005357265472412109,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746723109.592554,,RandomForestClassifier,,,,,75,4,,4,2,3,,gini,True,,
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,1.0833594799041748,success,0.009877490997314452,0.29_0.25_0.37_0.26_0.13,0.67_0.68_0.68_0.7_0.67,0.1685877799987793,0.2589594713803226,0.44,0.54,0.58,1.0,0.26,0.5,0.68,0.6803115241631825,1746723107.587562,,RandomForestClassifier,,,,,50,5,,3,2,3,,entropy,True,,
FunctionTransformer,,,features_mitigation_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,2.0,,PCA,6,,0.0003559589385986328,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746723106.3749104,,MLPClassifier,lbfgs,10,,10,,,,,,,invscaling,,,0.001,logistic
SMOTE,,7,features_normalization_rebalancing_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,SelectKBest,,10,2.5143868923187256,success,0.016730833053588866,0.5_0.34_0.31_0.41_0.52,0.68_0.67_0.66_0.68_0.66,0.43958268165588377,0.4165456532666056,0.76,0.64,0.6,1.0,0.57,0.57,0.5,0.670898442094078,1746723106.2460964,,RandomForestClassifier,,,,,100,4,,4,2,5,,gini,True,,
SMOTE,,6,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,PCA,4,,0.0004673004150390625,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746723103.6068957,,MLPClassifier,lbfgs,10,,5,,,,,,,constant,,,1e-05,logistic
NearMiss,2,,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,4,,45.856980085372925,success,0.08755965232849121,0.24_0.25_0.44_0.17_0.16,0.65_0.66_0.65_0.68_0.64,8.949994707107544,0.25003269550141843,0.52,0.51,0.6,1.0,0.25,0.53,0.61,0.6556349168701375,1746723103.4459748,,MLPClassifier,adam,50,,5,,,,,,,constant,,,1e-05,relu
SMOTE,,8,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,PCA,4,,0.0004916191101074219,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746723057.4678218,,RandomForestClassifier,,,,,10,4,,4,2,4,,gini,True,,
FunctionTransformer,,,rebalancing_features_mitigation_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,4,,128.00405716896057,success,0.012821340560913086,0.59_0.45_0.65_0.43_0.43,0.65_0.65_0.64_0.65_0.65,25.54888892173767,0.5086286187236113,0.73,0.77,0.82,1.0,0.56,0.83,0.81,0.64573035148594,1746723057.3455606,,MLPClassifier,lbfgs,10,,10,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,FunctionTransformer,,,2.856431007385254,success,0.233063268661499,0.31_0.47_0.52_0.37_0.37,0.67_0.66_0.67_0.68_0.64,0.07671923637390136,0.40969333333545227,0.61,0.62,0.72,1.0,0.41,0.59,0.63,0.6647224416637239,1746722927.6317837,distance,KNeighborsClassifier,,,6,,,,euclidean,,,,,,,,
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,2.0,100,0.5,,SelectKBest,,9,13.645689010620117,success,0.15831632614135743,0.45_0.6_0.18_0.51_0.38,0.63_0.62_0.62_0.65_0.64,2.3776896476745604,0.4250653616097604,0.59,0.64,0.7,1.0,0.46,0.69,0.78,0.6325757692934237,1746722924.6307116,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,1,,1.1903486251831055,success,0.009249448776245117,0.54_0.5_0.77_0.59_0.36,0.65_0.65_0.64_0.64_0.64,0.18996429443359375,0.5498405501791133,0.72,0.72,0.82,1.0,0.56,0.81,0.74,0.6450015838245889,1746722910.8659716,,RandomForestClassifier,,,,,50,4,,6,3,1,,entropy,True,,
SMOTE,,5,normalization_rebalancing_features_mitigation_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,SelectKBest,,6,17.408196926116943,success,0.00875558853149414,0.34_0.26_0.37_0.34_0.3,0.68_0.68_0.68_0.69_0.68,3.3468084812164305,0.32351438678672806,0.54,0.55,0.6,1.0,0.32,0.54,0.71,0.6803551210942642,1746722909.55728,,MLPClassifier,adam,25,,1,,,,,,,adaptive,,,0.0001,tanh
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,PCA,5,,0.7650027275085449,success,0.05379295349121094,0.36_0.23_0.33_0.37_0.13,0.67_0.66_0.66_0.67_0.65,0.01565976142883301,0.2845038545436712,0.58,0.58,0.62,1.0,0.28,0.45,0.44,0.663627214049802,1746722892.0331488,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
SMOTE,,6,features_normalization_mitigation_rebalancing_classification,,True,,False,RobustScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,1.826291561126709,success,0.010759353637695312,0.24_0.26_0.4_0.34_0.29,0.68_0.69_0.68_0.69_0.67,0.316409969329834,0.306864649932679,0.5,0.57,0.63,1.0,0.31,0.54,0.63,0.683444764426657,1746722891.152488,,RandomForestClassifier,,,,,25,4,,5,4,3,,gini,False,,
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,48.0058012008667,success,0.015145206451416015,0.23_0.14_0.36_0.3_0.21,0.69_0.68_0.68_0.7_0.68,9.531304693222046,0.2478383125907718,0.53,0.54,0.64,1.0,0.25,0.51,0.54,0.6882827800848659,1746722889.1887114,,MLPClassifier,adam,25,,5,,,,,,,constant,,,0.001,logistic
SMOTE,,6,rebalancing_mitigation_normalization_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,23.93026375770569,success,0.019700384140014647,0.41_0.56_0.8_0.72_0.98,0.65_0.64_0.6_0.63_0.5,4.719230127334595,0.6947577813358498,0.81,0.8,0.87,0.99,0.72,0.91,0.84,0.6032752263139471,1746722841.0637944,,RandomForestClassifier,,,,,50,2,,6,1,5,,entropy,False,,
SMOTE,,5,features_rebalancing_mitigation_normalization_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,SelectKBest,,9,3.010190486907959,success,0.26080856323242185,0.36_0.15_0.41_0.28_0.37,0.67_0.66_0.64_0.68_0.66,0.050125837326049805,0.31342892681507134,0.48,0.47,0.57,1.0,0.33,0.46,0.51,0.6611328168079111,1746722817.0204694,uniform,KNeighborsClassifier,,,14,,,,minkowski,,,,,,,,
NearMiss,2,,rebalancing_features_normalization_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,PCA,3,,0.0003960132598876953,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746722812.295796,,RandomForestClassifier,,,,,25,4,,5,3,4,,gini,True,,
NearMiss,4,,normalization_rebalancing_features_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,2.8359973430633545,success,0.015830183029174806,0.33_0.43_0.41_0.38_0.29,0.69_0.69_0.69_0.7_0.68,0.506517744064331,0.3677437943013307,0.52,0.63,0.69,1.0,0.37,0.62,0.74,0.689778561468626,1746722812.1827478,,RandomForestClassifier,,,,,100,5,,6,4,5,,entropy,False,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,100,0.1,,PCA,3,,101.4420006275177,success,0.025466394424438477,0.43_0.51_0.81_0.6_0.52,0.64_0.65_0.6_0.62_0.63,20.21739568710327,0.5732073497811674,0.74,0.75,0.84,0.99,0.6,0.88,0.78,0.628648995505537,1746722809.2249258,,MLPClassifier,lbfgs,5,,20,,,,,,,constant,,,0.0001,relu
SMOTE,,8,mitigation_features_normalization_rebalancing_classification,,False,,True,RobustScaler,CorrelationRemover,,,,0.5,PCA,1,,0.3911275863647461,success,0.01229248046875,0.48_0.4_0.47_0.54_0.52,0.58_0.58_0.59_0.57_0.58,0.02452425956726074,0.48310830733749893,0.79,0.75,0.82,1.0,0.48,0.64,0.65,0.5790983528134194,1746722707.6735168,distance,KNeighborsClassifier,,,12,,,,euclidean,,,,,,,,
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,PCA,4,,0.0004794597625732422,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746722707.1752596,,RandomForestClassifier,,,,,75,4,,4,4,3,,entropy,False,,
NearMiss,3,,mitigation_features_normalization_rebalancing_classification,,True,,True,RobustScaler,CorrelationRemover,,,,1.0,PCA,3,,3.145533323287964,success,0.009483814239501953,0.0_0.0_0.0_0.0_0.0,0.64_0.64_0.62_0.62_0.63,0.581604290008545,0.0,0.41,0.51,0.66,1.0,0.0,0.11,0.18,0.6319569375199136,1746722705.7269082,,RandomForestClassifier,,,,,50,4,,2,3,4,,entropy,True,,
SMOTE,,7,features_rebalancing_normalization_mitigation_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,PCA,3,,2.1307854652404785,success,0.009575605392456055,0.54_0.5_0.77_0.59_0.29,0.65_0.65_0.64_0.64_0.64,0.3774698257446289,0.5370010183503401,0.71,0.72,0.82,1.0,0.55,0.81,0.74,0.6448853812260449,1746722702.4609504,,RandomForestClassifier,,,,,50,4,,2,4,1,,gini,False,,
FunctionTransformer,,,rebalancing_normalization_features_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,FunctionTransformer,,,65.19013810157776,success,0.09695143699645996,0.33_0.59_0.39_0.47_0.41,0.69_0.68_0.68_0.69_0.68,12.798634004592895,0.43796649259199266,0.7,0.65,0.68,1.0,0.44,0.66,0.72,0.6843925454182024,1746722700.20132,,MLPClassifier,adam,25,,10,,,,,,,invscaling,,,1e-05,logistic
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,7.710721492767334,success,0.007833003997802734,0.54_0.47_0.48_0.47_0.4,0.69_0.68_0.68_0.7_0.68,1.4937394618988038,0.47168378569812647,0.67,0.68,0.7,1.0,0.47,0.63,0.71,0.684981646584489,1746722634.8887746,,MLPClassifier,lbfgs,25,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,mitigation_normalization_rebalancing_features_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,PCA,8,,39.50404405593872,success,0.03906726837158203,0.45_0.56_0.69_0.59_0.36,0.63_0.64_0.61_0.62_0.62,7.811778450012207,0.5303959918439272,0.72,0.72,0.82,1.0,0.56,0.81,0.7,0.623433709412415,1746722627.0822594,,MLPClassifier,lbfgs,50,,1,,,,,,,invscaling,,,1e-05,logistic
NearMiss,2,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,9,4.275195598602295,success,0.006402492523193359,0.29_0.21_0.39_0.43_0.2,0.68_0.68_0.67_0.69_0.68,0.7982782840728759,0.3044278671316392,0.52,0.52,0.61,1.0,0.32,0.48,0.49,0.681880849610914,1746722587.4847267,,MLPClassifier,lbfgs,10,,1,,,,,,,adaptive,,,0.001,tanh
FunctionTransformer,,,features_rebalancing_normalization_mitigation_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,200,2.0,,PCA,7,,0.00045371055603027344,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1746722583.1162944,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,3,,mitigation_features_rebalancing_normalization_classification,,True,,False,RobustScaler,LFR_wrapper,0.1,10,0.1,,PCA,5,,96.00281071662903,success,0.1753324031829834,0.73_0.67_0.71_0.62_0.31,0.63_0.62_0.63_0.62_0.64,18.794547986984252,0.6064622854423897,0.78,0.76,0.86,0.99,0.66,0.87,0.76,0.6295825908479799,1746722583.0230231,,MLPClassifier,lbfgs,50,,20,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,rebalancing_normalization_features_mitigation_classification,,True,,False,RobustScaler,LFR_wrapper,0.1,10,1.0,,SelectKBest,,6,8.918427467346191,success,0.015163850784301759,0.51_0.25_0.53_0.47_0.5,0.65_0.66_0.64_0.62_0.61,1.723081111907959,0.4525025758304794,0.63,0.72,0.8,1.0,0.55,0.86,0.83,0.63547511885084,1746722486.9341063,,RandomForestClassifier,,,,,75,6,,4,2,1,,gini,True,,
