rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__White_Male,eval__by_group__White_Female,eval__by_group__Black_Male,eval__by_group__Black_Female,eval__by_group__Asian-Pac-Islander_Male,eval__by_group__Asian-Pac-Islander_Female,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,4,,4.3952882289886475,fail,0.009141063690185547,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,0.8031071662902832,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746738994.2073686,,MLPClassifier,sgd,5,,1,,,,,,,invscaling,,,0.0001,logistic
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,2.0,100,1.0,,PCA,4,,62.99636459350586,fail,0.19406251907348632,0.76_nan_nan_1.0_nan,0.51_0.5_0.5_0.5_0.5,12.115346002578736,-inf,0.96,0.96,0.99,1.0,0.93,0.88,0.5027625403200485,1746738988.3453553,,MLPClassifier,adam,50,,10,,,,,,,constant,,,0.001,logistic
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,4,,4.684833288192749,success,0.4275851249694824,0.08_0.08_0.09_0.08_0.08,0.67_0.67_0.66_0.66_0.65,0.03956613540649414,0.08184864985863494,1.0,0.08,0.17,0.21,0.63,0.62,0.6637332939844252,1746738925.2556648,uniform,KNeighborsClassifier,,,19,,,,manhattan,,,,,,,,
SMOTE,,7,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,3,,15.26361083984375,success,0.019800090789794923,0.29_0.2_0.2_0.21_0.16,0.75_0.72_0.72_0.73_0.73,2.960159921646118,0.21251579140711777,0.81,0.22,0.77,0.23,1.0,0.36,0.7296114949831145,1746738920.4796112,,RandomForestClassifier,,,,,50,4,,5,4,5,,gini,True,,
NearMiss,2,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,20.72756314277649,success,0.026965904235839843,0.61_0.77_0.69_0.56_0.62,0.52_0.51_0.51_0.49_0.51,4.041675424575805,0.6485819966455576,0.87,0.92,0.74,0.92,0.85,0.83,0.5106732284421385,1746738905.1180286,,MLPClassifier,lbfgs,10,,1,,,,,,,constant,,,1e-05,logistic
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,PCA,7,,8.52510666847229,success,0.02389674186706543,0.4_0.34_0.41_0.49_0.45,0.67_0.69_0.68_0.68_0.68,1.6061543464660644,0.41641718266495,0.64,0.48,0.75,0.42,1.0,0.57,0.679183967181802,1746738884.2987185,,RandomForestClassifier,,,,,100,3,,2,3,5,,entropy,True,,
SMOTE,,8,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,50,0.5,,SelectKBest,,4,22.38860774040222,fail,0.02296481132507324,0.0_nan_0.56_0.88_0.36,0.5_0.5_0.52_0.5_0.5,2.380294370651245,-inf,0.61,0.71,0.45,0.54,0.84,0.97,0.5034989604953235,1746738875.6882548,,RandomForestClassifier,,,,,10,5,,5,4,1,,gini,False,,
FunctionTransformer,,,features_mitigation_rebalancing_normalization_classification,,True,,True,RobustScaler,LFR_wrapper,0.5,50,0.1,,FunctionTransformer,,,36.10858178138733,fail,2.337389087677002,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,2.45139422416687,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746738853.2130618,distance,KNeighborsClassifier,,,15,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,FunctionTransformer,,,4.03909969329834,fail,0.025775909423828125,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,0.7027019023895263,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746738816.032187,,RandomForestClassifier,,,,,75,3,,3,1,5,,gini,True,,
NearMiss,2,,mitigation_rebalancing_normalization_features_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,1.127629041671753,success,0.008433389663696288,0.41_0.4_0.38_0.39_0.38,0.51_0.51_0.5_0.5_0.52,0.15449414253234864,0.3930705929156953,0.64,0.39,1.0,0.75,0.82,0.57,0.5095145974023266,1746738811.8944871,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,1,,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,19.576809883117676,success,1.2707122802734374,0.23_0.2_0.23_0.3_0.26,0.74_0.75_0.74_0.74_0.73,1.3164618968963624,0.24425954149220006,0.46,0.27,0.4,0.26,1.0,0.54,0.7367540667464618,1746738810.6814754,uniform,KNeighborsClassifier,,,8,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,PCA,6,,4.8283774852752686,fail,0.012995672225952149,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,0.8858934879302979,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746738791.0227757,,MLPClassifier,sgd,5,,10,,,,,,,invscaling,,,0.01,logistic
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,14.773908615112305,success,0.024503612518310548,0.74_0.78_0.75_0.51_0.52,0.51_0.51_0.51_0.51_0.51,2.8517683029174803,0.6596225585941926,0.86,0.9,0.73,0.88,0.86,0.85,0.5101112397620126,1746738786.112448,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,50,0.1,,FunctionTransformer,,,12.733429908752441,fail,0.030332422256469725,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,2.4339240550994874,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746738771.256543,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,19.741323709487915,success,1.9278925895690917,0.05_0.06_0.03_0.04_0.07,0.73_0.74_0.74_0.74_0.73,0.08194751739501953,0.04929283103661393,0.97,0.27,0.35,0.05,0.92,0.11,0.7379302541155439,1746738758.4438713,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,PCA,8,,8.476348400115967,success,0.6849057674407959,0.1_0.08_0.1_0.15_0.08,0.72_0.72_0.72_0.72_0.72,0.27654080390930175,0.10144048209858858,0.87,0.25,0.44,0.1,0.99,0.29,0.7226876898456093,1746738738.6243725,distance,KNeighborsClassifier,,,8,,,,manhattan,,,,,,,,
NearMiss,2,,features_mitigation_normalization_rebalancing_classification,,False,,False,RobustScaler,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,23.092432260513306,success,0.029503250122070314,0.71_0.79_0.54_1.0_0.61,0.53_0.5_0.52_0.5_0.5,4.506944704055786,0.7292248235303207,0.9,0.94,0.73,0.92,0.99,0.91,0.5117628158210257,1746738729.093279,,RandomForestClassifier,,,,,25,4,,3,3,1,,entropy,True,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,1.0,200,0.1,,SelectKBest,,8,34.83690047264099,fail,1.888019323348999,0.0_nan_nan_0.0_0.0,0.5_0.5_0.5_0.5_0.5,2.1284996509552,-inf,0.67,0.33,0.0,0.0,0.0,0.0,0.5001650142690929,1746738705.9080627,distance,KNeighborsClassifier,,,20,,,,euclidean,,,,,,,,
SMOTE,,5,features_mitigation_normalization_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,19.6371967792511,success,0.028954792022705077,0.39_0.76_0.57_0.51_0.72,0.53_0.51_0.52_0.49_0.51,3.8119437217712404,0.5892947823095479,0.83,0.86,0.69,0.85,0.86,0.84,0.5121773871315464,1746738670.9921997,,MLPClassifier,adam,5,,5,,,,,,,invscaling,,,0.01,logistic
NearMiss,4,,mitigation_features_rebalancing_normalization_classification,,True,,False,RobustScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,25.92731785774231,success,0.010899591445922851,0.15_0.15_0.15_0.21_0.14,0.78_0.78_0.79_0.78_0.78,5.105737924575806,0.15842291273480294,0.58,0.28,0.69,0.16,1.0,0.59,0.7847968427941474,1746738651.2663686,,MLPClassifier,adam,10,,1,,,,,,,constant,,,1e-05,logistic
SMOTE,,5,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,PCA,7,,328.7807664871216,success,0.07285370826721191,0.19_0.27_0.24_0.19_0.24,0.78_0.78_0.78_0.79_0.77,65.51599016189576,0.22555108525698908,1.0,0.23,0.7,0.36,0.9,0.42,0.7783887092849314,1746738625.2592838,,MLPClassifier,lbfgs,5,,20,,,,,,,constant,,,1e-05,logistic
SMOTE,,7,rebalancing_features_mitigation_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.5,50,1.0,,FunctionTransformer,,,60.30086636543274,success,3.932140827178955,0.0_0.69_0.0_0.15_0.0,0.5_0.51_0.5_0.52_0.5,4.200125646591187,0.16760873434490114,0.65,0.48,0.19,0.45,0.29,0.34,0.5052941529888879,1746738296.396997,uniform,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,SelectKBest,,2,4.855508327484131,success,0.38124666213989256,0.04_0.05_0.04_0.07_0.04,0.61_0.64_0.65_0.65_0.61,0.11313867568969727,0.04842455446890436,0.47,0.12,0.28,0.05,1.0,0.07,0.6293361804710589,1746738236.0060918,distance,KNeighborsClassifier,,,11,,,,manhattan,,,,,,,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,13.010698318481445,success,1.2392944812774658,0.09_0.09_0.1_0.1_0.11,0.75_0.76_0.76_0.76_0.75,0.06848483085632324,0.09781686945967313,0.81,0.26,0.42,0.1,0.98,0.24,0.75447574278428,1746738231.0589685,distance,KNeighborsClassifier,,,12,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,306.15764927864075,success,0.07009072303771972,0.11_0.06_0.15_0.11_0.09,0.76_0.76_0.75_0.75_0.76,61.024541759490965,0.10382506613295601,0.8,0.26,0.44,0.1,1.0,0.27,0.753157298194291,1746738217.9659631,,MLPClassifier,lbfgs,25,,10,,,,,,,invscaling,,,1e-05,relu
SMOTE,,8,mitigation_normalization_features_rebalancing_classification,,False,,True,RobustScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,1.0567131042480469,success,0.008980274200439453,0.14_0.14_0.13_0.13_0.15,0.53_0.53_0.53_0.53_0.54,0.13728761672973633,0.14053747402506342,0.58,0.14,1.0,0.71,1.0,1.0,0.5325713718284333,1746737910.8368475,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,100,1.0,,SelectKBest,,6,35.16385865211487,success,0.024133586883544923,0.69_0.67_0.62_0.88_0.8,0.51_0.5_0.5_0.5_0.51,3.979096460342407,0.7344449406932959,0.88,0.9,0.85,0.93,0.81,0.8,0.5045265870082027,1746737909.6990154,,MLPClassifier,sgd,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,5,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,100,0.5,,PCA,4,,63.23083233833313,success,0.16047091484069825,0.53_0.41_0.77_0.7_0.63,0.53_0.51_0.51_0.51_0.5,12.25790376663208,0.6079692843764402,0.84,0.87,0.61,0.85,0.91,0.93,0.5118315725973347,1746737874.4632866,,MLPClassifier,adam,50,,10,,,,,,,adaptive,,,0.01,tanh
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,20.62946391105652,fail,0.13733086585998536,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,3.7668181896209716,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746737811.1534233,,MLPClassifier,adam,25,,5,,,,,,,invscaling,,,0.001,logistic
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,2.0,50,1.0,,SelectKBest,,3,38.318440198898315,fail,0.09835805892944335,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,4.916053104400635,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746737790.4549448,,MLPClassifier,sgd,5,,20,,,,,,,constant,,,1e-05,logistic
NearMiss,3,,mitigation_features_normalization_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,40.4568657875061,success,1.9693419933319092,0.05_0.0_0.0_0.0_0.0,0.5_0.5_0.5_0.5_0.5,4.076715993881225,0.010327992586010873,0.89,0.4,0.04,0.01,0.07,0.05,0.49965431726901094,1746737752.0680575,uniform,KNeighborsClassifier,,,11,,,,manhattan,,,,,,,,
SMOTE,,6,rebalancing_mitigation_normalization_features_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,23.672081470489502,success,0.04230947494506836,0.61_0.68_0.8_0.62_0.32,0.52_0.5_0.51_0.5_0.49,4.599047708511352,0.6056386172195971,0.85,0.88,0.68,0.81,0.84,0.9,0.5055908814953554,1746737711.5384538,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,8,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,100,1.0,,PCA,4,,32.26547932624817,success,1.8031624794006347,0.22_0.29_0.44_0.54_0.0,0.49_0.5_0.52_0.51_0.5,2.772578811645508,0.2973228998548043,0.6,0.79,0.52,0.51,0.58,0.48,0.5030891885665982,1746737687.7982662,uniform,KNeighborsClassifier,,,3,,,,euclidean,,,,,,,,
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,100,2.0,,PCA,3,,14.493422746658325,success,0.02670917510986328,0.43_0.79_0.44_0.72_0.92,0.52_0.5_0.53_0.5_0.51,2.7893737316131593,0.6580319513376952,0.83,0.87,0.69,0.84,0.93,0.88,0.5119150003911397,1746737654.6660478,,RandomForestClassifier,,,,,25,4,,3,4,4,,gini,False,,
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,PCA,6,,3.4467084407806396,success,0.2563770771026611,0.15_0.13_0.15_0.16_0.13,0.73_0.72_0.73_0.73_0.72,0.12125935554504394,0.14422539219653227,0.69,0.14,0.44,0.23,1.0,0.55,0.7271813546292982,1746737640.1049337,distance,KNeighborsClassifier,,,19,,,,euclidean,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,100,0.1,,FunctionTransformer,,,18.243290185928345,fail,0.023937082290649413,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,3.543502187728882,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746737636.5868711,,MLPClassifier,sgd,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.7733075618743896,success,0.009997701644897461,0.0_0.0_0.0_0.0_0.0,0.59_0.57_0.61_0.6_0.59,0.08088726997375488,0.0,0.8,0.0,0.33,0.0,0.92,0.0,0.5912375138056818,1746737618.2810314,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,3,,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,0.5,200,1.0,,SelectKBest,,9,101.82826781272888,success,0.030931901931762696,0.79_0.56_0.6_0.66_0.67,0.51_0.51_0.5_0.51_0.51,3.232681941986084,0.6565964365192849,0.91,0.94,0.75,0.94,0.82,0.77,0.5082569897256978,1746737617.4451797,,RandomForestClassifier,,,,,10,4,,2,1,3,,entropy,True,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,False,,True,,StandardScaler,LFR_wrapper,0.5,10,1.0,,SelectKBest,,8,34.37535095214844,fail,2.027479076385498,nan_nan_nan_0.0_nan,0.5_0.5_0.5_0.5_0.5,2.2341725826263428,-inf,1.0,0.0,0.0,0.0,0.0,0.0,0.49998499399759905,1746737515.5443437,distance,KNeighborsClassifier,,,6,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,PCA,4,,41.002272605895996,fail,0.03472046852111817,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,8.078221321105957,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746737481.1061187,,RandomForestClassifier,,,,,100,4,,6,4,3,,entropy,False,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,9.813448190689087,fail,0.02852210998535156,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,1.8510632991790772,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746737440.0369782,,RandomForestClassifier,,,,,50,4,,2,1,1,,gini,True,,
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,1.4388298988342285,success,0.044753074645996094,0.69_0.67_0.76_0.8_0.74,0.52_0.53_0.53_0.52_0.53,0.14591012001037598,0.7302644830428499,0.8,0.75,1.0,0.83,0.86,0.84,0.5265508757156315,1746737429.4999552,distance,KNeighborsClassifier,,,6,,,,euclidean,,,,,,,,
NearMiss,3,,rebalancing_mitigation_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.5,200,1.0,,PCA,7,,13.812259674072266,success,0.045986509323120116,0.65_0.68_0.61_0.54_0.67,0.48_0.49_0.48_0.5_0.49,2.615893602371216,0.6284820202293271,0.71,0.68,0.9,0.66,0.82,0.89,0.4880718062679808,1746737428.0025969,,RandomForestClassifier,,,,,100,3,,6,2,4,,entropy,True,,
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.5,200,2.0,,PCA,1,,34.45302677154541,fail,1.552072525024414,0.43_0.0_nan_0.0_0.0,0.49_0.5_0.5_0.5_0.5,3.7386451721191407,-inf,0.53,0.48,0.25,0.49,0.16,0.11,0.4985235890531988,1746737414.1325312,uniform,KNeighborsClassifier,,,3,,,,minkowski,,,,,,,,
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,100,0.5,,FunctionTransformer,,,20.040371417999268,success,0.026323461532592775,0.44_0.58_0.85_0.35_0.26,0.52_0.5_0.51_0.51_0.49,3.9009171962738036,0.49460732300163396,0.67,0.68,0.58,0.69,0.85,0.9,0.5069376824945392,1746737379.6219969,,RandomForestClassifier,,,,,25,2,,5,1,2,,entropy,True,,
SMOTE,,5,features_rebalancing_mitigation_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,2.0,50,0.1,,FunctionTransformer,,,35.94698429107666,success,0.054217290878295896,0.79_0.73_0.69_0.8_0.71,0.53_0.51_0.51_0.5_0.5,7.034088039398194,0.7436690623126714,0.91,0.93,0.83,0.92,0.89,0.91,0.5112552537740667,1746737359.5186033,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,200,0.1,,SelectKBest,,7,43.069636821746826,fail,1.3534071445465088,nan_nan_0.0_0.0_nan,0.5_0.5_0.5_0.5_0.5,3.6345359325408935,-inf,0.5,0.78,0.0,0.0,0.0,0.0,0.5000299467528805,1746737323.5176356,uniform,KNeighborsClassifier,,,15,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,PCA,4,,9.18799901008606,fail,0.0302915096282959,nan_nan_nan_0.0_nan,0.5_0.5_0.5_0.5_0.5,1.7218313217163086,-inf,1.0,0.0,0.0,0.0,0.0,0.0,0.49998499399759905,1746737280.3872368,,RandomForestClassifier,,,,,50,6,,5,1,3,,gini,False,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,True,,True,,StandardScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,29.845474243164062,success,2.9072532653808594,0.04_0.07_0.07_0.08_0.07,0.76_0.77_0.77_0.77_0.77,0.07494931221008301,0.06643532240852085,0.8,0.25,0.36,0.07,0.99,0.16,0.7691635626182125,1746737271.1436431,uniform,KNeighborsClassifier,,,15,,,,manhattan,,,,,,,,
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,5,,9.07079815864563,success,0.024483394622802735,0.23_0.24_0.23_0.28_0.21,0.66_0.68_0.67_0.66_0.66,1.7075684070587158,0.2376712353162509,0.5,0.24,0.47,0.3,1.0,0.79,0.6658849204631444,1746737240.4541683,,RandomForestClassifier,,,,,75,2,,4,3,5,,entropy,True,,
