rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,PCA,4,,0.0004401206970214844,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719490.5759664,,MLPClassifier,lbfgs,10,,20,,,,,,,constant,,,1e-05,relu
NearMiss,2,,rebalancing_normalization_mitigation_features_classification,,True,,True,RobustScaler,LFR_wrapper,2.0,50,0.1,,PCA,4,,9.457016944885254,success,0.006771373748779297,0.32_0.68_0.62_0.64_0.48,0.66_0.69_0.54_0.52_0.56,1.863778018951416,0.5481205402650358,0.76,0.69,0.69,0.87,0.5933333333333334,1746719490.226718,,MLPClassifier,lbfgs,5,,10,,,,,,,adaptive,,,0.001,relu
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,3,,0.19830870628356934,success,0.0032599449157714845,0.86_0.8_0.94_0.95_0.9,0.61_0.55_0.51_0.55_0.52,0.018715620040893555,0.8907070707070709,0.92,0.99,0.91,0.96,0.5488095238095237,1746719480.4289243,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,False,,
SMOTE,,7,normalization_mitigation_features_rebalancing_classification,,True,,False,RobustScaler,LFR_wrapper,0.1,200,0.5,,PCA,4,,2.154242992401123,success,0.009983968734741212,0.57_0.66_0.86_0.68_0.68,0.64_0.52_0.65_0.48_0.62,0.39853754043579104,0.6884435588059402,0.81,0.82,0.88,0.82,0.5833333333333333,1746719479.8878708,,MLPClassifier,lbfgs,5,,1,,,,,,,invscaling,,,0.0001,logistic
NearMiss,3,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.5,,SelectKBest,,6,12.520228147506714,success,0.010036754608154296,0.82_0.45_0.81_0.78_0.41,0.55_0.54_0.54_0.56_0.51,1.0622401714324952,0.652713823262727,0.7,0.95,0.74,0.86,0.5402380952380953,1746719477.3213203,,RandomForestClassifier,,,,,75,3,,6,2,3,,gini,True,,
NearMiss,1,,mitigation_normalization_features_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,6,0.504399299621582,success,0.0050906181335449215,0.62_0.79_0.77_0.58_0.52,0.6_0.66_0.6_0.57_0.56,0.07298517227172852,0.6566678828154238,0.89,0.92,0.76,0.87,0.5980952380952381,1746719464.4531865,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,1e-05,logistic
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,PCA,4,,0.00048732757568359375,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719463.593251,uniform,KNeighborsClassifier,,,17,,,,minkowski,,,,,,,,
NearMiss,2,,mitigation_features_normalization_rebalancing_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,0.7038664817810059,success,0.003331422805786133,0.54_0.48_0.66_0.38_0.16,0.69_0.59_0.67_0.56_0.62,0.1176239013671875,0.4435347985347985,0.72,1.0,0.48,0.74,0.625,1746719457.9753482,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.001,logistic
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,PCA,3,,0.22440791130065918,success,0.004215621948242187,1.0_0.9_0.97_0.9_1.0,0.5_0.52_0.5_0.52_0.5,0.02175483703613281,0.9544954128440366,0.97,1.0,0.96,0.99,0.508095238095238,1746719456.9343145,,RandomForestClassifier,,,,,10,3,,2,4,4,,entropy,False,,
NearMiss,1,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,100,2.0,,FunctionTransformer,,,6.109389066696167,success,0.007114267349243164,0.84_0.68_0.72_0.57_0.74,0.56_0.57_0.54_0.49_0.51,1.188647413253784,0.7109275296854151,0.82,0.91,0.83,0.83,0.5352380952380952,1746719456.3631184,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,0.0001,tanh
SMOTE,,5,normalization_features_mitigation_rebalancing_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,9,0.2827479839324951,success,0.017058324813842774,0.6_0.34_0.62_0.75_0.59,0.69_0.68_0.71_0.7_0.64,0.008477306365966797,0.5796445989267435,0.92,0.92,0.68,0.69,0.6852380952380951,1746719449.9226122,uniform,KNeighborsClassifier,,,20,,,,manhattan,,,,,,,,
NearMiss,1,,mitigation_normalization_features_rebalancing_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,SelectKBest,,9,0.4992978572845459,success,0.004405498504638672,0.71_0.5_0.58_0.59_0.73,0.64_0.65_0.63_0.53_0.6,0.0758251667022705,0.6209664574445508,0.89,0.93,0.77,0.7,0.6097619047619047,1746719449.3015566,,MLPClassifier,lbfgs,10,,1,,,,,,,adaptive,,,0.001,tanh
SMOTE,,6,mitigation_rebalancing_normalization_features_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.3818788528442383,fail,0.0022731304168701174,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,0.05729842185974121,-inf,-inf,-inf,-inf,-inf,0.5,1746719448.4690254,,MLPClassifier,sgd,5,,1,,,,,,,constant,,,0.001,logistic
FunctionTransformer,,,features_rebalancing_normalization_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,SelectKBest,,6,0.24243426322937012,success,0.0041407585144042965,1.0_1.0_0.72_1.0_1.0,0.5_0.5_0.65_0.5_0.5,0.025280237197875977,0.9437362637362637,1.0,1.0,0.94,0.98,0.5302380952380952,1746719447.7491953,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,tanh
SMOTE,,6,rebalancing_mitigation_normalization_features_classification,,False,,False,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.8015546798706055,success,0.003985691070556641,0.85_0.65_0.66_0.65_0.95,0.57_0.71_0.66_0.59_0.59,0.13796567916870117,0.751297877038661,0.85,0.99,0.84,0.83,0.6252380952380951,1746719447.1741807,,MLPClassifier,adam,5,,5,,,,,,,adaptive,,,1e-05,relu
NearMiss,4,,rebalancing_mitigation_features_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,4,,1.0232255458831787,success,0.004324865341186523,0.89_0.74_0.6_0.54_0.48,0.58_0.57_0.62_0.56_0.6,0.18112926483154296,0.6483009507203055,0.78,0.99,0.74,0.77,0.5871428571428571,1746719440.9953175,,MLPClassifier,adam,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,9,0.1201181411743164,success,0.0031276226043701174,0.86_0.96_0.93_0.92_0.9,0.56_0.57_0.5_0.53_0.52,0.0027740478515625,0.914203270699398,0.97,0.97,0.98,0.94,0.534047619047619,1746719439.6426768,distance,KNeighborsClassifier,,,7,,,,manhattan,,,,,,,,
SMOTE,,5,mitigation_features_normalization_rebalancing_classification,,False,,False,RobustScaler,LFR_wrapper,1.0,200,1.0,,PCA,1,,3.937310218811035,success,0.0060943603515625,0.84_0.74_0.72_0.67_0.74,0.56_0.58_0.55_0.51_0.51,0.7609419345855712,0.743768489343059,0.78,1.0,0.83,0.87,0.5430952380952381,1746719439.1886687,,MLPClassifier,lbfgs,10,,5,,,,,,,invscaling,,,0.001,tanh
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,5,,0.27021145820617676,success,0.0024565696716308595,0.0_0.33_0.96_0.74_0.38,0.5_0.45_0.5_0.53_0.51,0.03435149192810059,0.48310499490316,0.88,0.67,0.62,0.87,0.4966666666666667,1746719434.9255934,,MLPClassifier,sgd,5,,1,,,,,,,invscaling,,,1e-05,relu
SMOTE,,8,normalization_rebalancing_features_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,3,,0.00036025047302246094,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719434.3245785,,MLPClassifier,adam,10,,10,,,,,,,adaptive,,,0.001,tanh
SMOTE,,8,mitigation_normalization_rebalancing_features_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,26.581252098083496,fail,0.04998235702514649,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,5.2317307472229,-inf,-inf,-inf,-inf,-inf,0.5,1746719433.9801192,,MLPClassifier,sgd,50,,20,,,,,,,invscaling,,,0.001,logistic
FunctionTransformer,,,rebalancing_features_mitigation_normalization_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,100,0.1,,PCA,4,,0.0003631114959716797,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719407.0744581,,RandomForestClassifier,,,,,100,5,,3,3,2,,entropy,True,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,5,0.19837498664855957,success,0.0032432079315185547,0.95_0.9_0.84_0.9_0.9,0.57_0.54_0.55_0.57_0.55,0.01808958053588867,0.8985491316695124,0.93,0.98,0.94,0.96,0.5566666666666666,1746719406.7496219,,RandomForestClassifier,,,,,10,4,,4,2,4,,entropy,True,,
NearMiss,1,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,FunctionTransformer,,,1.1388540267944336,success,0.005091190338134766,0.37_0.79_0.65_0.69_0.17,0.63_0.65_0.59_0.56_0.56,0.19410429000854493,0.5355247097448933,0.85,0.81,0.65,0.84,0.5978571428571428,1746719401.1117547,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,0.001,logistic
NearMiss,3,,mitigation_normalization_rebalancing_features_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,PCA,4,,4.111087799072266,success,0.007138538360595703,0.84_0.55_0.64_0.79_0.51,0.57_0.56_0.54_0.56_0.53,0.7936092376708984,0.6652041033183383,0.78,0.91,0.75,0.9,0.5523809523809523,1746719399.655527,,RandomForestClassifier,,,,,10,3,,5,4,4,,entropy,True,,
NearMiss,1,,features_rebalancing_normalization_mitigation_classification,,False,,False,RobustScaler,LFR_wrapper,2.0,10,0.5,,FunctionTransformer,,,18.15554451942444,success,0.011049461364746094,0.89_0.68_0.72_0.77_0.81,0.54_0.58_0.53_0.52_0.51,3.5952725410461426,0.7711556419094752,0.79,1.0,0.87,0.86,0.5373809523809523,1746719395.1534708,,RandomForestClassifier,,,,,50,6,,2,2,4,,entropy,False,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,5.666069507598877,success,0.018108177185058593,0.94_1.0_1.0_1.0_1.0,0.55_0.5_0.5_0.5_0.5,1.0698028564453126,0.9885714285714287,1.0,1.0,0.99,1.0,0.5095238095238095,1746719376.67479,uniform,KNeighborsClassifier,,,16,,,,manhattan,,,,,,,,
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,6,,0.0004680156707763672,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719370.6932304,distance,KNeighborsClassifier,,,16,,,,euclidean,,,,,,,,
SMOTE,,6,features_normalization_mitigation_rebalancing_classification,True,,False,,StandardScaler,LFR_wrapper,2.0,200,0.5,,FunctionTransformer,,,9.364323139190674,success,0.010725593566894532,0.62_0.44_0.78_0.41_0.74,0.56_0.62_0.47_0.62_0.58,1.8354971408843994,0.5952904989747095,0.72,0.79,0.72,0.88,0.5685714285714286,1746719370.3670404,,RandomForestClassifier,,,,,10,4,,6,1,1,,entropy,True,,
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,0.9639947414398193,success,0.004684257507324219,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.16889448165893556,1.0,1.0,1.0,1.0,1.0,0.5,1746719360.6881778,,MLPClassifier,sgd,25,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,3,,rebalancing_features_normalization_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,SelectKBest,,4,0.6456584930419922,success,0.016014528274536134,0.68_0.77_0.69_0.58_0.15,0.56_0.57_0.69_0.59_0.62,0.06758804321289062,0.5719889026743865,0.75,0.92,0.58,0.82,0.608095238095238,1746719359.4111204,uniform,KNeighborsClassifier,,,6,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_features_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,SelectKBest,,8,0.2030487060546875,success,0.003285837173461914,0.95_0.9_0.95_0.87_0.84,0.54_0.59_0.56_0.64_0.55,0.019199037551879884,0.9047044032936873,0.94,0.99,0.93,0.95,0.5757142857142857,1746719353.5739639,,RandomForestClassifier,,,,,10,5,,4,4,3,,entropy,False,,
SMOTE,,5,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,4,,0.7971477508544922,success,0.004713726043701172,0.51_0.75_0.52_0.51_0.47,0.65_0.61_0.64_0.55_0.58,0.1352530002593994,0.5522638563622171,0.91,0.94,0.65,0.62,0.6066666666666667,1746719353.0598245,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,mitigation_rebalancing_features_normalization_classification,False,,False,,StandardScaler,LFR_wrapper,0.1,200,0.1,,SelectKBest,,5,13.79966425895691,success,0.007921981811523437,0.0_0.48_1.0_0.35_0.44,0.52_0.55_0.5_0.5_0.5,1.2549816608428954,0.4538677462887989,0.68,0.87,0.58,0.69,0.5128571428571429,1746719351.9433732,,MLPClassifier,lbfgs,25,,5,,,,,,,constant,,,0.0001,relu
NearMiss,4,,mitigation_rebalancing_features_normalization_classification,,True,,True,RobustScaler,LFR_wrapper,0.5,200,1.0,,PCA,8,,10.036430358886719,success,0.006415176391601563,0.86_0.63_0.58_0.41_0.48,0.59_0.45_0.54_0.48_0.52,1.9806724548339845,0.5916158662947654,0.74,0.88,0.73,0.84,0.516904761904762,1746719337.8313272,,MLPClassifier,adam,5,,5,,,,,,,invscaling,,,0.001,logistic
NearMiss,2,,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,SelectKBest,,6,0.15260028839111328,success,0.004500436782836914,0.79_0.32_0.69_0.7_0.44,0.7_0.65_0.75_0.65_0.66,0.006714439392089844,0.5880506670248206,0.91,0.92,0.63,0.78,0.6797619047619048,1746719327.4890256,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,4,,normalization_rebalancing_features_mitigation_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,6,1.2144033908843994,success,0.006163311004638672,0.74_0.72_0.58_0.77_0.74,0.57_0.58_0.58_0.58_0.55,0.20949711799621581,0.7112030218147959,0.85,0.87,0.85,0.84,0.5730952380952381,1746719327.0319796,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,0.0001,tanh
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,3,0.7259538173675537,success,0.011110925674438476,1.0_1.0_0.97_0.9_1.0,0.5_0.5_0.5_0.51_0.5,0.10825099945068359,0.9744954128440366,0.99,1.0,0.98,1.0,0.503095238095238,1746719325.5091147,,RandomForestClassifier,,,,,100,4,,4,1,1,,gini,False,,
FunctionTransformer,,,rebalancing_normalization_features_mitigation_classification,,,,,PowerTransformer,LFR_wrapper,0.5,10,2.0,,PCA,4,,0.0005016326904296875,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719324.4786675,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,50,0.1,,SelectKBest,,7,7.120559930801392,success,0.006765127182006836,0.76_0.99_0.98_0.8_0.9,0.55_0.5_0.57_0.53_0.52,0.29329719543457033,0.8862140290210465,0.97,0.99,0.89,0.99,0.5357142857142857,1746719319.1911993,,MLPClassifier,lbfgs,5,,1,,,,,,,adaptive,,,0.0001,logistic
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,1,,0.21348285675048828,success,0.003483295440673828,0.96_0.96_0.97_0.9_0.95,0.54_0.53_0.5_0.51_0.52,0.020891857147216798,0.9508411664374968,0.96,1.0,0.98,0.98,0.5207142857142857,1746719311.7635567,,MLPClassifier,lbfgs,5,,20,,,,,,,adaptive,,,0.0001,tanh
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,9,0.24590492248535156,success,0.0048924446105957035,0.62_0.53_0.61_0.45_0.41,0.69_0.65_0.7_0.68_0.67,0.024669933319091796,0.5225803221153404,0.96,0.89,0.54,0.75,0.6778571428571428,1746719311.2489395,,RandomForestClassifier,,,,,10,2,,4,2,3,,entropy,False,,
NearMiss,1,,mitigation_normalization_rebalancing_features_classification,True,,True,,StandardScaler,LFR_wrapper,1.0,10,1.0,,PCA,4,,17.484952211380005,success,0.010074806213378907,0.81_0.71_0.59_0.86_0.14,0.56_0.6_0.52_0.54_0.52,3.4624759197235107,0.6207261481163214,0.73,0.93,0.79,0.86,0.5485714285714286,1746719310.6997375,,RandomForestClassifier,,,,,75,4,,5,1,4,,gini,True,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,1.0,,PCA,5,,14.446627140045166,success,0.015837621688842774,1.0_0.72_1.0_0.92_0.94,0.5_0.54_0.5_0.52_0.53,2.842514896392822,0.9166691663916969,0.92,1.0,0.96,0.95,0.5183333333333333,1746719292.8516037,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,2.361727237701416,success,0.0037207603454589844,0.9_0.79_0.9_0.89_0.89,0.61_0.59_0.57_0.62_0.56,0.45009164810180663,0.8761740835604739,0.94,0.96,0.88,0.98,0.5897619047619049,1746719278.1006396,,MLPClassifier,adam,10,,10,,,,,,,constant,,,0.001,logistic
SMOTE,,5,mitigation_features_rebalancing_normalization_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,6,11.798718929290771,success,0.006457185745239258,0.48_0.6_0.85_0.78_0.48,0.53_0.55_0.55_0.56_0.52,0.8897907257080078,0.6370612953624927,0.73,0.87,0.78,0.83,0.5426190476190477,1746719275.438369,,MLPClassifier,lbfgs,10,,5,,,,,,,adaptive,,,0.01,relu
NearMiss,3,,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.5,,SelectKBest,,6,0.019715309143066406,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719263.341323,distance,KNeighborsClassifier,,,13,,,,manhattan,,,,,,,,
NearMiss,2,,features_normalization_mitigation_rebalancing_classification,True,,False,,StandardScaler,LFR_wrapper,0.5,10,2.0,,PCA,6,,0.00043129920959472656,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719258.3713226,,RandomForestClassifier,,,,,25,5,,3,2,3,,gini,True,,
NearMiss,2,,normalization_mitigation_rebalancing_features_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,SelectKBest,,4,1.0991289615631104,success,0.011021614074707031,0.75_0.69_0.84_0.67_0.34,0.72_0.65_0.67_0.58_0.59,0.17239151000976563,0.6576610347738249,0.73,1.0,0.7,0.87,0.6404761904761905,1746719258.074626,,RandomForestClassifier,,,,,75,5,,5,3,4,,entropy,False,,
NearMiss,1,,mitigation_features_normalization_rebalancing_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,50,2.0,,PCA,4,,3.2566146850585938,success,0.008183002471923828,0.89_0.74_0.97_0.9_0.9,0.53_0.59_0.5_0.52_0.54,0.6187338829040527,0.8803398151210766,0.93,1.0,0.9,0.95,0.5373809523809523,1746719256.6798105,,RandomForestClassifier,,,,,25,3,,6,3,1,,entropy,False,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,True,,True,,StandardScaler,LFR_wrapper,2.0,10,0.1,,SelectKBest,,5,15.696200370788574,success,0.006911277770996094,0.95_0.8_0.94_0.8_1.0,0.62_0.52_0.5_0.52_0.5,0.5737521648406982,0.8986682450429122,0.97,1.0,0.91,0.96,0.5321428571428571,1746719253.1279624,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,4,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,PCA,3,,0.0003104209899902344,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719237.1384025,,RandomForestClassifier,,,,,25,4,,5,1,3,,entropy,False,,
SMOTE,,6,normalization_features_rebalancing_mitigation_classification,True,,True,,StandardScaler,LFR_wrapper,0.5,10,1.0,,SelectKBest,,1,0.04491019248962402,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719236.8449256,uniform,KNeighborsClassifier,,,10,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,6,0.7297897338867188,success,0.007977294921875,0.92_0.89_0.93_0.9_0.94,0.56_0.56_0.56_0.56_0.54,0.11550679206848144,0.9154508386618477,0.93,0.98,0.97,0.95,0.5545238095238095,1746719236.5064402,,RandomForestClassifier,,,,,100,3,,4,2,3,,gini,False,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,5,,0.19005203247070312,success,0.003176593780517578,0.89_0.97_0.94_0.95_0.99,0.54_0.52_0.52_0.52_0.51,0.017023038864135743,0.9482385849382584,0.99,0.98,1.0,0.95,0.5240476190476191,1746719235.484012,,RandomForestClassifier,,,,,10,4,,4,1,3,,gini,True,,
SMOTE,,6,rebalancing_features_normalization_mitigation_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,200,2.0,,SelectKBest,,2,0.22085976600646973,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719230.5075572,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,relu
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,PCA,4,,0.7414929866790771,success,0.006583404541015625,0.9_0.85_0.94_0.9_0.74,0.52_0.59_0.51_0.52_0.52,0.12062501907348633,0.8669369369369371,0.9,0.99,0.89,0.97,0.5316666666666666,1746719229.9911244,,RandomForestClassifier,,,,,50,5,,4,4,5,,gini,False,,
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.7907347679138184,success,0.0729020118713379,0.84_0.84_0.81_0.78_0.81,0.6_0.63_0.58_0.58_0.62,0.004015636444091797,0.8155342901482822,0.95,0.98,0.93,0.84,0.6045238095238095,1746719228.9549735,distance,KNeighborsClassifier,,,11,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,100,0.1,,SelectKBest,,2,0.03306269645690918,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746719227.804754,,RandomForestClassifier,,,,,100,6,,4,2,2,,gini,True,,
SMOTE,,5,rebalancing_mitigation_normalization_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.5,,SelectKBest,,6,9.3186194896698,success,0.007235574722290039,1.0_0.9_0.74_0.63_0.98,0.5_0.55_0.55_0.51_0.51,0.6483662128448486,0.8509026339153596,0.86,1.0,0.91,0.94,0.5228571428571429,1746719227.4018898,distance,KNeighborsClassifier,,,12,,,,euclidean,,,,,,,,
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,PCA,4,,3.5254032611846924,fail,0.004847192764282226,0.82_0.48_nan_0.51_0.48,0.57_0.56_0.5_0.51_0.53,0.6808297634124756,-inf,0.67,0.98,0.62,0.81,0.5326190476190475,1746719217.7858768,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,mitigation_rebalancing_normalization_features_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,6,0.9301369190216064,success,0.00861968994140625,0.17_0.63_0.29_0.47_0.27,0.66_0.67_0.67_0.71_0.69,0.1385038375854492,0.3650737642227635,0.98,0.85,0.37,0.85,0.6802380952380954,1746719213.968868,,RandomForestClassifier,,,,,75,2,,3,1,5,,gini,False,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,8,0.8543908596038818,success,0.003392457962036133,0.41_0.75_0.73_0.59_0.59,0.62_0.63_0.53_0.61_0.57,0.14845786094665528,0.6165952380952382,0.88,0.97,0.65,0.87,0.5938095238095238,1746719212.751092,,MLPClassifier,lbfgs,5,,5,,,,,,,constant,,,0.001,logistic
NearMiss,2,,normalization_rebalancing_features_mitigation_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,10,0.1,,SelectKBest,,8,6.877380132675171,success,0.007798433303833008,0.52_0.83_0.82_0.0_0.81,0.58_0.57_0.59_0.48_0.6,1.3351760387420655,0.594863523573201,0.94,0.87,0.63,0.93,0.5657142857142856,1746719207.370632,,RandomForestClassifier,,,,,25,6,,3,2,1,,gini,False,,
SMOTE,,6,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,3,,0.3202548027038574,success,0.006000518798828125,0.33_0.55_0.63_0.48_0.38,0.6_0.59_0.66_0.6_0.65,0.037499094009399415,0.47420790320790324,0.77,1.0,0.55,0.68,0.6195238095238096,1746719200.214249,,RandomForestClassifier,,,,,10,4,,5,3,2,,gini,True,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,1.0,,SelectKBest,,6,17.684281587600708,success,0.01048140525817871,0.96_0.97_1.0_1.0_0.94,0.54_0.52_0.5_0.5_0.53,0.9658151626586914,0.9763126930099407,0.98,1.0,1.0,0.98,0.518095238095238,1746719199.609409,,RandomForestClassifier,,,,,100,4,,4,3,3,,gini,True,,
