rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,10,0.1,,SelectKBest,,7,3.5762786865234375e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692513.6044517,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,1e-05,logistic
SMOTE,,5,rebalancing_normalization_mitigation_features_classification,True,,False,,StandardScaler,LFR_wrapper,0.5,100,0.5,,SelectKBest,,6,3.5762786865234375e-06,already_evaluated,0.013927793502807618,0.0_0.62_0.67_0.65_0.63,0.59_0.56_0.52_0.57_0.64,0.7681525707244873,0.5163303707205046,0.72,0.94,0.64,0.76,0.5761904761904761,1746692513.665987,,RandomForestClassifier,,,,,100,6,,6,3,1,,gini,False,,
NearMiss,2,,features_rebalancing_normalization_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,4.0531158447265625e-06,already_evaluated,0.005750179290771484,0.3_0.36_0.54_0.67_0.15,0.7_0.66_0.63_0.64_0.62,0.044899940490722656,0.40320239659139084,0.64,0.96,0.49,0.66,0.6483333333333333,1746692513.7273865,,RandomForestClassifier,,,,,25,3,,2,4,1,,gini,False,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,10,4.76837158203125e-06,already_evaluated,0.005442142486572266,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.058282899856567386,1.0,1.0,1.0,1.0,1.0,0.5,1746692513.7904344,,RandomForestClassifier,,,,,50,3,,5,4,1,,gini,False,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.00800461769104004,0.95_1.0_0.93_0.9_0.9,0.53_0.5_0.51_0.52_0.52,4.2500235080719,0.9359093362115489,0.96,1.0,0.95,0.98,0.5161904761904761,1746692513.8533204,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.008731222152709961,0.98_0.95_0.98_0.9_0.97,0.52_0.52_0.52_0.52_0.52,0.1131260871887207,0.9573532588632604,0.98,1.0,0.98,0.98,0.5226190476190476,1746692513.9169347,,RandomForestClassifier,,,,,75,2,,6,4,3,,entropy,True,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,PCA,1,,3.5762786865234375e-06,already_evaluated,0.012923288345336913,0.93_0.94_0.95_0.99_0.9,0.53_0.56_0.5_0.53_0.52,0.0036246776580810547,0.9407669317029089,0.95,1.0,0.97,0.96,0.5278571428571428,1746692513.9885063,uniform,KNeighborsClassifier,,,17,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,False,,True,RobustScaler,CorrelationRemover,,,,1.0,PCA,4,,3.814697265625e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692514.0686817,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,rebalancing_features_normalization_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,4.0531158447265625e-06,already_evaluated,0.051115560531616214,0.51_0.51_0.63_0.45_0.75,0.65_0.69_0.67_0.59_0.69,0.02884221076965332,0.5708172946597995,0.91,0.99,0.63,0.72,0.6585714285714286,1746692514.1474502,distance,KNeighborsClassifier,,,8,,,,manhattan,,,,,,,,
SMOTE,,6,rebalancing_features_mitigation_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,10,3.5762786865234375e-06,already_evaluated,0.004227447509765625,0.79_0.81_0.48_0.65_0.76,0.68_0.61_0.65_0.55_0.6,0.3155830383300781,0.6976724585127547,0.91,0.93,0.76,0.81,0.6157142857142857,1746692514.2271967,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,1e-05,logistic
SMOTE,,6,features_mitigation_normalization_rebalancing_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.75,FunctionTransformer,,,7.62939453125e-06,already_evaluated,0.07988510131835938,0.32_0.71_0.92_0.86_0.76,0.57_0.6_0.52_0.55_0.53,0.03240985870361328,0.7162935321057284,0.88,0.91,0.81,0.86,0.5530952380952381,1746692514.3107417,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,8,normalization_rebalancing_mitigation_features_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,PCA,5,,5.4836273193359375e-06,already_evaluated,0.008937788009643555,0.26_0.48_0.6_0.48_0.65,0.64_0.64_0.68_0.63_0.62,0.009103536605834961,0.49107069645439766,0.94,0.89,0.56,0.71,0.6440476190476191,1746692514.3936288,distance,KNeighborsClassifier,,,14,,,,manhattan,,,,,,,,
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,5.9604644775390625e-06,already_evaluated,0.01007981300354004,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.13869352340698243,1.0,1.0,1.0,1.0,1.0,0.5,1746692514.4801085,,RandomForestClassifier,,,,,100,2,,4,2,2,,gini,True,,
NearMiss,2,,features_rebalancing_normalization_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,5.245208740234375e-06,already_evaluated,0.006916332244873047,0.33_0.33_0.57_0.62_0.16,0.69_0.64_0.61_0.53_0.63,0.09912605285644531,0.4013699908654037,0.72,1.0,0.47,0.72,0.6214285714285714,1746692514.5744555,,RandomForestClassifier,,,,,10,4,,6,2,3,,entropy,True,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,SelectKBest,,4,3.814697265625e-06,already_evaluated,0.012407970428466798,0.73_0.69_0.79_0.89_0.78,0.67_0.62_0.66_0.65_0.66,0.009158658981323241,0.7767716913338011,0.86,0.92,0.91,0.81,0.6519047619047619,1746692514.6600354,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,False,,True,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,4,4.0531158447265625e-06,already_evaluated,0.005339860916137695,0.94_0.93_0.94_0.9_0.98,0.53_0.55_0.51_0.52_0.52,0.020058441162109374,0.939044910274412,0.96,0.97,0.97,0.96,0.5273809523809524,1746692514.7545285,,RandomForestClassifier,,,,,10,4,,5,1,5,,gini,True,,
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,6.9141387939453125e-06,already_evaluated,0.06571521759033203,0.93_0.93_0.98_0.89_0.84,0.55_0.58_0.51_0.52_0.5,0.00485377311706543,0.913958546296507,0.94,0.98,0.94,0.95,0.5326190476190475,1746692514.8517435,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,100,0.1,,PCA,8,,4.0531158447265625e-06,already_evaluated,0.009490776062011718,0.96_0.97_0.97_0.9_0.94,0.54_0.52_0.5_0.52_0.53,1.5751834869384767,0.9496561342102025,0.96,1.0,0.98,0.98,0.5221428571428571,1746692514.9471576,,RandomForestClassifier,,,,,25,3,,4,4,5,,entropy,False,,
SMOTE,,6,features_normalization_mitigation_rebalancing_classification,False,,False,,StandardScaler,LFR_wrapper,2.0,100,2.0,,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.013353395462036132,0.79_0.74_0.66_0.53_0.74,0.61_0.58_0.52_0.46_0.52,2.2716063022613526,0.6924088779242583,0.77,0.96,0.76,0.83,0.5397619047619048,1746692515.0442014,,RandomForestClassifier,,,,,100,4,,3,1,1,,gini,False,,
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,200,2.0,,PCA,8,,3.814697265625e-06,already_evaluated,0.007902717590332032,0.95_1.0_0.97_0.98_0.9,0.56_0.5_0.5_0.5_0.52,1.8166499614715577,0.9618578416865414,0.97,1.0,0.97,0.98,0.5161904761904762,1746692515.1434767,,RandomForestClassifier,,,,,25,3,,4,4,3,,gini,False,,
NearMiss,2,,rebalancing_normalization_features_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,3.5762786865234375e-06,already_evaluated,0.008158493041992187,0.79_0.68_0.69_0.7_0.48,0.66_0.58_0.52_0.65_0.52,0.15010590553283693,0.666926595053104,0.75,0.94,0.79,0.81,0.5845238095238094,1746692515.2424607,,RandomForestClassifier,,,,,75,5,,4,4,1,,gini,False,,
NearMiss,3,,normalization_features_mitigation_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.5,10,1.0,,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.05165672302246094,0.64_0.51_0.65_0.49_0.83,0.54_0.51_0.55_0.52_0.52,0.8976942539215088,0.6241311906278868,0.79,0.89,0.81,0.73,0.5295238095238095,1746692515.34235,uniform,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
SMOTE,,6,features_rebalancing_normalization_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,4.0531158447265625e-06,already_evaluated,0.06558232307434082,0.36_0.59_0.73_0.79_0.56,0.58_0.68_0.69_0.66_0.7,0.043669605255126955,0.6085548514626662,0.89,0.83,0.66,0.83,0.6611904761904762,1746692515.442337,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,2,,normalization_features_rebalancing_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,2,,4.0531158447265625e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692515.544256,distance,KNeighborsClassifier,,,18,,,,euclidean,,,,,,,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,PCA,1,,3.814697265625e-06,already_evaluated,0.006140327453613282,0.9_0.9_0.97_0.9_0.96,0.52_0.55_0.5_0.52_0.53,0.07451653480529785,0.9278011245930748,0.95,1.0,0.96,0.96,0.5238095238095238,1746692515.6472814,,RandomForestClassifier,,,,,50,4,,3,2,3,,gini,True,,
SMOTE,,8,rebalancing_mitigation_features_normalization_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.003973054885864258,0.69_0.73_0.53_0.77_0.66,0.62_0.65_0.59_0.65_0.64,0.27694387435913087,0.673593970695239,0.86,0.93,0.75,0.69,0.63,1746692515.750608,,MLPClassifier,lbfgs,25,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,3,,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,6,3.5762786865234375e-06,already_evaluated,0.005218124389648438,0.16_0.55_0.72_0.58_0.17,0.69_0.65_0.65_0.56_0.61,0.10313596725463867,0.43896503496503503,0.74,1.0,0.44,0.79,0.6307142857142858,1746692515.8554435,,RandomForestClassifier,,,,,25,4,,6,3,2,,gini,True,,
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,10,0.1,,PCA,7,,1.1682510375976562e-05,already_evaluated,0.004743766784667969,0.77_0.6_0.82_0.75_0.53,0.61_0.54_0.53_0.55_0.55,1.6444718837738037,0.6934716761322266,0.74,0.97,0.78,0.86,0.5566666666666666,1746692515.9631147,,MLPClassifier,adam,10,,1,,,,,,,adaptive,,,1e-05,logistic
SMOTE,,5,mitigation_normalization_rebalancing_features_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,8,4.0531158447265625e-06,already_evaluated,0.01579561233520508,0.67_0.56_0.55_0.76_0.94,0.54_0.54_0.54_0.53_0.55,0.03704819679260254,0.6966149458198388,0.82,0.84,0.84,0.92,0.5395238095238095,1746692516.0699368,uniform,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,PCA,6,,3.814697265625e-06,already_evaluated,0.0025245189666748048,0.6_0.62_0.7_0.56_0.0,0.65_0.66_0.69_0.65_0.61,0.2659476280212402,0.4980317872060992,0.74,1.0,0.57,0.78,0.650952380952381,1746692516.177608,,MLPClassifier,lbfgs,50,,1,,,,,,,adaptive,,,0.0001,tanh
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.004886484146118164,0.79_0.93_0.94_0.84_0.89,0.62_0.54_0.55_0.58_0.57,0.42723984718322755,0.8776366539917572,0.94,1.0,0.92,0.91,0.5702380952380952,1746692516.2870872,,MLPClassifier,adam,10,,20,,,,,,,constant,,,0.0001,logistic
SMOTE,,8,rebalancing_normalization_features_mitigation_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,PCA,1,,4.0531158447265625e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692516.4090748,,RandomForestClassifier,,,,,50,5,,6,2,2,,gini,False,,
SMOTE,,6,normalization_features_mitigation_rebalancing_classification,False,,False,,StandardScaler,LFR_wrapper,2.0,50,0.5,,PCA,4,,4.291534423828125e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692516.5287416,,RandomForestClassifier,,,,,100,5,,3,2,1,,gini,True,,
NearMiss,3,,normalization_features_mitigation_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,PCA,4,,3.337860107421875e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692516.6495438,uniform,KNeighborsClassifier,,,8,,,,euclidean,,,,,,,,
SMOTE,,6,features_mitigation_normalization_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,7.152557373046875e-06,already_evaluated,0.05597257614135742,0.31_0.0_0.55_0.51_0.42,0.64_0.7_0.71_0.65_0.68,0.08630499839782715,0.35786560387968835,0.89,0.96,0.36,0.67,0.678095238095238,1746692516.7712562,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
NearMiss,2,,features_mitigation_rebalancing_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,SelectKBest,,5,3.5762786865234375e-06,already_evaluated,0.004890632629394531,0.95_0.69_0.8_0.67_0.32,0.69_0.64_0.67_0.65_0.64,0.013984012603759765,0.6870393628776774,0.89,0.97,0.74,0.89,0.6585714285714286,1746692516.8941455,distance,KNeighborsClassifier,,,10,,,,euclidean,,,,,,,,
NearMiss,2,,features_rebalancing_normalization_mitigation_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,4,,3.337860107421875e-06,already_evaluated,0.009491395950317384,0.91_0.74_0.62_0.34_0.48,0.65_0.61_0.55_0.55_0.5,0.12003026008605958,0.6158204996817724,0.71,0.98,0.72,0.8,0.5716666666666667,1746692517.0179002,,RandomForestClassifier,,,,,100,5,,2,1,4,,gini,False,,
NearMiss,1,,normalization_rebalancing_features_mitigation_classification,True,,True,,StandardScaler,CorrelationRemover,,,,1.0,PCA,4,,1.5020370483398438e-05,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692517.1446931,,MLPClassifier,sgd,5,,1,,,,,,,constant,,,0.0001,relu
NearMiss,1,,rebalancing_features_normalization_mitigation_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,8,3.5762786865234375e-06,already_evaluated,0.006234502792358399,0.83_0.75_0.81_0.69_0.54,0.67_0.63_0.68_0.52_0.48,0.05447354316711426,0.724920634920635,0.83,0.97,0.78,0.87,0.5961904761904762,1746692517.2707229,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
NearMiss,1,,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,9,1.4066696166992188e-05,already_evaluated,0.01369023323059082,0.64_0.77_0.69_0.62_0.66,0.65_0.6_0.62_0.53_0.62,0.0670168399810791,0.6766828726828727,0.84,0.85,0.7,0.89,0.6009523809523809,1746692517.3982246,uniform,KNeighborsClassifier,,,5,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,2.0,,FunctionTransformer,,,4.5299530029296875e-06,already_evaluated,0.00812535285949707,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.5383287906646729,1.0,1.0,1.0,1.0,1.0,0.5,1746692517.526249,,RandomForestClassifier,,,,,10,3,,6,1,1,,gini,False,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,8,,6.198883056640625e-06,already_evaluated,0.005099248886108398,0.48_0.85_0.83_0.94_0.9,0.59_0.59_0.53_0.57_0.55,0.2241002082824707,0.7980513683069366,0.97,0.96,0.86,0.88,0.5652380952380952,1746692517.6612613,,MLPClassifier,adam,5,,20,,,,,,,invscaling,,,0.001,logistic
SMOTE,,6,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,5.4836273193359375e-06,already_evaluated,0.03867034912109375,0.64_0.52_0.71_0.58_0.66,0.65_0.75_0.71_0.67_0.68,0.04150810241699219,0.6242454199352419,0.97,0.82,0.7,0.78,0.6921428571428573,1746692517.8003335,uniform,KNeighborsClassifier,,,10,,,,manhattan,,,,,,,,
SMOTE,,8,normalization_mitigation_features_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,8,4.291534423828125e-06,already_evaluated,0.010408639907836914,0.74_0.56_0.39_0.78_0.67,0.56_0.55_0.58_0.55_0.51,0.005105352401733399,0.6290423306700312,0.72,0.88,0.83,0.8,0.5538095238095239,1746692517.9363415,uniform,KNeighborsClassifier,,,15,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,PCA,4,,3.5762786865234375e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692518.0673196,,MLPClassifier,adam,10,,10,,,,,,,invscaling,,,1e-05,tanh
SMOTE,,7,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,0.1,50,0.5,,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.008376502990722656,0.89_0.74_0.86_0.78_0.83,0.56_0.59_0.55_0.56_0.52,1.131526565551758,0.8199042736041269,0.87,0.97,0.91,0.91,0.5561904761904761,1746692518.2009118,,RandomForestClassifier,,,,,10,5,,4,2,3,,entropy,True,,
SMOTE,,6,normalization_rebalancing_mitigation_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,100,1.0,,PCA,8,,3.337860107421875e-06,already_evaluated,0.008640909194946289,0.65_0.56_0.44_0.49_0.69,0.52_0.62_0.62_0.58_0.57,3.68889799118042,0.5660758172969145,0.83,0.7,0.89,0.75,0.5816666666666667,1746692518.334894,distance,KNeighborsClassifier,,,13,,,,minkowski,,,,,,,,
NearMiss,2,,rebalancing_normalization_mitigation_features_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.5,PCA,4,,6.67572021484375e-06,already_evaluated,0.015490007400512696,0.62_0.65_0.6_0.41_0.17,0.55_0.52_0.53_0.48_0.48,0.06408772468566895,0.49067553954960125,0.59,0.98,0.62,0.69,0.5114285714285715,1746692518.46981,uniform,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
SMOTE,,8,normalization_features_mitigation_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,3,,3.5762786865234375e-06,already_evaluated,0.004371166229248047,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.030542421340942382,1.0,1.0,1.0,1.0,1.0,0.5,1746692518.6080008,,MLPClassifier,sgd,5,,1,,,,,,,invscaling,,,0.001,logistic
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,10,1.6450881958007812e-05,already_evaluated,0.004910612106323242,0.97_0.91_0.8_0.77_0.85,0.56_0.59_0.61_0.58_0.59,0.09450874328613282,0.8576482654053728,0.97,0.96,0.93,0.88,0.585952380952381,1746692518.7484918,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,1,,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,10,0.1,,PCA,4,,3.814697265625e-06,already_evaluated,0.007462406158447265,0.8_0.6_0.77_0.6_0.38,0.59_0.54_0.54_0.49_0.5,5.08723669052124,0.6289904550088036,0.68,0.99,0.7,0.81,0.5302380952380952,1746692518.889562,,MLPClassifier,lbfgs,25,,20,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,True,,False,RobustScaler,CorrelationRemover,,,,0.25,PCA,3,,3.814697265625e-06,already_evaluated,0.008192968368530274,0.89_0.85_0.9_0.79_0.78,0.55_0.59_0.56_0.54_0.55,0.03043990135192871,0.8413441289776962,0.89,1.0,0.88,0.94,0.556904761904762,1746692519.0282898,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,8,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,5,,3.337860107421875e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692519.167591,uniform,KNeighborsClassifier,,,8,,,,minkowski,,,,,,,,
SMOTE,,5,normalization_features_rebalancing_mitigation_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,6.198883056640625e-06,already_evaluated,0.005646991729736328,0.84_0.79_0.68_0.75_0.78,0.56_0.59_0.55_0.56_0.53,9.724464416503906,0.7693777692818046,0.78,0.99,0.85,0.88,0.5573809523809523,1746692519.3087308,,MLPClassifier,lbfgs,10,,1,,,,,,,constant,,,1e-05,logistic
SMOTE,,8,normalization_rebalancing_mitigation_features_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,4.291534423828125e-06,already_evaluated,0.023801088333129883,0.55_0.31_0.45_0.63_0.65,0.68_0.67_0.68_0.7_0.64,0.042328166961669925,0.5187276851038923,0.95,0.78,0.52,0.83,0.6728571428571428,1746692519.4510825,uniform,KNeighborsClassifier,,,6,,,,manhattan,,,,,,,,
SMOTE,,8,features_normalization_rebalancing_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,3,3.814697265625e-06,already_evaluated,0.0031099796295166017,0.69_0.74_0.8_0.78_0.7,0.68_0.65_0.5_0.56_0.53,0.0048195838928222655,0.7442029259568026,0.9,0.82,0.91,0.84,0.5819047619047619,1746692519.5962467,distance,KNeighborsClassifier,,,4,,,,minkowski,,,,,,,,
SMOTE,,7,rebalancing_features_mitigation_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,1,,6.9141387939453125e-06,already_evaluated,0.005420207977294922,0.83_0.76_0.73_0.74_0.74,0.62_0.59_0.55_0.56_0.52,0.10160937309265136,0.7611499610696371,0.77,0.98,0.82,0.89,0.5688095238095239,1746692519.7406175,,RandomForestClassifier,,,,,50,6,,2,4,3,,gini,True,,
SMOTE,,6,features_rebalancing_mitigation_normalization_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,PCA,4,,3.5762786865234375e-06,already_evaluated,0.008126592636108399,0.76_0.75_0.58_0.69_0.63,0.63_0.58_0.58_0.61_0.61,0.25223722457885744,0.683270720316761,0.8,0.97,0.72,0.8,0.6007142857142858,1746692519.8866,,RandomForestClassifier,,,,,75,4,,5,4,4,,entropy,False,,
SMOTE,,6,normalization_features_mitigation_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,PCA,8,,3.0994415283203125e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692520.0361476,,MLPClassifier,lbfgs,5,,1,,,,,,,invscaling,,,0.0001,logistic
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.006460762023925782,0.18_0.28_0.61_0.74_0.27,0.71_0.68_0.66_0.59_0.67,0.14449796676635743,0.415693371144984,0.78,1.0,0.45,0.72,0.6630952380952382,1746692520.1843069,,RandomForestClassifier,,,,,50,5,,3,2,3,,entropy,True,,
SMOTE,,7,mitigation_normalization_rebalancing_features_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,PCA,4,,4.291534423828125e-06,already_evaluated,0.012715578079223633,0.82_0.55_0.3_0.84_0.7,0.57_0.54_0.56_0.57_0.48,0.033323478698730466,0.6426382672223079,0.76,0.85,0.77,0.87,0.5447619047619048,1746692520.3332558,uniform,KNeighborsClassifier,,,10,,,,minkowski,,,,,,,,
SMOTE,,7,features_normalization_rebalancing_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,SelectKBest,,10,3.5762786865234375e-06,already_evaluated,0.009391593933105468,0.6_0.59_0.57_0.75_0.64,0.64_0.64_0.67_0.63_0.69,0.16053481101989747,0.6311617884356338,0.97,0.78,0.75,0.83,0.6535714285714285,1746692520.488013,,RandomForestClassifier,,,,,100,4,,4,2,5,,gini,True,,
SMOTE,,8,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,1.0,50,0.5,,SelectKBest,,10,3.5762786865234375e-06,already_evaluated,0.009277629852294921,0.95_0.91_0.96_0.83_0.93,0.55_0.52_0.51_0.48_0.52,2.7064886569976805,0.9157271361534718,0.92,1.0,0.96,0.96,0.515,1746692520.6395912,distance,KNeighborsClassifier,,,11,,,,euclidean,,,,,,,,
SMOTE,,8,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,100,0.5,,FunctionTransformer,,,1.5497207641601562e-05,already_evaluated,0.010535049438476562,0.17_0.78_0.73_0.86_0.66,0.54_0.57_0.56_0.65_0.53,1.5757869243621827,0.6410199110160345,0.87,0.93,0.69,0.81,0.5716666666666667,1746692520.7948112,,RandomForestClassifier,,,,,10,2,,5,3,2,,entropy,True,,
