rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,10,6.4373016357421875e-06,already_evaluated,0.004178667068481445,0.0_0.21_0.0_0.0_0.0,0.55_0.48_0.42_0.46_0.41,0.39258975982666017,0.04244031830238727,0.42,0.04,0.05,1.0,0.46380952380952384,1746708533.2546978,,MLPClassifier,sgd,25,,10,,,,,,,invscaling,,,0.01,relu
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,50,0.1,,PCA,4,,4.76837158203125e-06,already_evaluated,0.014903926849365234,1.0_0.75_0.97_0.83_0.83,0.5_0.56_0.5_0.51_0.52,13.037774896621704,0.8764367816091955,0.92,1.0,0.88,0.94,0.5188095238095238,1746708533.3542647,,RandomForestClassifier,,,,,100,6,,4,1,5,,gini,True,,
NearMiss,2,,mitigation_rebalancing_features_normalization_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,PCA,4,,5.0067901611328125e-06,already_evaluated,0.018976163864135743,0.0_0.6_0.34_0.0_0.31,0.65_0.65_0.62_0.59_0.57,0.13926482200622559,0.25146551724137933,0.49,0.83,0.41,0.57,0.6176190476190475,1746708533.4528413,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,8,mitigation_normalization_features_rebalancing_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,7,6.4373016357421875e-06,already_evaluated,0.00812978744506836,0.42_0.62_0.76_0.48_0.62,0.58_0.59_0.55_0.55_0.53,16.8323935508728,0.5807471264367816,0.64,0.92,0.71,0.83,0.5588095238095238,1746708533.5659149,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,SelectKBest,,4,0.5734274387359619,success,0.0058196067810058595,0.42_0.8_0.6_0.67_0.25,0.64_0.6_0.56_0.58_0.59,0.06408371925354003,0.5466666666666666,0.85,0.76,0.64,0.87,0.5945238095238096,1746708536.023956,,RandomForestClassifier,,,,,10,4,,5,4,5,,entropy,True,,
SMOTE,,6,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,50,1.0,,PCA,4,,42.79915165901184,success,0.011041831970214844,0.4_0.58_0.62_0.55_0.59,0.62_0.56_0.53_0.52_0.51,8.505742263793945,0.5481800766283526,0.62,0.93,0.63,0.78,0.5473809523809524,1746708578.9089403,,RandomForestClassifier,,,,,75,5,,5,4,2,,gini,False,,
SMOTE,,5,rebalancing_mitigation_features_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.5,10,0.1,,SelectKBest,,5,115.5204107761383,success,0.009726619720458985,0.79_0.5_0.62_0.54_0.72,0.56_0.58_0.52_0.51_0.51,11.299173545837402,0.6328517574629812,0.68,0.93,0.68,0.76,0.5373809523809523,1746708694.5574172,,RandomForestClassifier,,,,,10,6,,4,1,1,,entropy,True,,
SMOTE,,6,normalization_rebalancing_features_mitigation_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,100,0.1,,FunctionTransformer,,,46.5276095867157,success,0.009589290618896485,0.85_0.5_0.62_0.58_0.72,0.53_0.59_0.53_0.51_0.52,9.256550788879395,0.6537520153950174,0.71,0.94,0.69,0.8,0.5369047619047619,1746708741.202798,,RandomForestClassifier,,,,,10,6,,5,2,2,,entropy,False,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,3,0.43273115158081055,success,0.0057240486145019535,0.68_0.65_0.75_0.6_0.73,0.67_0.61_0.55_0.62_0.62,0.045006752014160156,0.6819113520162995,0.8,0.85,0.77,0.82,0.6154761904761905,1746708741.76612,,RandomForestClassifier,,,,,25,4,,5,4,5,,gini,False,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,False,,False,,StandardScaler,LFR_wrapper,1.0,10,0.1,,SelectKBest,,5,128.12573885917664,success,0.008040332794189453,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,12.130707025527954,1.0,1.0,1.0,1.0,1.0,0.5,1746708870.0111063,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,,,,PowerTransformer,LFR_wrapper,2.0,200,0.1,,PCA,5,,70.70770120620728,fail,0.007022428512573242,,,14.130239009857178,-inf,-inf,-inf,-inf,-inf,-inf,1746708940.8362758,,RandomForestClassifier,,,,,10,4,,2,3,3,,gini,True,,
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.5,PCA,4,,0.5286636352539062,success,0.006742715835571289,1.0_1.0_1.0_0.93_1.0,0.5_0.5_0.5_0.51_0.5,0.0636744499206543,0.9862068965517242,0.99,1.0,1.0,1.0,0.5026190476190476,1746708941.466689,,RandomForestClassifier,,,,,50,2,,3,1,1,,entropy,False,,
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,100,0.1,,SelectKBest,,5,138.87113189697266,success,0.009375238418579101,0.75_1.0_0.93_1.0_1.0,0.54_0.5_0.51_0.5_0.5,15.699897050857544,0.9362068965517242,0.96,1.0,0.95,0.98,0.51,1746709082.0229378,,RandomForestClassifier,,,,,25,5,,5,2,2,,gini,False,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.2474057674407959,success,0.003600454330444336,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.014852762222290039,1.0,1.0,1.0,1.0,1.0,0.5,1746709082.3973675,,RandomForestClassifier,,,,,10,5,,6,2,1,,gini,False,,
NearMiss,2,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.75,PCA,6,,0.4026508331298828,success,0.00496673583984375,0.0_0.0_0.0_0.0_0.0,0.68_0.67_0.55_0.63_0.55,0.04518218040466308,0.0,0.69,0.15,0.05,0.99,0.6171428571428571,1746709082.9267242,,RandomForestClassifier,,,,,25,4,,5,1,5,,gini,True,,
NearMiss,2,,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,1.226531982421875,success,0.005736398696899414,0.26_0.22_0.0_0.0_0.0,0.59_0.64_0.63_0.62_0.6,0.20731163024902344,0.09461538461538462,0.83,0.59,0.09,0.9,0.6161904761904762,1746709084.2511346,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,False,,False,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,77.1437668800354,success,0.09869489669799805,0.86_0.67_0.61_0.62_0.62,0.54_0.53_0.53_0.48_0.5,15.221123933792114,0.6766862975597763,0.72,0.9,0.82,0.73,0.5152380952380953,1746709161.5262568,distance,KNeighborsClassifier,,,4,,,,minkowski,,,,,,,,
NearMiss,2,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,5,1.0325181484222412,success,0.005807924270629883,0.0_0.0_0.0_0.0_0.0,0.68_0.67_0.71_0.59_0.64,0.14641709327697755,0.0,0.62,0.38,0.36,0.57,0.6585714285714286,1746709162.6604414,,RandomForestClassifier,,,,,25,5,,3,4,2,,entropy,True,,
SMOTE,,7,rebalancing_mitigation_normalization_features_classification,False,,False,,StandardScaler,LFR_wrapper,0.5,200,2.0,,PCA,4,,62.281545877456665,success,0.01992197036743164,0.83_0.5_0.62_0.48_0.5,0.53_0.58_0.52_0.56_0.52,12.38991117477417,0.5873563218390805,0.62,0.92,0.69,0.79,0.54,1746709225.0430052,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,True,,False,RobustScaler,LFR_wrapper,0.5,100,2.0,,FunctionTransformer,,,78.51058220863342,success,0.06694812774658203,0.85_0.75_0.97_0.83_0.75,0.54_0.55_0.5_0.51_0.53,15.520704174041748,0.8297701149425288,0.89,0.99,0.84,0.91,0.5254761904761904,1746709303.6859446,uniform,KNeighborsClassifier,,,18,,,,euclidean,,,,,,,,
SMOTE,,5,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.5766139030456543,success,0.0043639659881591795,0.0_0.0_0.32_0.43_0.0,0.65_0.63_0.64_0.65_0.68,0.0819046974182129,0.14973856209150327,0.93,0.47,0.2,0.61,0.6502380952380952,1746709306.3607213,,RandomForestClassifier,,,,,25,5,,3,2,5,,gini,True,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,10,0.1,,PCA,8,,60.18280339241028,success,0.01767411231994629,0.99_0.7_0.72_0.55_0.66,0.5_0.46_0.54_0.52_0.54,11.979520082473755,0.7229714772243507,0.72,0.91,0.77,0.84,0.5097619047619047,1746709366.6532216,uniform,KNeighborsClassifier,,,10,,,,minkowski,,,,,,,,
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,PCA,7,,0.3172264099121094,success,0.016247272491455078,0.0_0.0_0.0_0.0_0.0,0.63_0.73_0.67_0.61_0.64,0.009566831588745116,0.0,0.71,0.82,0.0,0.8,0.6561904761904762,1746709367.0772426,uniform,KNeighborsClassifier,,,8,,,,minkowski,,,,,,,,
NearMiss,2,,features_rebalancing_mitigation_normalization_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,50,0.1,,FunctionTransformer,,,49.16609597206116,success,0.00808091163635254,0.42_0.5_0.38_0.59_0.5,0.62_0.58_0.51_0.55_0.55,9.794370222091676,0.47640804597701153,0.61,0.92,0.5,0.7,0.5635714285714286,1746709416.347239,,RandomForestClassifier,,,,,10,2,,5,2,3,,gini,True,,
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,200,0.5,,PCA,6,,78.73346519470215,success,0.008362245559692384,0.86_0.97_0.86_1.0_0.9,0.54_0.51_0.52_0.5_0.53,15.703863906860352,0.9174712643678159,0.92,1.0,1.0,0.96,0.5195238095238095,1746709495.191124,,RandomForestClassifier,,,,,10,3,,5,2,3,,gini,False,,
