rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
SMOTE,,5,mitigation_normalization_rebalancing_features_classification,,,,,PowerTransformer,LFR_wrapper,0.5,10,0.1,,SelectKBest,,2,10.200822114944458,success,0.00815567970275879,0.82_0.74_0.82_0.72_0.35,0.57_0.57_0.51_0.54_0.5,0.8759034156799317,0.6889475567653935,0.78,0.86,0.85,0.81,0.5385714285714285,1746732423.351572,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,PCA,7,,6.636959075927734,success,0.005788135528564453,0.96_1.0_0.95_0.9_1.0,0.54_0.5_0.51_0.51_0.5,1.3013195991516113,0.9635529608006671,0.97,1.0,0.98,0.99,0.5104761904761904,1746732412.7205956,,MLPClassifier,adam,5,,10,,,,,,,constant,,,0.01,logistic
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,6,1.2294328212738037,success,0.003887367248535156,0.89_0.9_0.92_0.9_0.94,0.57_0.55_0.54_0.58_0.53,0.22225122451782225,0.9081735974722065,0.92,0.99,0.96,0.95,0.5549999999999999,1746732399.9256978,,MLPClassifier,adam,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,PCA,4,,0.5082690715789795,success,0.0043869495391845705,0.36_0.39_0.41_0.21_0.0,0.67_0.64_0.57_0.53_0.6,0.07826347351074218,0.2742544190089829,0.76,0.82,0.34,0.82,0.6011904761904762,1746732398.2982075,,RandomForestClassifier,,,,,25,4,,4,4,5,,gini,False,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.5,100,0.5,,FunctionTransformer,,,4.51042914390564,success,0.01598067283630371,1.0_0.78_0.65_0.86_0.84,0.5_0.44_0.48_0.52_0.48,0.8402671337127685,0.8270001259450801,0.9,0.95,0.87,0.95,0.4833333333333333,1746732397.3978405,uniform,KNeighborsClassifier,,,3,,,,manhattan,,,,,,,,
SMOTE,,5,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,PCA,6,,0.4652984142303467,success,0.005196046829223633,0.56_0.32_0.12_0.56_0.24,0.62_0.57_0.61_0.59_0.55,0.0676034927368164,0.35936768893811555,0.96,0.43,0.51,0.97,0.586190476190476,1746732392.4953887,,RandomForestClassifier,,,,,25,3,,2,4,4,,entropy,False,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,200,1.0,,PCA,3,,3.960937738418579,success,0.014362096786499023,0.89_0.9_1.0_0.9_1.0,0.54_0.56_0.5_0.51_0.5,0.7482378959655762,0.9379103025509454,0.96,0.98,0.96,0.96,0.5219047619047619,1746732391.6311514,uniform,KNeighborsClassifier,,,9,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.1,50,1.0,,SelectKBest,,6,6.989297866821289,success,0.007730531692504883,0.94_0.9_0.87_1.0_1.0,0.55_0.57_0.51_0.5_0.5,0.6152047157287598,0.9428833551769331,0.96,1.0,0.95,0.97,0.5240476190476191,1746732387.263814,distance,KNeighborsClassifier,,,15,,,,manhattan,,,,,,,,
NearMiss,3,,rebalancing_features_mitigation_normalization_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.33353614807128906,success,0.004753398895263672,0.13_0.12_0.64_0.65_0.51,0.65_0.6_0.56_0.57_0.63,0.04200139045715332,0.40804806059204335,0.71,1.0,0.42,0.81,0.6030952380952381,1746732379.871331,,RandomForestClassifier,,,,,10,4,,5,2,2,,gini,False,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,100,0.5,,SelectKBest,,6,6.628465890884399,success,0.010767698287963867,1.0_1.0_0.98_0.9_0.89,0.5_0.5_0.5_0.51_0.53,0.8972414016723633,0.9543119266055046,0.96,1.0,0.96,0.98,0.5088095238095238,1746732379.1445239,,RandomForestClassifier,,,,,100,4,,4,2,3,,gini,False,,
NearMiss,3,,features_rebalancing_mitigation_normalization_classification,,True,,False,RobustScaler,LFR_wrapper,1.0,200,0.1,,FunctionTransformer,,,8.285337209701538,fail,0.027281761169433594,nan_nan_nan_0.0_nan,0.5_0.5_0.5_0.5_0.5,1.5504247188568114,-inf,1.0,0.0,0.0,0.0,0.5007142857142857,1746732366.8620517,uniform,KNeighborsClassifier,,,8,,,,euclidean,,,,,,,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,4,,0.25267910957336426,success,0.004196786880493164,0.48_0.68_0.8_0.6_0.52,0.64_0.69_0.72_0.64_0.67,0.026890277862548828,0.6155832632911148,0.94,0.85,0.7,0.82,0.6721428571428572,1746732358.1893363,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,6,mitigation_normalization_rebalancing_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,SelectKBest,,2,2.208089828491211,success,0.0053235054016113285,0.31_0.51_0.58_0.59_0.65,0.68_0.65_0.68_0.68_0.7,0.3979351997375488,0.5271724287788195,1.0,0.56,0.69,0.84,0.6790476190476191,1746732357.5517013,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,3,,rebalancing_features_mitigation_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,1.383415937423706,success,0.0037277698516845702,0.18_0.15_0.69_0.44_0.35,0.64_0.65_0.65_0.62_0.64,0.2546264171600342,0.36006312386800193,0.77,0.94,0.37,0.87,0.6395238095238095,1746732354.9576657,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,1e-05,logistic
SMOTE,,5,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,200,2.0,,FunctionTransformer,,,2.6951303482055664,success,0.025245523452758788,0.89_0.99_0.97_0.9_0.88,0.54_0.5_0.5_0.49_0.53,0.47809252738952634,0.9267935448897011,0.95,1.0,0.96,0.96,0.5119047619047619,1746732353.1660213,distance,KNeighborsClassifier,,,3,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,False,,False,RobustScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,3.1602823734283447,success,0.005872058868408203,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.6064467906951905,1.0,1.0,1.0,1.0,1.0,0.5,1746732350.0853934,,MLPClassifier,lbfgs,5,,1,,,,,,,invscaling,,,1e-05,relu
SMOTE,,8,mitigation_normalization_rebalancing_features_classification,,,,,PowerTransformer,LFR_wrapper,0.5,200,0.1,,FunctionTransformer,,,4.1661906242370605,success,0.006497764587402343,0.81_0.6_0.83_0.78_0.59,0.58_0.56_0.53_0.55_0.53,0.8060654640197754,0.7210732821457148,0.77,0.97,0.82,0.88,0.550952380952381,1746732346.5368383,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,features_mitigation_normalization_rebalancing_classification,,True,,False,RobustScaler,LFR_wrapper,0.5,10,2.0,,FunctionTransformer,,,6.893062591552734,success,0.007043313980102539,0.74_0.79_0.77_0.73_0.74,0.54_0.59_0.54_0.52_0.52,1.3504682540893556,0.7538191107227805,0.79,0.95,0.84,0.89,0.5430952380952381,1746732341.9613636,,MLPClassifier,lbfgs,5,,20,,,,,,,adaptive,,,0.0001,logistic
SMOTE,,8,mitigation_features_rebalancing_normalization_classification,,True,,False,RobustScaler,LFR_wrapper,0.1,10,0.1,,PCA,4,,3.6799421310424805,success,0.014464092254638673,1.0_0.94_0.96_0.9_0.48,0.5_0.5_0.5_0.5_0.52,0.6890480995178223,0.8565494393476044,0.92,0.99,0.88,0.97,0.5019047619047619,1746732329.4759965,uniform,KNeighborsClassifier,,,9,,,,minkowski,,,,,,,,
NearMiss,1,,mitigation_features_normalization_rebalancing_classification,False,,True,,StandardScaler,LFR_wrapper,0.5,200,2.0,,FunctionTransformer,,,459.8652415275574,success,0.061821365356445314,0.54_0.74_0.67_0.63_0.47,0.37_0.58_0.54_0.41_0.5,91.88581938743592,0.6103953020095283,0.76,0.89,0.74,0.73,0.4795238095238095,1746732325.4154508,,MLPClassifier,lbfgs,25,,20,,,,,,,adaptive,,,0.0001,logistic
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,PCA,4,,0.23109912872314453,success,0.012933778762817382,0.82_0.94_0.95_0.74_0.9,0.59_0.61_0.56_0.62_0.57,0.0055083751678466795,0.8711475578293231,0.94,1.0,0.93,0.91,0.5883333333333333,1746731865.1676438,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.9016752243041992,success,0.009656524658203125,1.0_0.98_1.0_1.0_1.0,0.5_0.51_0.5_0.5_0.5,0.14415569305419923,0.9967213114754099,1.0,1.0,1.0,1.0,0.5016666666666667,1746731864.5241349,,RandomForestClassifier,,,,,100,4,,4,2,3,,gini,True,,
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.5002365112304688,success,0.02933673858642578,0.67_0.71_0.77_0.73_0.0,0.57_0.56_0.58_0.5_0.54,0.01654210090637207,0.5773804104619245,0.8,0.93,0.7,0.73,0.549047619047619,1746731863.2376735,distance,KNeighborsClassifier,,,10,,,,manhattan,,,,,,,,
NearMiss,2,,mitigation_features_normalization_rebalancing_classification,,True,,True,RobustScaler,LFR_wrapper,0.5,200,2.0,,PCA,8,,3.540475845336914,success,0.00740666389465332,0.83_0.6_0.72_0.8_0.67,0.62_0.54_0.54_0.53_0.54,0.6787060260772705,0.7264267052690359,0.75,1.0,0.78,0.84,0.554047619047619,1746731862.3585238,,RandomForestClassifier,,,,,25,2,,4,3,5,,entropy,True,,
NearMiss,2,,rebalancing_mitigation_features_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.5894606113433838,success,0.02596726417541504,0.18_0.49_0.54_0.58_0.67,0.63_0.66_0.66_0.68_0.64,0.05474910736083984,0.4927266120095311,0.84,0.93,0.56,0.72,0.6542857142857142,1746731858.4342499,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_features_mitigation_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,100,2.0,,FunctionTransformer,,,4.737776279449463,success,0.018470144271850585,0.96_0.9_1.0_1.0_1.0,0.54_0.57_0.5_0.5_0.5,0.8914059638977051,0.9727272727272727,0.98,1.0,0.98,0.98,0.5214285714285715,1746731857.4496806,uniform,KNeighborsClassifier,,,13,,,,manhattan,,,,,,,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.6642732620239258,success,0.05875320434570312,0.82_0.83_0.88_0.82_0.9,0.57_0.52_0.54_0.58_0.55,0.007643842697143554,0.8512443097548161,0.92,0.98,0.94,0.86,0.5535714285714286,1746731847.0461483,distance,KNeighborsClassifier,,,19,,,,euclidean,,,,,,,,
SMOTE,,8,mitigation_normalization_features_rebalancing_classification,,False,,True,RobustScaler,LFR_wrapper,1.0,100,2.0,,FunctionTransformer,,,2.8944051265716553,success,0.007932376861572266,0.84_0.48_0.84_0.77_0.74,0.56_0.54_0.54_0.57_0.51,0.5472583770751953,0.7352967364061509,0.77,0.97,0.81,0.89,0.5466666666666666,1746731845.9971123,,RandomForestClassifier,,,,,25,6,,5,1,2,,gini,False,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,1.4694314002990723,success,0.0033340930938720705,0.83_0.51_0.76_0.66_0.59,0.62_0.67_0.58_0.59_0.65,0.27259001731872556,0.6710154213882285,0.89,0.93,0.79,0.86,0.6233333333333333,1746731842.7341678,,MLPClassifier,lbfgs,10,,5,,,,,,,constant,,,0.001,logistic
NearMiss,1,,mitigation_normalization_rebalancing_features_classification,,False,,True,RobustScaler,CorrelationRemover,,,,0.5,PCA,8,,0.21177101135253906,success,0.004825115203857422,0.33_0.39_0.68_0.55_0.0,0.61_0.62_0.59_0.55_0.5,0.01780357360839844,0.38781962481962484,0.77,0.99,0.39,0.85,0.572857142857143,1746731840.8800018,distance,KNeighborsClassifier,,,16,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,10,0.1,,PCA,4,,4.115177154541016,success,0.008167076110839843,1.0_0.8_0.97_1.0_0.97,0.5_0.57_0.5_0.5_0.52,0.7890028476715087,0.9489908256880735,0.97,1.0,0.96,0.98,0.5176190476190475,1746731840.2883725,distance,KNeighborsClassifier,,,13,,,,minkowski,,,,,,,,
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,PCA,8,,1.0665936470031738,success,0.008481359481811524,0.0_0.49_0.59_0.14_0.0,0.72_0.66_0.64_0.59_0.58,0.18104848861694336,0.24253397765025672,0.87,1.0,0.24,0.92,0.6388095238095237,1746731835.807541,,RandomForestClassifier,,,,,100,5,,5,3,3,,entropy,True,,
SMOTE,,5,mitigation_normalization_features_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,4,,3.846700429916382,success,0.005204057693481446,0.53_0.0_0.75_0.32_0.15,0.58_0.62_0.66_0.57_0.6,0.7434963703155517,0.3504891715886718,0.93,0.79,0.35,0.86,0.606904761904762,1746731834.36196,,MLPClassifier,sgd,25,,5,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,mitigation_normalization_rebalancing_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.5,10,0.1,,SelectKBest,,8,6.582166433334351,success,0.006770515441894531,0.84_0.68_0.67_1.0_0.36,0.56_0.58_0.54_0.5_0.53,0.861816120147705,0.7086537354904475,0.77,1.0,0.77,0.84,0.5407142857142857,1746731830.1506686,,MLPClassifier,adam,25,,1,,,,,,,constant,,,1e-05,relu
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.9060795307159424,success,0.06441044807434082,0.54_0.33_0.56_0.64_0.39,0.62_0.63_0.69_0.67_0.66,0.03357992172241211,0.49298657336291746,0.86,0.65,0.81,0.74,0.6542857142857142,1746731818.145938,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,PCA,1,,5.2580695152282715,success,0.01016082763671875,1.0_1.0_0.96_0.9_0.87,0.5_0.5_0.51_0.51_0.52,1.015892505645752,0.9469724770642202,0.95,1.0,0.96,0.97,0.5069047619047619,1746731816.8819194,,RandomForestClassifier,,,,,75,2,,6,4,3,,entropy,True,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,4,,0.2508566379547119,success,0.004161548614501953,0.46_0.54_0.83_0.6_0.57,0.65_0.67_0.72_0.64_0.68,0.02667579650878906,0.5993178117124988,0.92,0.83,0.68,0.83,0.6711904761904762,1746731811.2478507,,RandomForestClassifier,,,,,10,2,,4,2,3,,entropy,True,,
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,PCA,3,,0.3029189109802246,success,0.005170202255249024,0.39_0.24_0.27_0.55_0.25,0.62_0.56_0.55_0.57_0.55,0.03493976593017578,0.33879961595531116,0.96,0.43,0.39,0.95,0.5723809523809523,1746731810.6348586,,RandomForestClassifier,,,,,10,3,,2,4,1,,entropy,True,,
NearMiss,2,,mitigation_rebalancing_features_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,0.5718569755554199,success,0.004260921478271484,0.65_0.28_0.67_0.62_0.12,0.67_0.65_0.68_0.63_0.6,0.07833876609802246,0.46912109984816414,0.78,0.97,0.47,0.76,0.645952380952381,1746731809.9763284,,RandomForestClassifier,,,,,10,4,,4,2,4,,entropy,True,,
NearMiss,1,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,0.7345130443572998,success,0.004187822341918945,0.91_0.71_0.78_0.82_0.96,0.52_0.57_0.5_0.49_0.48,0.1161257266998291,0.8353879997800142,0.96,0.84,0.92,1.0,0.5123809523809524,1746731809.0030606,,MLPClassifier,sgd,5,,5,,,,,,,constant,,,0.001,logistic
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,SelectKBest,,9,0.47949671745300293,success,0.004530858993530273,0.26_0.62_0.45_0.39_0.0,0.65_0.68_0.59_0.55_0.57,0.06591053009033203,0.3437823725981621,0.83,0.92,0.35,0.87,0.6109523809523809,1746731807.913289,,RandomForestClassifier,,,,,10,3,,4,1,1,,entropy,True,,
SMOTE,,8,mitigation_rebalancing_features_normalization_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,1.835275411605835,success,0.0035671710968017576,0.69_0.35_0.77_0.67_0.63,0.64_0.6_0.66_0.63_0.67,0.3448941230773926,0.6218514877918548,0.84,0.83,0.82,0.8,0.6404761904761905,1746731807.0781345,,MLPClassifier,adam,25,,5,,,,,,,constant,,,1e-05,tanh
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,PCA,7,,5.064900159835815,success,0.008060407638549805,0.97_0.9_0.97_1.0_0.91,0.53_0.54_0.5_0.5_0.52,0.9828414916992188,0.9510999907330182,0.96,1.0,0.97,0.97,0.5197619047619048,1746731799.8436341,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,SelectKBest,,2,0.39082813262939453,success,0.005503177642822266,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.045752859115600585,1.0,1.0,1.0,1.0,1.0,0.5,1746731794.4314225,,RandomForestClassifier,,,,,10,6,,2,1,3,,entropy,False,,
SMOTE,,7,features_mitigation_rebalancing_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,FunctionTransformer,,,7.073482990264893,success,0.005321788787841797,0.37_0.63_0.87_0.69_0.5,0.64_0.68_0.67_0.66_0.66,1.3889769554138183,0.6095312536062119,1.0,0.89,0.62,0.93,0.6611904761904761,1746731793.6717517,,MLPClassifier,sgd,50,,5,,,,,,,constant,,,0.01,logistic
NearMiss,2,,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,8,0.864476203918457,success,0.008209466934204102,0.3_0.14_0.63_0.54_0.16,0.72_0.67_0.72_0.6_0.64,0.13737611770629882,0.35446101517530093,0.68,1.0,0.38,0.66,0.6685714285714286,1746731786.2513824,,RandomForestClassifier,,,,,75,4,,4,2,3,,gini,True,,
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,True,,True,RobustScaler,LFR_wrapper,2.0,100,0.1,,FunctionTransformer,,,3.2338271141052246,success,0.026488065719604492,1.0_0.9_1.0_0.9_0.7,0.5_0.56_0.5_0.51_0.56,0.5765390396118164,0.9,0.93,1.0,0.9,0.95,0.525,1746731785.0008554,uniform,KNeighborsClassifier,,,7,,,,manhattan,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,200,1.0,,SelectKBest,,8,6.805918455123901,success,0.01635713577270508,0.84_0.9_0.97_0.9_1.0,0.56_0.56_0.5_0.51_0.5,0.9153180122375488,0.922954194206044,0.94,1.0,0.96,0.95,0.5269047619047619,1746731781.4137893,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,100,0.1,,PCA,1,,5.485686540603638,success,0.015587615966796874,0.9_0.89_0.72_0.9_1.0,0.54_0.48_0.53_0.52_0.5,1.0536092281341554,0.8814976444334242,0.9,1.0,0.94,0.94,0.5154761904761905,1746731774.2582746,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,5,rebalancing_mitigation_normalization_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,50,2.0,,SelectKBest,,3,6.210051774978638,success,0.007909679412841797,0.89_0.48_0.86_0.71_0.74,0.54_0.54_0.55_0.52_0.53,0.6238440036773681,0.7356376504631645,0.77,1.0,0.79,0.89,0.5354761904761905,1746731763.8433516,,RandomForestClassifier,,,,,25,4,,2,3,5,,gini,False,,
NearMiss,4,,features_rebalancing_mitigation_normalization_classification,,False,,True,RobustScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.6194748878479004,success,0.0445826530456543,0.45_0.45_0.56_0.58_0.16,0.6_0.57_0.48_0.53_0.55,0.04277381896972656,0.44108974358974357,0.64,1.0,0.44,0.81,0.5459523809523809,1746731757.1423218,uniform,KNeighborsClassifier,,,20,,,,minkowski,,,,,,,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,PCA,4,,3.283306121826172,success,0.005231142044067383,0.42_0.42_0.55_0.13_0.15,0.6_0.59_0.65_0.58_0.63,0.6296246528625489,0.3317158697158697,0.79,0.97,0.33,0.73,0.6085714285714285,1746731756.178357,,MLPClassifier,adam,25,,5,,,,,,,invscaling,,,0.0001,tanh
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.36757826805114746,success,0.029735040664672852,0.75_0.84_0.9_0.86_0.76,0.6_0.62_0.57_0.58_0.62,0.0033747673034667967,0.8208667258557758,0.94,0.96,0.9,0.92,0.5976190476190476,1746731752.544915,uniform,KNeighborsClassifier,,,7,,,,euclidean,,,,,,,,
NearMiss,1,,mitigation_normalization_rebalancing_features_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.75,SelectKBest,,6,4.254007816314697,success,0.004368877410888672,0.26_0.0_0.0_0.18_0.0,0.69_0.58_0.55_0.56_0.6,0.8171168327331543,0.0881372549019608,0.87,0.76,0.09,0.93,0.5980952380952381,1746731751.8276796,,MLPClassifier,lbfgs,50,,5,,,,,,,invscaling,,,0.0001,logistic
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,200,2.0,,PCA,3,,4.881298542022705,success,0.00929555892944336,1.0_1.0_0.94_1.0_0.84,0.5_0.5_0.51_0.5_0.52,0.943705415725708,0.9574923547400612,0.96,1.0,0.97,0.98,0.5047619047619047,1746731747.224269,,RandomForestClassifier,,,,,75,2,,6,4,3,,entropy,True,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,PCA,4,,0.3272209167480469,success,0.0061452388763427734,0.98_1.0_0.95_0.98_1.0,0.5_0.5_0.5_0.5_0.5,0.039211082458496097,0.9835806592539352,0.99,1.0,1.0,0.98,0.4990476190476191,1746731742.0007443,,RandomForestClassifier,,,,,10,5,,5,1,5,,entropy,False,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,10,2.0,,SelectKBest,,6,6.3284218311309814,success,0.008904123306274414,0.96_0.9_0.97_1.0_1.0,0.54_0.55_0.5_0.5_0.5,0.548590612411499,0.9672226855713095,0.97,1.0,0.98,0.98,0.5183333333333333,1746731741.3285413,,RandomForestClassifier,,,,,50,4,,5,2,2,,entropy,False,,
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.5,,SelectKBest,,6,8.600872993469238,success,0.006912803649902344,0.98_1.0_0.97_1.0_0.94,0.52_0.5_0.5_0.5_0.53,0.7720778465270997,0.9798498748957465,0.98,1.0,1.0,0.99,0.5097619047619047,1746731734.654262,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,tanh
NearMiss,2,,rebalancing_mitigation_features_normalization_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,0.5294315814971924,success,0.006747674942016601,0.64_0.6_0.64_0.58_0.36,0.66_0.59_0.54_0.56_0.54,0.07023282051086426,0.5630882031711767,0.69,1.0,0.57,0.82,0.5785714285714285,1746731721.081113,,RandomForestClassifier,,,,,50,5,,5,2,1,,gini,False,,
SMOTE,,8,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,SelectKBest,,5,0.5590312480926514,success,0.006766796112060547,0.3_0.79_0.7_0.71_0.76,0.7_0.66_0.68_0.69_0.65,0.06230416297912598,0.6525889517944773,0.89,0.82,0.84,0.87,0.674047619047619,1746731720.2113633,distance,KNeighborsClassifier,,,16,,,,euclidean,,,,,,,,
SMOTE,,8,mitigation_features_rebalancing_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.8715813159942627,success,0.06862382888793946,0.54_0.41_0.66_0.69_0.54,0.65_0.65_0.67_0.65_0.7,0.03223476409912109,0.5682752525252525,0.92,0.77,0.68,0.86,0.6642857142857143,1746731719.229229,distance,KNeighborsClassifier,,,10,,,,minkowski,,,,,,,,
NearMiss,1,,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,SelectKBest,,1,2.059174060821533,success,0.005453920364379883,0.0_0.0_0.0_0.54_0.0,0.63_0.6_0.56_0.62_0.55,0.375212574005127,0.10887096774193547,0.82,0.36,0.2,0.91,0.5938095238095238,1746731718.0114715,,MLPClassifier,sgd,50,,5,,,,,,,adaptive,,,1e-05,tanh
