rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
SMOTE,,5,mitigation_rebalancing_normalization_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,4.5299530029296875e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695173.1914523,,MLPClassifier,lbfgs,50,,10,,,,,,,invscaling,,,0.001,logistic
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,False,,False,,StandardScaler,LFR_wrapper,1.0,10,0.1,,FunctionTransformer,,,6.310107469558716,success,0.17026882171630858,0.79_1.0_0.93_0.83_1.0,0.54_0.5_0.5_0.51_0.5,1.027925729751587,0.910016420361248,0.95,0.97,0.92,0.98,0.5109523809523809,1746695183.0780036,uniform,KNeighborsClassifier,,,17,,,,manhattan,,,,,,,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,False,,False,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,6,6.564548969268799,success,0.006973886489868164,0.75_0.75_0.69_0.63_0.69,0.53_0.57_0.54_0.59_0.56,1.2747708797454833,0.7024795294660363,0.84,0.87,0.73,0.8,0.5585714285714285,1746695189.8836086,,MLPClassifier,lbfgs,25,,10,,,,,,,adaptive,,,0.01,logistic
NearMiss,1,,normalization_features_mitigation_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,FunctionTransformer,,,1.3399403095245361,success,0.0054172039031982425,0.51_0.4_0.45_0.58_0.0,0.63_0.64_0.57_0.67_0.57,0.2295217514038086,0.38872518286311386,0.49,0.8,0.59,0.59,0.615952380952381,1746695191.443107,,MLPClassifier,sgd,5,,1,,,,,,,constant,,,0.01,relu
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,SelectKBest,,6,1.5444424152374268,success,0.005440187454223633,0.65_0.72_0.68_0.78_0.66,0.59_0.59_0.58_0.6_0.57,0.2701812744140625,0.6961040014751981,0.82,0.79,0.82,0.84,0.5838095238095239,1746695193.2063453,,MLPClassifier,adam,25,,1,,,,,,,invscaling,,,1e-05,logistic
SMOTE,,7,features_rebalancing_normalization_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,6,,0.2512173652648926,success,0.010423374176025391,0.44_0.29_0.42_0.54_0.48,0.57_0.49_0.58_0.56_0.53,0.004690647125244141,0.4334169019386412,0.55,0.63,0.63,0.73,0.5452380952380953,1746695193.6882803,uniform,KNeighborsClassifier,,,18,,,,euclidean,,,,,,,,
SMOTE,,7,features_normalization_rebalancing_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.1841135025024414,fail,0.004764747619628906,,,0.029642057418823243,-inf,-inf,-inf,-inf,-inf,-inf,1746695194.1010294,uniform,KNeighborsClassifier,,,3,,,,manhattan,,,,,,,,
NearMiss,2,,features_mitigation_rebalancing_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.07228851318359375,fail,0.0016419410705566407,,,0.011238622665405273,-inf,-inf,-inf,-inf,-inf,-inf,1746695194.3971276,uniform,KNeighborsClassifier,,,17,,,,manhattan,,,,,,,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,,,,PowerTransformer,LFR_wrapper,0.1,50,0.5,,PCA,5,,2.158118724822998,success,0.010020208358764649,0.83_0.56_0.85_0.86_0.73,0.57_0.57_0.49_0.58_0.55,0.3895724296569824,0.7648768855665408,0.89,0.83,0.83,0.85,0.5526190476190477,1746695196.8241682,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,PCA,4,,0.28473854064941406,success,0.004573297500610351,0.93_0.93_0.97_0.8_0.91,0.51_0.52_0.5_0.53_0.52,0.022787952423095705,0.9077951933124349,0.92,0.96,0.97,0.95,0.5178571428571428,1746695200.5885704,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,3,13.100634336471558,success,0.010196161270141602,0.61_0.75_0.59_0.77_0.77,0.57_0.56_0.59_0.47_0.56,0.6795800209045411,0.6985923894113549,0.79,0.91,0.78,0.8,0.5485714285714286,1746695213.91204,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,False,,True,RobustScaler,LFR_wrapper,2.0,100,1.0,,FunctionTransformer,,,6.3972132205963135,success,0.02221817970275879,0.79_0.75_1.0_0.83_0.76,0.54_0.55_0.5_0.51_0.53,1.1946670532226562,0.8255336617405582,0.88,0.97,0.84,0.93,0.5276190476190477,1746695220.5495982,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
SMOTE,,6,features_mitigation_rebalancing_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,4,,0.0005538463592529297,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695220.7901955,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,normalization_features_rebalancing_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,2,,0.8595027923583984,success,0.003831148147583008,0.28_0.0_0.18_0.27_0.23,0.48_0.57_0.59_0.59_0.64,0.14067859649658204,0.1903896103896104,0.56,0.29,0.59,0.32,0.5723809523809524,1746695221.8759687,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.001,logistic
NearMiss,1,,rebalancing_mitigation_normalization_features_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.4655914306640625,success,0.01969766616821289,0.55_0.4_0.55_0.38_0.25,0.62_0.62_0.52_0.54_0.48,0.01422867774963379,0.426551724137931,0.52,0.64,0.73,0.63,0.555952380952381,1746695222.5684144,distance,KNeighborsClassifier,,,9,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,True,,True,RobustScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.4573197364807129,success,0.027889013290405273,0.59_0.86_0.72_0.59_0.69,0.61_0.58_0.57_0.58_0.59,0.006657314300537109,0.6901825557809331,0.69,0.92,0.88,0.78,0.5869047619047618,1746695223.2579339,distance,KNeighborsClassifier,,,14,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,5,,1.8991739749908447,success,0.003975057601928711,0.75_0.86_1.0_0.83_0.91,0.53_0.52_0.5_0.51_0.52,0.3467745780944824,0.86991341991342,0.97,1.0,0.92,0.94,0.5164285714285713,1746695225.390981,,MLPClassifier,adam,10,,5,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,True,,True,RobustScaler,LFR_wrapper,1.0,10,2.0,,SelectKBest,,3,8.543109655380249,success,0.017252588272094728,0.59_0.72_0.59_0.4_0.56,0.55_0.57_0.54_0.57_0.59,0.42049441337585447,0.5710841322606027,0.87,0.74,0.7,0.82,0.5638095238095239,1746695237.8395371,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,2,,features_mitigation_normalization_rebalancing_classification,,True,,True,RobustScaler,LFR_wrapper,2.0,10,1.0,,FunctionTransformer,,,9.185774326324463,success,0.006594181060791016,0.85_0.5_0.69_0.59_0.55,0.53_0.58_0.55_0.56_0.55,1.8003169059753419,0.6342633228840125,0.72,0.87,0.76,0.76,0.5516666666666667,1746695247.2592409,,MLPClassifier,adam,50,,5,,,,,,,constant,,,0.0001,logistic
NearMiss,1,,normalization_mitigation_rebalancing_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,SelectKBest,,6,0.5903146266937256,success,0.004764413833618164,0.0_0.0_0.0_0.42_0.0,0.59_0.56_0.56_0.56_0.54,0.06829676628112794,0.08333333333333334,0.64,0.87,0.08,0.74,0.5633333333333332,1746695248.1384661,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,PCA,4,,0.29738664627075195,success,0.004126977920532226,0.93_0.97_0.82_0.8_0.75,0.51_0.5_0.54_0.51_0.54,0.024616384506225587,0.8531765935214212,0.88,0.95,0.92,0.92,0.5199999999999999,1746695248.6707304,,RandomForestClassifier,,,,,10,4,,6,3,3,,gini,False,,
SMOTE,,8,mitigation_rebalancing_normalization_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,SelectKBest,,6,0.43617844581604004,success,0.010921478271484375,0.29_0.5_0.63_0.37_0.33,0.54_0.56_0.49_0.53_0.52,0.030499935150146484,0.42442604094778014,0.75,0.66,0.59,0.83,0.5280952380952381,1746695249.3476076,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,PCA,4,,0.37714624404907227,success,0.0034780979156494142,0.96_0.92_0.92_0.96_1.0,0.49_0.5_0.5_0.49_0.5,0.04430994987487793,0.9543233618233617,0.99,0.97,1.0,1.0,0.49428571428571433,1746695249.9612064,,MLPClassifier,lbfgs,5,,1,,,,,,,adaptive,,,0.001,tanh
NearMiss,2,,normalization_features_rebalancing_mitigation_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.539034366607666,success,0.02743535041809082,0.18_0.48_0.45_0.39_0.52,0.62_0.68_0.6_0.6_0.57,0.027150392532348633,0.40348435089814394,0.67,0.96,0.57,0.6,0.6138095238095238,1746695250.7507868,uniform,KNeighborsClassifier,,,5,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.5,,SelectKBest,,6,20.22938585281372,success,0.009773063659667968,1.0_1.0_1.0_1.0_0.9,0.5_0.5_0.5_0.5_0.53,1.993772029876709,0.9793103448275862,0.98,1.0,1.0,0.98,0.5061904761904762,1746695271.2210078,,MLPClassifier,lbfgs,50,,10,,,,,,,invscaling,,,0.0001,logistic
SMOTE,,6,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.2171492576599121,success,0.002370738983154297,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.010924816131591797,1.0,1.0,1.0,1.0,1.0,0.5,1746695275.2252924,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,6,0.5727715492248535,success,0.004492473602294922,0.53_0.5_0.5_0.69_0.6,0.68_0.63_0.57_0.61_0.65,0.08123250007629394,0.565287356321839,0.65,0.81,0.64,0.68,0.6283333333333333,1746695276.0769794,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,rebalancing_normalization_features_mitigation_classification,,True,,True,RobustScaler,LFR_wrapper,2.0,200,0.1,,PCA,7,,0.0004968643188476562,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695276.3190827,,MLPClassifier,adam,5,,1,,,,,,,constant,,,0.01,logistic
SMOTE,,6,normalization_rebalancing_features_mitigation_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.5389814376831055,success,0.028201532363891602,0.0_0.24_0.0_0.4_0.0,0.67_0.66_0.68_0.62_0.68,0.018145275115966798,0.1276190476190476,0.65,0.63,0.21,0.4,0.6607142857142858,1746695277.1096072,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,mitigation_rebalancing_normalization_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,PCA,4,,1.3941247463226318,success,0.002746391296386719,0.0_0.0_0.0_0.0_0.0,0.61_0.58_0.57_0.56_0.55,0.24677515029907227,0.0,0.7,0.87,0.0,0.82,0.5733333333333335,1746695278.7468834,,MLPClassifier,sgd,5,,1,,,,,,,adaptive,,,0.0001,logistic
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,SelectKBest,,7,0.17325735092163086,success,0.003302145004272461,0.75_0.79_0.67_0.72_0.87,0.53_0.6_0.52_0.52_0.53,0.003184986114501953,0.7589774774774775,0.86,0.89,0.77,0.87,0.5407142857142857,1746695279.1661932,distance,KNeighborsClassifier,,,13,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,SelectKBest,,6,0.5566763877868652,success,0.007086706161499023,0.76_0.75_0.86_0.83_0.79,0.6_0.56_0.55_0.53_0.56,0.07291498184204101,0.7997387669801463,0.85,0.96,0.92,0.85,0.5588095238095239,1746695279.9669363,,RandomForestClassifier,,,,,50,4,,4,2,3,,gini,True,,
FunctionTransformer,,,rebalancing_features_mitigation_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.4501378536224365,success,0.031890344619750974,0.77_0.75_0.75_0.69_0.75,0.53_0.53_0.51_0.52_0.52,0.002158975601196289,0.7421646387163628,0.81,0.89,0.83,0.86,0.5235714285714286,1746695280.6805236,uniform,KNeighborsClassifier,,,12,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,False,,False,,StandardScaler,FunctionTransformer,,,,,PCA,4,,3.887735366821289,success,0.006359529495239258,0.75_0.83_0.91_0.87_0.72,0.55_0.53_0.51_0.56_0.55,0.7401913642883301,0.816996645218061,0.84,0.98,0.86,0.89,0.542142857142857,1746695284.975352,,MLPClassifier,lbfgs,25,,10,,,,,,,invscaling,,,0.001,tanh
SMOTE,,6,normalization_features_mitigation_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.47862672805786133,success,0.020312690734863283,0.0_0.0_0.0_0.63_0.0,0.62_0.69_0.68_0.67_0.68,0.030343961715698243,0.12643678160919541,0.79,0.4,0.38,0.72,0.669047619047619,1746695289.4701629,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,SelectKBest,,6,6.726642847061157,success,0.0036955356597900392,0.66_0.71_0.82_0.8_0.85,0.61_0.58_0.54_0.59_0.52,1.3129945755004884,0.7694336774336774,0.83,0.87,0.87,0.85,0.5669047619047619,1746695296.443233,,MLPClassifier,lbfgs,50,,5,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,SelectKBest,,6,0.943507194519043,success,0.00995631217956543,0.86_0.81_0.97_0.83_0.93,0.53_0.54_0.5_0.51_0.52,0.1440152645111084,0.8802955665024632,0.93,1.0,0.97,0.94,0.5216666666666667,1746695297.638575,,RandomForestClassifier,,,,,100,5,,3,2,3,,gini,True,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,SelectKBest,,10,0.2774388790130615,success,0.006567907333374023,0.97_1.0_0.99_0.83_0.97,0.51_0.5_0.5_0.52_0.5,0.018171405792236327,0.9522701149425288,0.98,1.0,0.97,0.98,0.5040476190476191,1746695298.166127,,RandomForestClassifier,,,,,10,4,,4,2,3,,entropy,False,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,3,,1.5188395977020264,success,0.0028050899505615234,0.42_0.58_0.75_0.58_0.72,0.6_0.57_0.51_0.57_0.48,0.27282133102416994,0.6099336178283548,0.81,0.89,0.61,0.86,0.5483333333333333,1746695299.9409473,,MLPClassifier,adam,25,,10,,,,,,,adaptive,,,0.01,tanh
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,50,0.1,,PCA,8,,3.394007682800293,success,0.010091876983642578,0.86_1.0_0.99_0.99_0.86,0.54_0.5_0.5_0.5_0.54,0.6321011066436768,0.940141065830721,0.95,1.0,1.0,0.96,0.514047619047619,1746695303.601124,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,2,,mitigation_normalization_rebalancing_features_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.5103745460510254,success,0.024664640426635742,0.56_0.42_0.36_0.47_0.25,0.56_0.56_0.53_0.49_0.46,0.018307065963745116,0.4109324009324009,0.54,0.81,0.53,0.67,0.5202380952380953,1746695304.3715146,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,SelectKBest,,1,0.26140451431274414,success,0.005034828186035156,0.4_1.0_1.0_1.0_1.0,0.6_0.5_0.5_0.5_0.5,0.01625933647155762,0.8800000000000001,0.92,0.88,0.96,0.91,0.5192857142857144,1746695304.9898975,,MLPClassifier,lbfgs,5,,1,,,,,,,adaptive,,,0.0001,logistic
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,1.235320806503296,success,0.004017019271850586,0.4_0.0_0.3_0.0_0.0,0.65_0.66_0.67_0.64_0.62,0.21471209526062013,0.14060606060606062,0.73,0.71,0.25,0.59,0.6490476190476191,1746695310.2736857,,MLPClassifier,lbfgs,25,,1,,,,,,,constant,,,0.001,logistic
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,False,,True,,StandardScaler,LFR_wrapper,2.0,200,2.0,,SelectKBest,,5,10.970769166946411,success,0.010471248626708984,1.0_1.0_1.0_0.83_1.0,0.5_0.5_0.5_0.52_0.5,1.458510971069336,0.9655172413793103,0.97,1.0,0.97,0.99,0.5042857142857142,1746695321.5021563,,RandomForestClassifier,,,,,75,4,,2,2,5,,entropy,True,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.5,,SelectKBest,,6,11.906562566757202,success,0.019269895553588868,1.0_0.31_0.69_0.72_0.5,0.5_0.54_0.55_0.47_0.5,1.2219804286956788,0.6440207780725021,0.72,0.98,0.67,0.8,0.510952380952381,1746695333.6818216,uniform,KNeighborsClassifier,,,6,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,PCA,8,,0.0005452632904052734,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695333.9440453,,MLPClassifier,lbfgs,10,,10,,,,,,,adaptive,,,0.001,tanh
SMOTE,,6,features_normalization_mitigation_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.6698551177978516,success,0.028137350082397462,0.0_0.0_0.0_0.52_0.0,0.64_0.68_0.67_0.61_0.66,0.028015613555908203,0.1037037037037037,0.77,0.45,0.24,0.37,0.6504761904761904,1746695334.892527,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,SelectKBest,,3,1.3817520141601562,success,0.007069730758666992,0.34_0.34_0.62_0.53_0.55,0.61_0.63_0.57_0.62_0.61,0.23582010269165038,0.4776893939393939,0.79,0.7,0.62,0.74,0.608095238095238,1746695336.5984027,,MLPClassifier,lbfgs,10,,5,,,,,,,adaptive,,,1e-05,relu
SMOTE,,7,features_mitigation_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,6.2968666553497314,fail,0.0048694610595703125,0.0_1.0_1.0_1.0_nan,0.52_0.5_0.5_0.5_0.5,1.2241925239562987,-inf,0.91,1.0,0.75,0.91,0.505,1746695343.157786,,MLPClassifier,sgd,10,,1,,,,,,,adaptive,,,1e-05,tanh
SMOTE,,7,features_mitigation_normalization_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,6,0.024930715560913086,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695347.4922383,,MLPClassifier,adam,50,,5,,,,,,,adaptive,,,0.0001,logistic
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.9292659759521484,success,0.07834367752075196,0.2_0.44_0.68_0.69_0.59,0.56_0.63_0.59_0.55_0.58,0.004079627990722656,0.519674688057041,0.79,0.73,0.6,0.77,0.5816666666666667,1746695348.6864107,uniform,KNeighborsClassifier,,,8,,,,euclidean,,,,,,,,
NearMiss,2,,features_mitigation_rebalancing_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.6520614624023438,success,0.0028911113739013674,1.0_1.0_0.55_0.93_0.5,0.5_0.5_0.57_0.5_0.52,0.09814395904541015,0.7948051948051947,0.84,0.9,0.88,0.85,0.5190476190476191,1746695349.6914883,,MLPClassifier,adam,10,,20,,,,,,,invscaling,,,0.0001,tanh
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,SelectKBest,,6,0.2691688537597656,success,0.012099504470825195,0.82_0.9_0.79_0.65_0.5,0.52_0.52_0.51_0.57_0.47,0.0037064552307128906,0.7308284818629647,0.83,0.9,0.78,0.89,0.5180952380952382,1746695350.2615879,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_rebalancing_normalization_mitigation_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,900.0360286235809,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746696250.5730608,,MLPClassifier,lbfgs,50,,10,,,,,,,adaptive,,,0.001,relu
