rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.26674342155456543,success,0.005014467239379883,0.95_0.75_0.93_0.95_0.91,0.51_0.52_0.52_0.51_0.51,0.017267322540283202,0.8998432601880877,0.98,1.0,0.95,0.94,0.5161904761904761,1746692161.3388371,,RandomForestClassifier,,,,,10,3,,4,2,3,,gini,True,,
NearMiss,3,,rebalancing_features_normalization_mitigation_classification,,True,,True,RobustScaler,LFR_wrapper,0.5,10,1.0,,SelectKBest,,8,9.091892957687378,fail,0.006449604034423828,0.42_0.6_0.55_nan_0.0,0.62_0.67_0.61_0.5_0.65,1.7757758617401123,-inf,0.64,0.89,0.51,0.51,0.6092857142857142,1746692160.888232,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,0.0001,logistic
NearMiss,3,,mitigation_features_rebalancing_normalization_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,PCA,7,,1.4003241062164307,success,0.004830408096313477,0.54_0.31_0.0_0.39_0.0,0.6_0.59_0.58_0.53_0.54,0.24470105171203613,0.24770483348069555,0.54,0.79,0.28,0.51,0.5692857142857143,1746692151.6054986,,MLPClassifier,adam,50,,20,,,,,,,invscaling,,,0.01,relu
SMOTE,,6,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,PCA,7,,4.568377733230591,success,0.007589006423950195,0.79_0.5_0.76_0.58_0.59,0.56_0.58_0.55_0.52_0.52,0.8741508007049561,0.6430145493701952,0.68,0.94,0.75,0.76,0.5464285714285715,1746692150.0133524,,RandomForestClassifier,,,,,10,5,,4,3,3,,entropy,True,,
NearMiss,1,,mitigation_normalization_features_rebalancing_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.25,PCA,5,,0.2803835868835449,success,0.004230213165283203,0.4_0.31_0.57_0.21_0.0,0.63_0.63_0.56_0.55_0.54,0.022440433502197266,0.2990203761755486,0.45,0.97,0.33,0.54,0.5823809523809523,1746692142.3905754,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,6,normalization_features_mitigation_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,10,2.0,,FunctionTransformer,,,3.530503273010254,success,0.008885335922241212,0.0_0.32_0.0_0.63_0.42,0.68_0.58_0.65_0.6_0.61,0.6636604309082031,0.27292800967937086,0.76,0.59,0.37,0.66,0.6226190476190476,1746692141.9267097,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,2,,normalization_features_mitigation_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,0.22776579856872559,success,0.006058216094970703,0.32_0.0_0.4_0.64_0.42,0.66_0.65_0.59_0.62_0.59,0.008490419387817383,0.3560344827586207,0.63,0.81,0.5,0.5,0.6204761904761905,1746692138.2213511,distance,KNeighborsClassifier,,,6,,,,manhattan,,,,,,,,
NearMiss,2,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,200,0.5,,SelectKBest,,1,5.8034868240356445,fail,0.014352846145629882,nan_0.0_nan_nan_0.0,0.5_0.5_0.5_0.49_0.5,0.5370835781097412,-inf,0.02,0.0,0.33,0.33,0.4988095238095238,1746692137.8180852,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.25545597076416016,success,0.0032898426055908204,1.0_1.0_1.0_0.97_1.0,0.5_0.5_0.5_0.51_0.5,0.017713451385498048,0.993103448275862,0.99,1.0,1.0,1.0,0.5016666666666667,1746692131.8389554,,RandomForestClassifier,,,,,10,4,,4,2,3,,entropy,True,,
SMOTE,,6,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,PCA,5,,2.8215115070343018,success,0.004131126403808594,0.42_0.31_0.27_0.42_0.0,0.64_0.66_0.6_0.62_0.57,0.5316964149475097,0.28371212121212125,0.49,0.9,0.43,0.57,0.6192857142857143,1746692131.4092963,,MLPClassifier,adam,50,,1,,,,,,,invscaling,,,0.0001,logistic
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,2.0,,SelectKBest,,6,0.0327455997467041,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692128.4158852,,MLPClassifier,lbfgs,50,,5,,,,,,,adaptive,,,0.01,tanh
NearMiss,2,,mitigation_features_normalization_rebalancing_classification,,True,,False,RobustScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.6033048629760742,success,0.028304481506347658,0.0_0.0_0.0_0.0_0.0,0.6_0.61_0.59_0.58_0.59,0.031923532485961914,0.0,0.5,0.96,0.0,0.5,0.5930952380952382,1746692128.1337922,uniform,KNeighborsClassifier,,,13,,,,minkowski,,,,,,,,
NearMiss,3,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.6585476398468018,success,0.032739686965942386,0.34_0.43_0.42_0.54_0.0,0.7_0.65_0.66_0.66_0.67,0.03475484848022461,0.34665782493368696,0.59,0.85,0.37,0.5,0.6678571428571428,1746692124.398299,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,4,,mitigation_normalization_features_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,PCA,1,,3.974097728729248,fail,0.0170748233795166,nan_0.0_0.0_nan_0.0,0.49_0.51_0.5_0.5_0.5,0.7404492378234864,-inf,0.77,0.0,0.25,0.08,0.5026190476190476,1746692123.5710146,uniform,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
NearMiss,3,,rebalancing_features_normalization_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,4,0.6922359466552734,success,0.006073951721191406,0.0_0.4_0.45_0.37_0.0,0.52_0.66_0.66_0.6_0.64,0.09535531997680664,0.24424242424242423,0.44,0.72,0.41,0.57,0.6176190476190476,1746692119.4270759,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,PCA,1,,0.2534041404724121,success,0.011290502548217774,0.83_0.9_0.93_0.8_0.75,0.53_0.56_0.5_0.53_0.52,0.003555965423583984,0.8417241379310344,0.89,0.95,0.91,0.92,0.5278571428571428,1746692118.566799,uniform,KNeighborsClassifier,,,17,,,,minkowski,,,,,,,,
NearMiss,2,,rebalancing_mitigation_features_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,2.0,10,0.5,,FunctionTransformer,,,8.800267696380615,success,0.007274818420410156,0.42_0.31_0.45_0.58_0.0,0.61_0.55_0.5_0.51_0.54,1.7213593006134034,0.3528576741041244,0.53,0.95,0.43,0.74,0.5397619047619047,1746692118.1422718,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,3,,features_mitigation_normalization_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,6,2.1334421634674072,success,0.0032294750213623046,0.0_0.32_0.45_0.23_0.0,0.63_0.69_0.63_0.6_0.58,0.39407997131347655,0.2010678210678211,0.57,0.97,0.26,0.57,0.6245238095238095,1746692109.1612318,,MLPClassifier,adam,10,,20,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,False,,False,,StandardScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.5754773616790771,success,0.02979617118835449,0.48_0.67_0.38_0.42_0.31,0.5_0.54_0.48_0.49_0.51,0.022736597061157226,0.4517787524366472,0.59,0.88,0.49,0.71,0.5054761904761904,1746692106.8629293,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,6,features_mitigation_normalization_rebalancing_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.75,FunctionTransformer,,,0.5087783336639404,success,0.027541160583496094,0.26_0.59_0.69_0.37_0.7,0.57_0.6_0.52_0.55_0.53,0.013095808029174805,0.5221616282823179,0.81,0.73,0.7,0.76,0.5530952380952381,1746692103.435379,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,2,,rebalancing_mitigation_features_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,1,,0.5690248012542725,success,0.0046634674072265625,0.42_0.31_0.56_0.58_0.25,0.59_0.54_0.53_0.52_0.5,0.08084712028503419,0.4228993407707911,0.57,0.92,0.49,0.72,0.5352380952380952,1746692102.6679857,,RandomForestClassifier,,,,,25,6,,4,1,3,,gini,True,,
NearMiss,2,,normalization_features_mitigation_rebalancing_classification,False,,False,,StandardScaler,FunctionTransformer,,,,,PCA,8,,0.6536855697631836,success,0.006001710891723633,0.0_0.0_0.7_0.29_0.0,0.67_0.69_0.59_0.57_0.6,0.09485335350036621,0.19916666666666666,0.49,0.67,0.38,0.44,0.6228571428571429,1746692101.9350839,,MLPClassifier,lbfgs,5,,1,,,,,,,invscaling,,,0.0001,logistic
SMOTE,,6,normalization_mitigation_rebalancing_features_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,50,0.5,,FunctionTransformer,,,6.077162504196167,success,0.013010358810424805,0.4_0.0_0.69_0.58_0.25,0.62_0.54_0.55_0.52_0.52,1.164623212814331,0.38451093080910526,0.57,0.93,0.41,0.73,0.5497619047619048,1746692101.1174428,,RandomForestClassifier,,,,,100,4,,4,1,3,,entropy,True,,
NearMiss,3,,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.848107099533081,success,0.010713577270507812,0.0_0.0_0.25_0.39_0.0,0.64_0.65_0.59_0.56_0.62,0.12664713859558105,0.12777777777777777,0.46,0.99,0.13,0.7,0.6121428571428572,1746692094.8212051,,RandomForestClassifier,,,,,75,2,,4,2,1,,entropy,False,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,False,,True,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,4,0.296389102935791,success,0.005458450317382813,0.8_0.75_0.92_0.83_0.93,0.53_0.55_0.51_0.52_0.52,0.021266603469848634,0.8474889478337755,0.9,0.93,0.92,0.91,0.5273809523809524,1746692093.8173165,,RandomForestClassifier,,,,,10,4,,5,1,5,,gini,True,,
NearMiss,2,,rebalancing_features_normalization_mitigation_classification,False,,False,,StandardScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,8,0.2423386573791504,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692093.3203945,,RandomForestClassifier,,,,,10,4,,4,2,5,,gini,False,,
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,7,,1.2523903846740723,success,0.009624147415161132,0.0_0.0_0.0_0.4_0.0,0.67_0.63_0.65_0.65_0.7,0.20566220283508302,0.08,0.86,0.5,0.27,0.61,0.6630952380952382,1746692092.9187062,,RandomForestClassifier,,,,,100,4,,4,2,5,,gini,True,,
SMOTE,,7,mitigation_normalization_features_rebalancing_classification,False,,False,,StandardScaler,LFR_wrapper,2.0,10,0.1,,PCA,4,,4.277354717254639,success,0.010795068740844727,0.8_0.62_0.5_0.52_0.83,0.57_0.6_0.53_0.55_0.53,0.8105771541595459,0.6538739481933675,0.67,0.92,0.76,0.84,0.5557142857142856,1746692091.508541,,RandomForestClassifier,,,,,50,6,,2,4,1,,gini,False,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,8,0.27350354194641113,success,0.005219554901123047,0.83_0.86_0.86_0.6_0.72,0.56_0.58_0.55_0.58_0.57,0.019162845611572266,0.7741871921182266,0.83,0.91,0.91,0.88,0.5688095238095239,1746692084.531029,,RandomForestClassifier,,,,,10,4,,4,2,3,,entropy,False,,
SMOTE,,6,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.6534662246704102,success,0.028653573989868165,0.0_0.2_0.0_0.18_0.0,0.68_0.68_0.68_0.63_0.66,0.021109580993652344,0.07529137529137528,0.54,0.74,0.08,0.51,0.6661904761904761,1746692084.0742505,uniform,KNeighborsClassifier,,,10,,,,euclidean,,,,,,,,
NearMiss,3,,normalization_features_mitigation_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.5,10,1.0,,FunctionTransformer,,,3.920888900756836,success,0.031535673141479495,0.73_0.48_0.48_0.29_0.37,0.52_0.55_0.66_0.54_0.52,0.686659860610962,0.47185185185185186,0.68,0.71,0.69,0.62,0.5569047619047619,1746692083.2619154,uniform,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,PCA,4,,0.9470353126525879,success,0.009099817276000977,0.31_1.0_1.0_0.78_1.0,0.62_0.5_0.5_0.59_0.5,0.14461226463317872,0.8176724137931035,0.92,1.0,0.83,0.93,0.5404761904761906,1746692079.1834483,,RandomForestClassifier,,,,,75,3,,3,4,2,,gini,False,,
NearMiss,3,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,LFR_wrapper,2.0,50,0.1,,SelectKBest,,6,0.038965702056884766,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692078.0879717,,RandomForestClassifier,,,,,50,5,,4,2,5,,entropy,True,,
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,50,2.0,,FunctionTransformer,,,5.481059551239014,fail,0.006218624114990234,1.0_0.0_0.0_nan_nan,0.5_0.56_0.51_0.5_0.5,1.0582609176635742,-inf,0.56,0.67,0.33,0.77,0.5140476190476191,1746692077.9003372,,MLPClassifier,adam,5,,20,,,,,,,constant,,,0.01,relu
NearMiss,3,,mitigation_normalization_features_rebalancing_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,1.325321912765503,success,0.06164593696594238,0.42_0.29_0.27_0.51_0.42,0.56_0.55_0.52_0.49_0.49,0.07980241775512695,0.3806948798328108,0.49,0.8,0.48,0.55,0.5207142857142857,1746692072.2502596,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,PCA,4,,0.0005962848663330078,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692070.7807667,,MLPClassifier,sgd,25,,10,,,,,,,adaptive,,,0.001,logistic
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,10,0.1,,PCA,7,,6.1747496128082275,success,0.007340669631958008,0.42_0.31_0.69_0.54_0.69,0.58_0.54_0.55_0.51_0.52,1.1979478359222413,0.5287947937795808,0.61,0.96,0.57,0.78,0.5399999999999999,1746692068.3477757,,MLPClassifier,adam,10,,1,,,,,,,adaptive,,,1e-05,logistic
NearMiss,2,,mitigation_normalization_rebalancing_features_classification,,True,,False,RobustScaler,LFR_wrapper,0.1,200,1.0,,SelectKBest,,3,5.234609603881836,success,0.010022163391113281,0.42_0.35_0.6_0.6_0.5,0.56_0.45_0.54_0.54_0.51,0.7498670101165772,0.493921568627451,0.67,0.73,0.67,0.78,0.5207142857142857,1746692062.0227492,,RandomForestClassifier,,,,,50,5,,2,2,5,,gini,False,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,PCA,6,,1.7341444492340088,success,0.0028096675872802735,0.0_0.27_0.3_0.43_0.0,0.65_0.66_0.69_0.65_0.61,0.31417455673217776,0.20014629049111807,0.41,0.89,0.38,0.47,0.650952380952381,1746692056.6430252,,MLPClassifier,lbfgs,50,,1,,,,,,,adaptive,,,0.0001,tanh
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,PCA,3,,0.0007169246673583984,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692054.7346542,,RandomForestClassifier,,,,,75,3,,4,1,2,,entropy,False,,
NearMiss,2,,features_rebalancing_mitigation_normalization_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.6265304088592529,success,0.035723304748535155,0.52_0.42_0.41_0.46_0.25,0.56_0.55_0.49_0.5_0.45,0.02771482467651367,0.4106769667114495,0.57,0.79,0.52,0.71,0.5107142857142858,1746692054.5555778,distance,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
NearMiss,2,,mitigation_features_normalization_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,6,,2.5106041431427,success,0.004592037200927735,0.0_0.05_0.06_0.21_0.0,0.65_0.61_0.62_0.56_0.56,0.46843609809875486,0.06331168831168832,0.75,0.93,0.15,0.11,0.6007142857142858,1746692053.7779996,,MLPClassifier,sgd,50,,10,,,,,,,constant,,,0.0001,relu
NearMiss,3,,rebalancing_normalization_mitigation_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,4,,0.39923691749572754,success,0.00825033187866211,0.48_0.43_0.61_0.23_0.38,0.61_0.65_0.6_0.57_0.62,0.04067163467407227,0.42659932659932664,0.62,0.92,0.48,0.68,0.61,1746692051.1283898,distance,KNeighborsClassifier,,,7,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_features_mitigation_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,FunctionTransformer,,,0.6678426265716553,success,0.006673479080200195,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.09413094520568847,1.0,1.0,1.0,1.0,1.0,0.5,1746692050.587045,,RandomForestClassifier,,,,,50,5,,2,1,4,,entropy,True,,
SMOTE,,6,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,PCA,4,,0.38010644912719727,success,0.016806650161743163,0.0_0.49_0.3_0.19_0.0,0.66_0.63_0.69_0.66_0.59,0.016365242004394532,0.19767676767676767,0.66,0.79,0.3,0.58,0.6464285714285715,1746692047.4193594,uniform,KNeighborsClassifier,,,18,,,,minkowski,,,,,,,,
NearMiss,2,,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.6780149936676025,success,0.026380205154418947,0.24_0.48_0.3_0.4_0.0,0.69_0.68_0.63_0.62_0.67,0.054601192474365234,0.2843290043290043,0.61,0.66,0.52,0.35,0.6592857142857143,1746692046.8672645,uniform,KNeighborsClassifier,,,9,,,,euclidean,,,,,,,,
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,6,2.175508975982666,success,0.005103874206542969,0.68_0.38_0.36_0.65_0.52,0.67_0.61_0.64_0.65_0.6,0.4001304149627686,0.5158705088015433,0.73,0.88,0.71,0.73,0.635952380952381,1746692046.0531685,,MLPClassifier,lbfgs,5,,20,,,,,,,constant,,,1e-05,logistic
NearMiss,1,,rebalancing_features_normalization_mitigation_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,8,0.3440396785736084,success,0.010054206848144532,0.4_0.44_0.38_0.26_0.25,0.67_0.63_0.68_0.52_0.48,0.022096920013427734,0.3464983164983165,0.52,0.71,0.48,0.6,0.5961904761904762,1746692043.7457483,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
NearMiss,1,,rebalancing_mitigation_features_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,9,0.4373626708984375,success,0.015439796447753906,0.0_0.27_0.31_0.24_0.6,0.65_0.6_0.62_0.53_0.62,0.026507997512817384,0.28428571428571425,0.59,0.53,0.43,0.69,0.6009523809523809,1746692043.2700536,uniform,KNeighborsClassifier,,,5,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,2.0,,FunctionTransformer,,,2.1609151363372803,success,0.011948347091674805,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.3807979583740234,1.0,1.0,1.0,1.0,1.0,0.5,1746692042.6628559,,RandomForestClassifier,,,,,10,3,,6,1,1,,gini,False,,
FunctionTransformer,,,features_mitigation_rebalancing_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.1,50,1.0,,SelectKBest,,6,0.020144939422607422,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692040.3743417,uniform,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
SMOTE,,7,normalization_rebalancing_mitigation_features_classification,,False,,False,RobustScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.3734462261199951,success,0.008579111099243164,0.39_0.0_0.23_0.42_0.0,0.67_0.63_0.58_0.68_0.61,0.03424711227416992,0.20797101449275363,0.89,0.48,0.29,0.64,0.6347619047619049,1746692040.2211354,,RandomForestClassifier,,,,,10,4,,4,3,3,,gini,True,,
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,5,,1.1069080829620361,success,0.0042188167572021484,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.18700428009033204,1.0,1.0,1.0,1.0,1.0,0.5,1746692037.70514,,MLPClassifier,sgd,5,,20,,,,,,,adaptive,,,0.01,tanh
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.75,SelectKBest,,2,0.9376108646392822,success,0.0039028167724609376,0.37_0.65_0.84_0.46_0.52,0.65_0.58_0.54_0.61_0.62,0.15433249473571778,0.567673261402844,0.78,0.81,0.7,0.8,0.5985714285714285,1746692036.4731054,,MLPClassifier,lbfgs,25,,1,,,,,,,constant,,,0.001,logistic
NearMiss,3,,normalization_mitigation_rebalancing_features_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,PCA,4,,1.3108763694763184,success,0.011071300506591797,0.55_0.31_0.45_0.47_0.25,0.66_0.63_0.56_0.53_0.51,0.21666855812072755,0.40674242424242424,0.54,0.92,0.5,0.65,0.579047619047619,1746692035.4088693,,RandomForestClassifier,,,,,75,3,,5,3,5,,entropy,True,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.2326369285583496,success,0.0029923439025878905,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.014877080917358398,1.0,1.0,1.0,1.0,1.0,0.5,1746692033.9719172,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,PCA,4,,0.00034999847412109375,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692033.6168232,,MLPClassifier,adam,10,,1,,,,,,,invscaling,,,0.01,relu
SMOTE,,8,normalization_features_mitigation_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,3,,0.3213684558868408,success,0.004430961608886719,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.031101369857788087,1.0,1.0,1.0,1.0,1.0,0.5,1746692033.4957821,,MLPClassifier,sgd,5,,1,,,,,,,invscaling,,,0.001,logistic
NearMiss,3,,normalization_features_rebalancing_mitigation_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,6,0.034121036529541016,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692033.0515172,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,features_rebalancing_mitigation_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,10,2.0,,SelectKBest,,9,2.889089822769165,success,0.00485682487487793,0.52_0.53_0.62_0.59_0.25,0.54_0.55_0.53_0.56_0.49,0.5432174205780029,0.5015753887762002,0.59,0.74,0.69,0.71,0.5323809523809524,1746692032.8969922,,RandomForestClassifier,,,,,10,2,,4,2,3,,gini,True,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,1,,1.0131826400756836,success,0.0038779735565185546,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.17016725540161132,1.0,1.0,1.0,1.0,1.0,0.5,1746692028.0278234,,MLPClassifier,sgd,25,,5,,,,,,,constant,,,1e-05,relu
SMOTE,,7,rebalancing_features_normalization_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,PCA,4,,0.00037026405334472656,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746692026.8946366,,MLPClassifier,sgd,5,,5,,,,,,,constant,,,0.001,relu
NearMiss,2,,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.954425573348999,success,0.0028632640838623046,0.0_0.6_0.15_0.34_0.0,0.69_0.66_0.66_0.64_0.58,0.15191874504089356,0.21831616659202863,0.51,0.95,0.38,0.54,0.6464285714285716,1746692026.6241293,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,1e-05,relu
SMOTE,,8,features_normalization_mitigation_rebalancing_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,PCA,3,,0.9638652801513672,success,0.0038347244262695312,0.73_0.2_0.56_0.6_0.0,0.58_0.56_0.57_0.57_0.59,0.16049365997314452,0.41774159725914106,0.61,0.79,0.59,0.61,0.5738095238095238,1746692025.5554135,,MLPClassifier,adam,10,,10,,,,,,,adaptive,,,0.001,tanh
SMOTE,,8,features_normalization_rebalancing_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,3,0.1872568130493164,success,0.0030191898345947265,0.28_0.71_0.25_0.41_0.64,0.68_0.65_0.5_0.56_0.53,0.004691553115844726,0.45905978227817307,0.63,0.68,0.72,0.64,0.5819047619047619,1746692024.4782364,distance,KNeighborsClassifier,,,4,,,,minkowski,,,,,,,,
